,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
hsa00533.2,1.63346487382617e-06,0.000987366792345273,0.197,0.175,0.00050800757575994,2,hsa00533
hsa04923.4,4.57114410550912e-06,0.00180956128266507,0.269,0.311,0.00142162581681334,2,hsa04923
hsa05031.3,3.81760805477769e-05,0.00221172223893183,0.297,0.256,0.0118727610503586,2,hsa05031
hsa04142.3,8.1947484130872e-05,0.00340981147005106,0.518,0.493,0.0254856675647012,2,hsa04142
hsa05202.3,8.65384343024568e-05,0.00359413308293092,0.409,0.409,0.0269134530680641,2,hsa05202
hsa04672.3,0.000138449722499159,0.000465030363265067,0.099,0.159,0.0430578636972386,2,hsa04672
hsa00140.2,0.000150523094436433,0.00168665143396209,0.182,0.183,0.0468126823697306,2,hsa00140
hsa04914.2,0.000206583668037763,0.00306811836789355,0.453,0.407,0.0642475207597444,2,hsa04914
hsa04392.2,0.000208753143781117,0.00235575126981227,0.341,0.324,0.0649222277159275,2,hsa04392
hsa04330.2,0.000283096850855743,0.000618418600830362,0.39,0.33,0.0880431206161362,2,hsa04330
hsa04658.2,0.000313856151970183,0.00179556404033005,0.294,0.276,0.097609263262727,2,hsa04658
hsa00051.4,0.00032813745193889,0.00117850057727335,0.107,0.136,0.102050747552995,2,hsa00051
hsa05133.2,0.000336048496234115,0.000832840923333729,0.331,0.336,0.10451108232881,2,hsa05133
hsa00480.3,0.00058002201184801,0.0010398232400647,0.39,0.337,0.180386845684731,2,hsa00480
hsa04662.3,0.000620773201646309,0.00098142581302458,0.348,0.306,0.193060465712002,2,hsa04662
hsa04110.3,0.00113038157308899,0.00201382476377164,0.636,0.614,0.351548669230675,2,hsa04110
hsa00340.3,0.00130833550560088,0.00103021018036972,0.215,0.264,0.406892342241873,2,hsa00340
hsa04915.3,0.00187190617171004,0.00191868244335311,0.5,0.478,0.582162819401823,2,hsa04915
hsa03420.1,0.00343153464337009,0.00070638111613462,0.438,0.403,1,2,hsa03420
hsa03430.2,0.0036899357696647,0.000694490580939434,0.275,0.227,1,2,hsa03430
hsa03015.3,0.00440342439371812,0.000794447650689999,0.308,0.306,1,2,hsa03015
hsa00531.3,0.00494840641963623,0.000153744008889197,0.346,0.315,1,2,hsa00531
hsa00120.3,0.00789125391324079,7.00868271523709e-05,0.186,0.168,1,2,hsa00120
hsa00052.3,0.00888973119168937,0.00048766860486074,0.113,0.149,1,2,hsa00052
hsa03008.3,0.00932974375405903,0.00162671381641444,0.545,0.52,1,2,hsa03008
hsa04929.3,0.0099166837264117,0.00138838780296592,0.499,0.441,1,2,hsa04929
hsa04260.3,4.5060809284054e-112,0.0317862683463,0.885,0.644,1.40139116873408e-109,5,hsa04260
hsa04964.5,1.39171618995894e-74,0.0414218722956644,0.867,0.708,4.32823735077229e-72,5,hsa04964
hsa04261.5,6.35361731867268e-74,0.0168054118704583,0.863,0.656,1.9759749861072e-71,5,hsa04261
hsa00562.5,8.71994992720042e-62,0.00648944071883668,0.305,0.203,2.71190442735933e-59,5,hsa00562
hsa04974.4,7.78626916337747e-61,0.012476777708234,0.691,0.475,2.42152970981039e-58,5,hsa04974
hsa04024.5,2.50700781373682e-59,0.0138179263665262,0.854,0.712,7.7967943007215e-57,5,hsa04024
hsa04978.3,7.64471282036963e-58,0.0141673993942711,0.903,0.758,2.37750568713495e-55,5,hsa04978
hsa04961.5,5.45380372867548e-52,0.0217427693092796,0.817,0.675,1.69613295961807e-49,5,hsa04961
hsa04911.5,4.93898452483035e-49,0.0129214236608057,0.858,0.75,1.53602418722224e-46,5,hsa04911
hsa00770.5,3.28814337766554e-44,0.0110938767326697,0.367,0.267,1.02261259045398e-41,5,hsa00770
hsa05120.4,1.76019715630962e-39,0.00807165395886407,0.338,0.269,5.4742131561229e-37,5,hsa05120
hsa04973.5,2.04745151180861e-39,0.00995990985482854,0.833,0.67,6.36757420172478e-37,5,hsa04973
hsa04380.5,2.71732122104301e-39,0.00807029941714889,0.187,0.143,8.45086899744376e-37,5,hsa04380
hsa04918.5,1.07032951387164e-38,0.0121452665070283,0.86,0.741,3.3287247881408e-36,5,hsa04918
hsa04960.5,4.35268712110267e-37,0.0389901998056818,0.842,0.71,1.35368569466293e-34,5,hsa04960
hsa04710.2,6.86219577601479e-33,0.00636268354855749,0.261,0.198,2.1341428863406e-30,5,hsa04710
hsa04972.5,1.65150156644336e-32,0.00661280423354393,0.866,0.746,5.13616987163885e-30,5,hsa04972
hsa04610.4,7.87666746150818e-30,0.000825322048527826,0.219,0.189,2.44964358052904e-27,5,hsa04610
hsa04659.3,1.27354184768155e-29,0.00964146422591263,0.195,0.184,3.96071514628963e-27,5,hsa04659
hsa04672.4,3.46697314950041e-28,0.000612968732054135,0.227,0.146,1.07822864949463e-25,5,hsa04672
hsa00564.3,3.55082345686498e-28,0.00480174815765936,0.44,0.359,1.10430609508501e-25,5,hsa00564
hsa05323.3,1.27462094816942e-27,0.00261420436667969,0.485,0.405,3.9640711488069e-25,5,hsa05323
hsa04976.5,1.81204747245767e-27,0.00511977290353073,0.868,0.766,5.63546763934334e-25,5,hsa04976
hsa05216.5,3.88684941375678e-23,0.00552638642402682,0.418,0.351,1.20881016767836e-20,5,hsa05216
hsa05167.3,4.69759539387517e-23,0.0123748050987833,0.126,0.132,1.46095216749518e-20,5,hsa05167
hsa04022.5,4.80349918141703e-23,0.00650154176376298,0.88,0.739,1.4938882454207e-20,5,hsa04022
hsa04064.4,1.68268880750961e-22,0.00227024015881982,0.654,0.523,5.23316219135487e-20,5,hsa04064
hsa04925.4,1.32085982769271e-19,0.00630522609091175,0.801,0.718,4.10787406412432e-17,5,hsa04925
hsa04662.4,8.93072206195245e-19,0.00237426919156342,0.352,0.307,2.77745456126721e-16,5,hsa04662
hsa04657.5,9.66911017869858e-18,0.00427364690009198,0.329,0.308,3.00709326557526e-15,5,hsa04657
hsa05161.4,6.42181227129144e-17,0.00746362156704539,0.287,0.24,1.99718361637164e-14,5,hsa05161
hsa00330.5,1.01101421531182e-16,0.00249308880994568,0.4,0.311,3.14425420961977e-14,5,hsa00330
hsa04931.4,1.60103773055629e-16,0.0070898447925998,0.424,0.338,4.97922734203008e-14,5,hsa04931
hsa04668.3,1.35545550726858e-15,0.00359079541455808,0.441,0.381,4.21546662760529e-13,5,hsa04668
hsa05031.4,1.2090523683831e-14,0.00505990785117977,0.261,0.261,3.76015286567143e-12,5,hsa05031
hsa04612.4,4.65520764842055e-14,0.00385554751903297,0.199,0.197,1.44776957865879e-11,5,hsa04612
hsa05030.3,9.54427558844598e-14,0.00382521662527428,0.269,0.229,2.9682697080067e-11,5,hsa05030
hsa05169.5,1.86826760663639e-13,0.0063849949747098,0.194,0.19,5.81031225663917e-11,5,hsa05169
hsa05152.5,2.08024041007965e-13,0.00580930797662369,0.298,0.292,6.4695476753477e-11,5,hsa05152
hsa04919.5,2.27510047995171e-13,0.00821288598814603,0.86,0.734,7.07556249264982e-11,5,hsa04919
hsa04350.1,6.38349505675924e-13,0.00443958959985597,0.252,0.249,1.98526696265212e-10,5,hsa04350
hsa04215.5,9.46893866418766e-13,0.00445101287912873,0.113,0.105,2.94483992456236e-10,5,hsa04215
hsa04650.4,5.84398039272444e-12,0.00221913604987862,0.269,0.26,1.8174779021373e-09,5,hsa04650
hsa04970.5,1.35343413674875e-11,0.00311704114905826,0.861,0.789,4.20918016528861e-09,5,hsa04970
hsa04620.4,6.62950510797857e-11,0.00316785932933067,0.166,0.174,2.06177608858134e-08,5,hsa04620
hsa05170.4,1.33017352013757e-10,0.00494121054081974,0.29,0.269,4.13683964762783e-08,5,hsa05170
hsa04660.4,4.01361834699113e-09,0.00367751021909521,0.242,0.261,1.24823530591424e-06,5,hsa04660
hsa05410.4,1.01832912365852e-08,0.00149279883803898,0.51,0.466,3.16700357457801e-06,5,hsa05410
hsa04142.4,1.35925201213063e-08,0.00323007400817976,0.545,0.492,4.22727375772625e-06,5,hsa04142
hsa04658.3,1.99577000738116e-08,0.00284041036319663,0.276,0.278,6.2068447229554e-06,5,hsa04658
hsa03440.4,2.24939553389625e-08,0.00273169370783124,0.281,0.259,6.99562011041735e-06,5,hsa03440
hsa04971.5,3.16919461485311e-08,0.00353085121326378,0.805,0.725,9.85619525219317e-06,5,hsa04971
hsa05140.5,6.22766705399206e-08,0.000991198752060087,0.306,0.328,1.93680445379153e-05,5,hsa05140
hsa04962.2,6.8944669208037e-08,0.0059263133349661,0.457,0.44,2.14417921236995e-05,5,hsa04962
hsa04614.4,7.91698984788686e-08,0.00107767800775458,0.066,0.134,2.46218384269281e-05,5,hsa04614
hsa05203.4,8.21826339821559e-08,0.00664887803549756,0.284,0.268,2.55587991684505e-05,5,hsa05203
hsa04217.5,1.91543952116378e-07,0.00369614096725409,0.317,0.297,5.95701691081937e-05,5,hsa04217
hsa00410.4,2.33561592540875e-07,0.0106989426613351,0.139,0.163,7.26376552802121e-05,5,hsa00410
hsa00140.3,6.09104833990194e-07,0.00191067807741374,0.099,0.19,0.00018943160337095,5,hsa00140
hsa00900.3,6.8134499261435e-07,0.00254513497817808,0.187,0.212,0.000211898292703063,5,hsa00900
hsa05171.3,1.73531539743168e-06,0.00484918079830527,0.265,0.276,0.000539683088601253,5,hsa05171
hsa04666.4,2.06074503311099e-06,0.00189527629002521,0.402,0.38,0.000640891705297518,5,hsa04666
hsa04625.5,2.26693693126221e-06,0.00421545871878503,0.093,0.138,0.000705017385622548,5,hsa04625
hsa04330.3,2.4224691806163e-06,0.00111967411653532,0.376,0.334,0.00075338791517167,5,hsa04330
hsa00563.3,4.36372951164887e-06,0.00104482248968238,0.117,0.109,0.0013571198781228,5,hsa00563
hsa04721.4,1.08762332013666e-05,0.00241465536894017,0.494,0.498,0.00338250852562501,5,hsa04721
hsa01040.4,1.99546593856967e-05,0.00114110959049925,0.265,0.275,0.00620589906895168,5,hsa01040
hsa05162.3,2.10147438792702e-05,0.00409158554089091,0.172,0.182,0.00653558534645302,5,hsa05162
hsa02010.5,3.2613004425749e-05,0.00265519074653467,0.499,0.483,0.0101426443764079,5,hsa02010
hsa05110.4,4.2039612950124e-05,0.00127192170678242,0.594,0.562,0.0130743196274886,5,hsa05110
hsa05132.3,8.0206145907453e-05,0.00271931474424153,0.541,0.494,0.0249441113772179,5,hsa05132
hsa05223.4,9.03649217733649e-05,0.00325230952390348,0.234,0.238,0.0281034906715165,5,hsa05223
hsa05202.4,0.000223114363650462,0.00427449169407008,0.411,0.409,0.0693885670952937,5,hsa05202
hsa05166.3,0.000283979597858914,0.0044993956945312,0.24,0.27,0.0883176549341222,5,hsa05166
hsa00280.3,0.000410860690132145,0.00303154945174187,0.277,0.295,0.127777674631097,5,hsa00280
hsa05217.5,0.000564565838420843,0.00090779976676028,0.328,0.361,0.175579975748882,5,hsa05217
hsa05144.3,0.000778241174022151,0.000915592709086327,0.085,0.162,0.242033005120889,5,hsa05144
hsa00120.4,0.00140242904941721,0.000300922237745832,0.168,0.171,0.436155434368751,5,hsa00120
hsa04213.4,0.00196106609243007,0.000787596424247315,0.251,0.26,0.609891554745753,5,hsa04213
hsa00040.5,0.00228698894224769,0.000237524308343336,0.097,0.204,0.711253561039031,5,hsa00040
hsa03460.4,0.00270495563697766,0.00138253440875913,0.184,0.193,0.841241203100052,5,hsa03460
hsa04146.3,0.00287640591954531,0.00304217416208988,0.236,0.251,0.894562240978593,5,hsa04146
hsa05017.5,0.00297963228237038,0.0046186251298428,0.083,0.103,0.92666563981719,5,hsa05017
hsa04014.5,0.00314848234205923,0.00280699402070807,0.191,0.23,0.979178008380422,5,hsa04014
hsa03410.4,0.00314877946568127,0.000986807449546754,0.411,0.41,0.979270413826875,5,hsa03410
hsa04917.3,0.00442675404505724,0.00111002849952889,0.258,0.288,1,5,hsa04917
hsa03015.4,0.00611089511967029,0.0047416798032798,0.324,0.305,1,5,hsa03015
hsa04070.5,0.00714395006252162,0.000724416977805124,0.171,0.17,1,5,hsa04070
hsa03430.3,0.00881017875911824,0.000825972935341005,0.239,0.232,1,5,hsa03430
hsa00590.3,0.00917621257775466,0.000248810456452534,0.105,0.14,1,5,hsa00590
hsa04640.4,8.41190105904862e-126,0.0131823157992055,0.76,0.329,2.61610122936412e-123,14,hsa04640
hsa04742.5,1.7461782021986e-69,0.00382993745692324,0.475,0.121,5.43061420883763e-67,14,hsa04742
hsa05143.6,1.32357786555733e-67,0.00306729234329484,0.705,0.35,4.11632716188331e-65,14,hsa05143
hsa05144.4,1.38461613133558e-65,0.00187961547570839,0.604,0.144,4.30615616845364e-63,14,hsa05144
hsa04530.5,1.02843755594272e-52,0.0469306109797001,0.887,0.648,3.19844079898185e-50,14,hsa04530
hsa04120.6,3.50008375258591e-48,0.0581068411739612,0.889,0.636,1.08852604705422e-45,14,hsa04120
hsa04144.5,5.93573570419651e-36,0.0393758174250723,0.906,0.717,1.84601380400511e-33,14,hsa04144
hsa04931.5,1.84387381582552e-29,0.0223354318699953,0.561,0.338,5.73444756721738e-27,14,hsa04931
hsa05145.2,9.64971383148065e-28,0.0101789747450083,0.636,0.423,3.00106100159048e-25,14,hsa05145
hsa00910.5,5.88305495030703e-23,0.0353707581467676,0.544,0.149,1.82963008954549e-20,14,hsa00910
hsa00051.5,6.4803622063431e-21,0.00488512078940288,0.208,0.131,2.0153926461727e-18,14,hsa00051
hsa05032.6,6.73380143950348e-20,0.00271903097349338,0.792,0.614,2.09421224768558e-17,14,hsa05032
hsa05414.5,1.22656322621707e-18,0.00500608395637655,0.752,0.52,3.81461163353509e-16,14,hsa05414
hsa05412.5,2.86426549830221e-18,0.00520200510173484,0.777,0.558,8.90786569971989e-16,14,hsa05412
hsa05210.4,2.83919791972951e-15,0.0101329115116863,0.495,0.341,8.82990553035877e-13,14,hsa05210
hsa05323.4,3.48915733694821e-15,0.0065933109046182,0.608,0.406,1.08512793179089e-12,14,hsa05323
hsa04071.6,4.85000882372561e-15,0.00628940770422804,0.651,0.491,1.50835274417867e-12,14,hsa04071
hsa05217.6,2.43699730651385e-14,0.00357339104266131,0.477,0.356,7.57906162325808e-12,14,hsa05217
hsa04540.6,2.99475589412678e-14,0.00390243405437795,0.542,0.382,9.31369083073428e-12,14,hsa04540
hsa04934.6,5.39083344936593e-14,0.00598319258271652,0.739,0.59,1.67654920275281e-11,14,hsa04934
hsa04916.5,8.64803631732732e-14,0.00356265019526122,0.629,0.494,2.6895392946888e-11,14,hsa04916
hsa00310.5,1.85890618622648e-13,0.0216024672236021,0.829,0.699,5.78119823916437e-11,14,hsa00310
hsa00230.5,1.89023171733477e-13,0.00419249854109473,0.672,0.526,5.87862064091113e-11,14,hsa00230
hsa04146.4,2.03768595305279e-13,0.00769495829237109,0.386,0.246,6.33720331399417e-11,14,hsa04146
hsa04977.5,2.64725483922123e-13,0.00276597530749809,0.323,0.261,8.23296254997802e-11,14,hsa04977
hsa04514.6,3.46221307268016e-13,0.00185037876692476,0.598,0.419,1.07674826560353e-10,14,hsa04514
hsa04145.4,2.1553836650523e-12,0.0177669386285508,0.816,0.736,6.70324319831265e-10,14,hsa04145
hsa00410.5,9.74894140825625e-12,0.0124348145837297,0.146,0.162,3.03192077796769e-09,14,hsa00410
hsa04960.6,9.77814007507821e-12,0.0124563725980519,0.867,0.716,3.04100156334932e-09,14,hsa04960
hsa04727.6,1.23677702265568e-11,0.00380830981635151,0.619,0.523,3.84637654045917e-09,14,hsa04727
hsa00071.4,1.27379255070482e-11,0.00886372273375834,0.617,0.496,3.96149483269198e-09,14,hsa00071
hsa04216.4,6.34084454210253e-10,0.00864443940104493,0.649,0.525,1.97200265259389e-07,14,hsa04216
hsa00620.5,2.72185649557106e-09,0.00398516252379872,0.371,0.297,8.464973701226e-07,14,hsa00620
hsa04928.6,1.08140607124943e-08,0.00643245114997043,0.762,0.663,3.36317288158571e-06,14,hsa04928
hsa04622.3,1.60998078572038e-08,0.00534951778469449,0.355,0.26,5.00704024359038e-06,14,hsa04622
hsa00120.5,1.81910088307077e-08,0.000936541250151318,0.238,0.168,5.65740374635009e-06,14,hsa00120
hsa00790.5,2.00227194431121e-08,0.00179483627435017,0.514,0.423,6.22706574680788e-06,14,hsa00790
hsa04550.3,2.62765775618909e-08,0.0069186616409764,0.508,0.416,8.17201562174808e-06,14,hsa04550
hsa04310.5,2.64637331453747e-08,0.00569469460799088,0.583,0.469,8.23022100821154e-06,14,hsa04310
hsa05415.3,9.32853765418024e-08,0.0199716329788058,0.672,0.572,2.90117521045006e-05,14,hsa05415
hsa04918.6,1.70640043476227e-07,0.0119668508945024,0.822,0.748,5.30690535211065e-05,14,hsa04918
hsa04927.6,1.82691748097257e-07,0.00216023131315959,0.567,0.462,5.68171336582469e-05,14,hsa04927
hsa05142.3,2.12074423721657e-07,0.00528608813362135,0.356,0.224,6.59551457774353e-05,14,hsa05142
hsa03008.5,2.16922710068668e-07,0.00431401978089935,0.629,0.52,6.74629628313559e-05,14,hsa03008
hsa04657.6,3.79738191367396e-07,0.00523594746094207,0.388,0.307,0.00011809857751526,14,hsa04657
hsa03320.3,4.23228940265627e-07,0.00319773783433204,0.505,0.4,0.00013162420042261,14,hsa03320
hsa04730.4,1.29167536837578e-06,0.00410290787295564,0.398,0.276,0.000401711039564869,14,hsa04730
hsa05410.5,6.52313214942568e-06,0.000900095785749889,0.598,0.466,0.00202869409847139,14,hsa05410
hsa00061.5,1.06798784869691e-05,0.00458067356413848,0.193,0.144,0.00332144220944738,14,hsa00061
hsa05220.5,1.17551824115224e-05,0.004628454217442,0.456,0.362,0.00365586172998346,14,hsa05220
hsa04110.5,2.18922252426434e-05,0.0058912054594726,0.689,0.615,0.0068084820504621,14,hsa04110
hsa04137.4,3.73588097717834e-05,0.0115206593317509,0.505,0.421,0.0116185898390246,14,hsa04137
hsa02010.6,6.20293537504167e-05,0.00196435587396869,0.583,0.482,0.0192911290163796,14,hsa02010
hsa03020.4,8.52473416257245e-05,0.00123792689145845,0.51,0.414,0.0265119232456003,14,hsa03020
hsa00532.2,9.65472769888472e-05,0.000694083591340689,0.161,0.136,0.0300262031435315,14,hsa00532
hsa00640.5,9.92435659113076e-05,0.00767795066412621,0.274,0.212,0.0308647489984167,14,hsa00640
hsa04270.4,0.000162164928882176,0.00624891650910859,0.582,0.52,0.0504332928823567,14,hsa04270
hsa04725.5,0.000187510930296793,0.00119682262009324,0.345,0.274,0.0583158993223025,14,hsa04725
hsa05215.5,0.000266477478703617,0.00297067904166504,0.55,0.465,0.0828744958768249,14,hsa05215
hsa00280.4,0.000305081844165441,0.00525378219756955,0.353,0.292,0.0948804535354521,14,hsa00280
hsa00900.4,0.000350226079757851,0.00239446902464729,0.276,0.209,0.108920310804692,14,hsa00900
hsa04917.4,0.000409798004370986,0.0033824851408613,0.315,0.285,0.127447179359377,14,hsa04917
hsa05212.5,0.000466328017052923,0.00623408560798426,0.426,0.359,0.145028013303459,14,hsa05212
hsa04810.6,0.00103377707116468,0.00275428390226098,0.638,0.546,0.321504669132216,14,hsa04810
hsa05161.5,0.00179234033122379,0.00522116527548138,0.3,0.242,0.557417843010599,14,hsa05161
hsa05160.6,0.00202875601162595,0.00582554090276892,0.377,0.308,0.630943119615672,14,hsa05160
hsa05224.4,0.00210374910459535,0.00359640280116165,0.533,0.462,0.654265971529153,14,hsa05224
hsa00531.4,0.00222570762973725,0.00149327476410964,0.362,0.317,0.692195072848284,14,hsa00531
hsa04620.5,0.00236156129770558,0.00294329810280822,0.218,0.172,0.734445563586434,14,hsa04620
hsa00010.4,0.00298238119768123,0.000724344967655332,0.403,0.356,0.927520552478862,14,hsa00010
hsa04142.5,0.00355169618218876,0.0040074897000765,0.563,0.494,1,14,hsa04142
hsa04929.5,0.00438928697078842,0.00111308324050952,0.523,0.445,1,14,hsa04929
hsa04350.2,0.00487914446257763,0.00406217992196165,0.338,0.247,1,14,hsa04350
hsa00350.4,0.00545615846644935,0.000999308684426109,0.075,0.104,1,14,hsa00350
hsa04668.4,0.00569536098763722,0.00091563398329236,0.452,0.384,1,14,hsa04668
hsa05226.4,0.00611193810032924,0.00324980687774734,0.447,0.402,1,14,hsa05226
hsa04723.5,0.00709228798449871,0.00392437654006316,0.349,0.329,1,14,hsa04723
hsa04115.5,0.0086892915741207,0.0016970422390591,0.385,0.345,1,14,hsa04115
hsa05221.6,0.00872287116486939,0.0035496067674943,0.518,0.473,1,14,hsa05221
hsa05162.4,0.00932003998784594,0.00491065960932735,0.231,0.18,1,14,hsa05162
hsa04150.2,0.00968966322186901,0.00150128971090463,0.537,0.472,1,14,hsa04150
hsa05150.4,1.5168501675654e-128,0.00329371909415374,0.736,0.448,4.7174040211284e-126,11,hsa05150
hsa00910.6,1.1286711892852e-58,0.00830962001365534,0.296,0.154,3.51016739867697e-56,11,hsa00910
hsa00562.7,1.90287276844111e-56,0.00957314746034682,0.423,0.202,5.91793430985185e-54,11,hsa00562
hsa00040.7,2.38281483761595e-48,0.00601745659884135,0.413,0.188,7.41055414498561e-46,11,hsa00040
hsa04730.5,1.44691622815137e-45,0.0072044654313064,0.481,0.272,4.49990946955077e-43,11,hsa04730
hsa05146.7,3.45135011241899e-44,0.0398618510562788,0.614,0.393,1.07336988496231e-41,11,hsa05146
hsa04726.4,2.38503815024369e-40,0.00415657597428234,0.705,0.474,7.41746864725787e-38,11,hsa04726
hsa00640.6,5.17830875491969e-39,0.0155463716845365,0.3,0.21,1.61045402278002e-36,11,hsa00640
hsa05222.6,1.39205491772778e-38,0.060641915177486,0.606,0.403,4.32929079413339e-36,11,hsa05222
hsa00600.4,1.10421319901167e-36,0.00764372595577165,0.6,0.41,3.43410304892629e-34,11,hsa00600
hsa00053.4,1.10847379924397e-36,0.00227498453999854,0.501,0.276,3.44735351564875e-34,11,hsa00053
hsa04512.5,1.33729932452285e-34,0.0355734441222387,0.53,0.326,4.15900089926608e-32,11,hsa04512
hsa00140.4,9.43284792025186e-32,0.00257757786462947,0.422,0.174,2.93361570319833e-29,11,hsa00140
hsa04510.6,1.67561367334618e-30,0.0600849838647711,0.607,0.438,5.21115852410661e-28,11,hsa04510
hsa04933.5,6.85251656142433e-30,0.0657830109262526,0.537,0.29,2.13113265060297e-27,11,hsa04933
hsa04974.6,2.81833958678288e-29,0.0177471472811423,0.64,0.485,8.76503611489477e-27,11,hsa04974
hsa00051.6,1.42694511919036e-24,0.00368049326875794,0.205,0.13,4.43779932068202e-22,11,hsa00051
hsa04152.6,9.3999615015584e-24,0.0108713611662567,0.324,0.207,2.92338802698466e-21,11,hsa04152
hsa04922.7,7.07926032252989e-22,0.0112980758776938,0.315,0.227,2.2016499603068e-19,11,hsa04922
hsa04926.5,2.46535963773819e-21,0.0403470151916615,0.495,0.33,7.66726847336578e-19,11,hsa04926
hsa00860.7,9.20750904254736e-20,0.00013775324197011,0.501,0.337,2.86353531223223e-17,11,hsa00860
hsa02010.7,1.16625426855963e-19,0.00468689011493767,0.605,0.48,3.62705077522046e-17,11,hsa02010
hsa04614.5,3.46911320069844e-19,0.0020853461589745,0.174,0.127,1.07889420541721e-16,11,hsa04614
hsa00410.6,3.84057763650183e-18,0.015589428150195,0.232,0.159,1.19441964495207e-15,11,hsa00410
hsa00061.6,3.94352473380654e-18,0.00914986879617119,0.158,0.145,1.22643619221383e-15,11,hsa00061
hsa04020.5,4.47322456054338e-18,0.00633739814943602,0.292,0.216,1.39117283832899e-15,11,hsa04020
hsa00983.2,1.07589980209209e-17,0.00386698495095956,0.651,0.492,3.3460483845064e-15,11,hsa00983
hsa00030.6,2.0294537877187e-17,0.00227402007670589,0.292,0.242,6.31160127980516e-15,11,hsa00030
hsa04371.6,7.11687945893926e-17,0.00908184625754949,0.351,0.253,2.21334951173011e-14,11,hsa04371
hsa04920.5,7.47438017625512e-17,0.0100265282485818,0.165,0.147,2.32453223481534e-14,11,hsa04920
hsa04979.7,5.64763231742253e-16,0.00305393043226761,0.61,0.456,1.75641365071841e-13,11,hsa04979
hsa00350.5,2.35012050010018e-15,0.00172036134529597,0.129,0.102,7.30887475531156e-13,11,hsa00350
hsa04724.7,3.31285048554717e-15,0.0035238489797604,0.329,0.211,1.03029650100517e-12,11,hsa04724
hsa00982.2,3.33393040755361e-15,0.0030928132866893,0.475,0.308,1.03685235674917e-12,11,hsa00982
hsa04927.7,2.16535882308395e-14,0.00261513651910987,0.598,0.46,6.73426593979108e-12,11,hsa04927
hsa00052.4,2.29583630290833e-13,0.0032627036707391,0.206,0.143,7.1400509020449e-11,11,hsa00052
hsa04070.7,2.39707143774808e-13,0.00637137769038175,0.281,0.166,7.45489217139654e-11,11,hsa04070
hsa00590.5,7.56927193631015e-13,0.00110608869915113,0.219,0.134,2.35404357219246e-10,11,hsa00590
hsa00760.5,2.08280965505992e-12,0.00454439726436245,0.302,0.245,6.47753802723635e-10,11,hsa00760
hsa04610.5,2.8089726081704e-12,0.00505252738199165,0.417,0.183,8.73590481140994e-10,11,hsa04610
hsa04540.7,3.4905487765178e-12,0.00304177137070354,0.493,0.382,1.08556066949703e-09,11,hsa04540
hsa04966.7,1.87789081737434e-11,0.00212556039311344,0.277,0.284,5.8402404420342e-09,11,hsa04966
hsa00533.4,2.63039048137297e-09,0.00235768642781759,0.215,0.176,8.18051439706992e-07,11,hsa00533
hsa04071.7,5.51526861715292e-09,0.00710920037289035,0.57,0.492,1.71524853993456e-06,11,hsa04071
hsa04934.7,7.90938955101242e-09,0.00481647374874385,0.655,0.591,2.45982015036486e-06,11,hsa04934
hsa04146.5,7.94772739757279e-09,0.00621350344185645,0.29,0.248,2.47174322064514e-06,11,hsa04146
hsa04666.6,3.45108727487019e-08,0.00477769468473031,0.454,0.379,1.07328814248463e-05,11,hsa04666
hsa00770.6,3.80813732585454e-08,0.0148294398446989,0.313,0.272,1.18433070834076e-05,11,hsa00770
hsa00360.6,1.2824582094077e-07,0.0019318880439999,0.172,0.182,3.98844503125795e-05,11,hsa00360
hsa04664.6,2.51068445579411e-07,0.00300260458246646,0.378,0.29,7.8082286575197e-05,11,hsa04664
hsa00310.6,2.77058012003612e-07,0.0115456191396568,0.792,0.699,8.61650417331234e-05,11,hsa00310
hsa04962.3,3.17081469642137e-07,0.00320172027235627,0.535,0.437,9.86123370587045e-05,11,hsa04962
hsa04066.5,4.14317065758059e-07,0.0029530644553,0.413,0.3,0.000128852607450756,11,hsa04066
hsa05131.7,4.18518737085006e-07,0.0143397801275006,0.605,0.515,0.000130159327233437,11,hsa05131
hsa00480.4,9.5446827110169e-07,0.00100923440965914,0.373,0.342,0.000296839632312626,11,hsa00480
hsa04360.6,1.2734627350553e-06,0.0069059817248081,0.591,0.504,0.000396046910602197,11,hsa04360
hsa00592.4,3.47040054015333e-06,0.000924673450092136,0.145,0.122,0.00107929456798769,11,hsa00592
hsa04621.5,9.27927562949333e-06,0.0060690987045884,0.288,0.229,0.00288585472077243,11,hsa04621
hsa00020.2,1.03857231931844e-05,0.00824942400218106,0.38,0.391,0.00322995991308034,11,hsa00020
hsa01040.5,1.18830428769777e-05,0.000299492006305181,0.301,0.273,0.00369562633474007,11,hsa01040
hsa00620.6,2.22371273346878e-05,0.00219208856237894,0.302,0.299,0.0069157466010879,11,hsa00620
hsa04215.6,2.4810568996752e-05,0.00469041802251672,0.174,0.103,0.00771608695798987,11,hsa04215
hsa04931.6,4.16912238089491e-05,0.00812647004852921,0.371,0.343,0.0129659706045832,11,hsa04931
hsa04913.2,5.66416099716293e-05,0.000483273598548848,0.306,0.223,0.0176155407011767,11,hsa04913
hsa04650.6,0.000226476786548458,0.001605459956265,0.317,0.259,0.0704342806165704,11,hsa04650
hsa04140.5,0.000228440323876987,0.00747608654427518,0.508,0.449,0.071044940725743,11,hsa04140
hsa05160.7,0.000268800704819774,0.00662205693974444,0.356,0.308,0.0835970191989498,11,hsa05160
