,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
hsa04216.5,4.65607691978191e-07,0.00027830864853986,0.617,0.561,0.000144803992205217,9,hsa04216
hsa04114.4,8.60707271502072e-07,0.000495945146151521,0.28,0.253,0.000267679961437144,9,hsa04114
hsa05224.3,2.03505887081965e-06,0.000249501696541513,0.428,0.382,0.000632903308824911,9,hsa05224
hsa05323.4,7.51098386520285e-06,1.44626840108159e-05,0.45,0.394,0.00233591598207809,9,hsa05323
hsa00603.4,1.08977835893219e-05,8.31166252606538e-05,0.427,0.325,0.00338921069627911,9,hsa00603
hsa04922.5,1.84983964936437e-05,0.000291961547783617,0.35,0.32,0.0057530013095232,9,hsa04922
hsa05012.5,3.63656726931242e-05,0.000206759017706232,0.672,0.616,0.0113097242075616,9,hsa05012
hsa03060.3,4.12909290244547e-05,7.18353068688798e-05,0.442,0.399,0.0128414789266054,9,hsa03060
hsa05322.2,0.000154562401311167,5.62218265003528e-05,0.105,0.082,0.0480689068077729,9,hsa05322
hsa04024.5,0.00025336378641837,3.81775153837586e-05,0.99,0.95,0.078796137576113,9,hsa04024
hsa05203.5,0.000273833793880739,0.000197962843211469,0.55,0.512,0.0851623098969097,9,hsa05203
hsa04370.5,0.000375272575545069,0.000278608169001813,0.17,0.166,0.116709770994517,9,hsa04370
hsa04136.4,0.000536803839597863,0.000187028241283544,0.685,0.625,0.166945994114935,9,hsa04136
hsa05134.5,0.000663948564244748,5.18490233796572e-05,0.571,0.521,0.206488003480117,9,hsa05134
hsa05226.4,0.000679839557946752,0.000142557321181171,0.498,0.459,0.21143010252144,9,hsa05226
hsa04658.3,0.000926382391924656,0.000126761437417638,0.717,0.653,0.288104923888568,9,hsa04658
hsa03050.5,0.00126074866793744,9.81660742800903e-05,0.317,0.277,0.392092835728545,9,hsa03050
hsa05221.5,0.0022028550347796,0.000199067603935561,0.628,0.598,0.685087915816454,9,hsa05221
hsa00511.3,0.00669270787152644,0.000209705906943116,0.304,0.248,1,9,hsa00511
hsa04623.4,0.00968981922049044,6.22004091857587e-05,0.422,0.388,1,9,hsa04623
hsa05017.5,0,0.00729864158952642,0.961,0.781,0,2,hsa05017
hsa04961.5,0,0.0055390707208993,0.924,0.644,0,2,hsa04961
hsa04973.6,0,0.00494018290833814,0.938,0.496,0,2,hsa04973
hsa04971.6,0,0.00430065429357917,0.901,0.507,0,2,hsa04971
hsa04925.5,0,0.00424949219330739,0.949,0.608,0,2,hsa04925
hsa04972.6,0,0.00416249934141612,0.906,0.394,0,2,hsa04972
hsa04015.5,0,0.00346999826357599,0.956,0.756,0,2,hsa04015
hsa05415.6,0,0.0034358362303108,0.902,0.734,0,2,hsa05415
hsa04918.6,0,0.0033171789463347,0.912,0.617,0,2,hsa04918
hsa04070.6,0,0.00329644226895206,0.807,0.32,0,2,hsa04070
hsa04964.6,0,0.00324604268213381,0.909,0.578,0,2,hsa04964
hsa04970.6,0,0.00285654289466021,0.95,0.8,0,2,hsa04970
hsa04723.5,0,0.002771743871775,0.924,0.74,0,2,hsa04723
hsa04911.4,0,0.00275873530017731,0.913,0.559,0,2,hsa04911
hsa04261.5,0,0.00270228559291086,0.904,0.64,0,2,hsa04261
hsa04926.6,0,0.00239846299188786,0.911,0.618,0,2,hsa04926
hsa00562.5,0,0.00237082630290687,0.808,0.383,0,2,hsa00562
hsa04024.6,0,0.00218062674503446,0.992,0.949,0,2,hsa04024
hsa04725.6,0,0.00188769991043718,0.835,0.542,0,2,hsa04725
hsa04978.6,0,0.00175438082941214,0.973,0.878,0,2,hsa04978
hsa04727.6,0,0.00154575782709441,0.988,0.927,0,2,hsa04727
hsa04020.5,0,0.00148747949077995,0.879,0.585,0,2,hsa04020
hsa04726.6,0,0.00148414389292443,0.868,0.582,0,2,hsa04726
hsa04514.6,0,0.00143731180395465,0.389,0.099,0,2,hsa04514
hsa04927.6,0,0.00139008170409063,0.883,0.608,0,2,hsa04927
hsa05146.6,0,0.0010746057995772,0.628,0.263,0,2,hsa05146
hsa04974.6,0,0.000969765571523033,0.872,0.561,0,2,hsa04974
hsa04976.6,0,0.000888058643913547,0.886,0.539,0,2,hsa04976
hsa05414.4,0,0.000860829517847114,0.969,0.886,0,2,hsa05414
hsa04728.6,2.17727770396171e-292,0.0031401251096877,0.817,0.603,6.77133365932093e-290,2,hsa04728
hsa05410.5,7.55863120902461e-287,0.000722691329246738,0.906,0.793,2.35073430600665e-284,2,hsa05410
hsa02010.5,3.27333861367941e-272,0.000501707885589179,0.634,0.315,1.0180083088543e-269,2,hsa02010
hsa04912.5,2.11445965496292e-270,0.00261778892565923,0.833,0.609,6.57596952693469e-268,2,hsa04912
hsa04260.6,1.90770752157758e-264,0.000882353503258095,0.903,0.788,5.93297039210627e-262,2,hsa04260
hsa04930.6,1.99427350994344e-252,0.00255676317693158,0.963,0.889,6.2021906159241e-250,2,hsa04930
hsa04931.5,1.44915845828935e-249,0.00393310381462662,0.974,0.914,4.50688280527988e-247,2,hsa04931
hsa00603.5,8.82881471978246e-242,0.000469581709651805,0.59,0.31,2.74576137785235e-239,2,hsa00603
hsa04330.4,6.00155590846268e-240,0.000936647146889133,0.893,0.681,1.86648388753189e-237,2,hsa04330
hsa04935.6,6.56526603306976e-233,0.00253312385551911,0.784,0.589,2.0417977362847e-230,2,hsa04935
hsa00280.4,1.18834625755439e-225,0.00113843632232966,0.923,0.76,3.69575686099415e-223,2,hsa00280
hsa04512.5,4.23940366432452e-219,0.000613889958463868,0.684,0.46,1.31845453960493e-216,2,hsa04512
hsa04621.6,3.07761595346923e-216,0.00174035887157055,0.922,0.751,9.57138561528931e-214,2,hsa04621
hsa04933.5,1.28562817804285e-203,0.00185195718670793,0.846,0.623,3.99830363371327e-201,2,hsa04933
hsa00532.6,4.92476350653964e-193,0.00028950729873618,0.733,0.425,1.53160145053383e-190,2,hsa00532
hsa00040.6,2.29497773986397e-182,0.000256254224081045,0.655,0.343,7.13738077097696e-180,2,hsa00040
hsa04130.5,5.47617112432106e-182,0.00119070321036886,0.905,0.73,1.70308921966385e-179,2,hsa04130
hsa00604.4,8.82459907910319e-175,0.00061660876917127,0.59,0.333,2.74445031360109e-172,2,hsa00604
hsa04136.5,1.54611945770765e-157,0.00161874766672673,0.784,0.616,4.80843151347078e-155,2,hsa04136
hsa04923.5,1.7763197348921e-146,0.00123556960991894,0.97,0.908,5.52435437551443e-144,2,hsa04923
hsa04010.6,4.30997302381733e-143,0.00191677917098016,0.879,0.761,1.34040161040719e-140,2,hsa04010
hsa00640.6,1.17561167525359e-130,0.000855744773960287,0.948,0.824,3.65615231003866e-128,2,hsa00640
hsa04620.6,2.01745487929737e-129,0.00109604108543439,0.931,0.838,6.27428467461483e-127,2,hsa04620
hsa00600.4,1.0986778530114e-123,0.00179028712004527,0.638,0.414,3.41688812286546e-121,2,hsa00600
hsa05166.5,9.77055752713108e-120,0.00230620045812108,0.793,0.707,3.03864339093777e-117,2,hsa05166
hsa05332.6,1.32754245947534e-116,9.87664293893831e-05,0.262,0.117,4.12865704896831e-114,2,hsa05332
hsa04913.6,1.03423319590691e-114,0.000413557462418335,0.903,0.787,3.21646523927049e-112,2,hsa04913
hsa05412.5,3.46568353571127e-111,0.000507367300819117,0.882,0.774,1.0778275796062e-108,2,hsa05412
hsa04919.5,1.52472347740879e-109,0.0022478121681467,0.605,0.413,4.74189001474134e-107,2,hsa04919
hsa05161.5,1.24236012510919e-106,0.00184618137384943,0.87,0.794,3.86373998908958e-104,2,hsa05161
hsa00650.6,3.39877617624815e-102,0.000345424941384352,0.409,0.234,1.05701939081317e-99,2,hsa00650
hsa05131.5,1.80238775073564e-97,0.00204336799372588,0.731,0.608,5.60542590478783e-95,2,hsa05131
hsa04657.6,1.39125885960412e-95,0.000668031073233078,0.896,0.79,4.3268150533688e-93,2,hsa04657
hsa04672.5,1.20472990215738e-94,0.000161679741350064,0.167,0.094,3.74670999570945e-92,2,hsa04672
hsa03013.5,2.2214083963697e-90,0.00192711934389407,0.71,0.585,6.90858011270976e-88,2,hsa03013
hsa04658.4,5.68568675495031e-89,0.000925288703023357,0.784,0.646,1.76824858078955e-86,2,hsa04658
hsa04068.6,4.06974669034878e-86,0.00168180456692666,0.925,0.871,1.26569122069847e-83,2,hsa04068
hsa04622.6,8.51077472723438e-82,0.000684233670547747,0.926,0.828,2.64685094016989e-79,2,hsa04622
hsa04934.6,3.93852410578463e-81,0.00069735819294714,0.694,0.541,1.22488099689902e-78,2,hsa04934
hsa04940.5,1.12149355566205e-80,1.59718000955385e-05,0.682,0.397,3.48784495810897e-78,2,hsa04940
hsa00520.3,2.16848968086946e-74,0.000847728416318416,0.712,0.509,6.74400290750402e-72,2,hsa00520
hsa00630.6,1.24509400049491e-72,0.000138065157669736,0.933,0.768,3.87224234153916e-70,2,hsa00630
hsa00410.6,9.05279196604705e-68,0.000626783278698289,0.773,0.648,2.81541830144063e-65,2,hsa00410
hsa00130.6,1.77081913370728e-64,0.000178440224355878,0.459,0.273,5.50724750582964e-62,2,hsa00130
hsa00900.6,3.95177356349162e-64,0.000207070651076346,0.686,0.5,1.22900157824589e-61,2,hsa00900
hsa00511.4,1.22286041202831e-63,0.000421767394659143,0.482,0.232,3.80309588140804e-61,2,hsa00511
hsa04140.6,1.73779504778259e-63,0.00210143393487304,0.873,0.849,5.40454259860386e-61,2,hsa04140
hsa04217.6,3.5776826067606e-63,0.000523274831229557,0.961,0.853,1.11265929070255e-60,2,hsa04217
hsa05133.6,6.07896474204396e-63,0.000416238645867916,0.901,0.782,1.89055803477567e-60,2,hsa05133
hsa00830.5,2.21185305300665e-62,0.000106938757502627,0.391,0.268,6.87886299485069e-60,2,hsa00830
hsa00500.5,2.94871229816501e-61,0.00113652211580479,0.638,0.429,9.17049524729317e-59,2,hsa00500
hsa04022.6,1.59400256896336e-60,0.00092036591345445,0.976,0.859,4.95734798947604e-58,2,hsa04022
hsa04150.6,1.73107361878151e-60,0.00117390837723536,0.744,0.719,5.3836389544105e-58,2,hsa04150
hsa04137.6,8.78780362788509e-58,0.00103014653524589,0.871,0.812,2.73300692827226e-55,2,hsa04137
hsa00531.3,1.79216116272848e-56,0.000267219781999254,0.575,0.422,5.57362121608559e-54,2,hsa00531
hsa04510.6,8.04025717465558e-53,0.00133576527072948,0.567,0.463,2.50051998131788e-50,2,hsa04510
hsa04216.6,2.17420505592272e-51,0.000483269624347324,0.663,0.555,6.76177772391965e-49,2,hsa04216
hsa04144.6,1.80866911728101e-50,0.00265092724790502,0.612,0.44,5.62496095474394e-48,2,hsa04144
hsa05203.6,4.05783683638736e-50,0.00133588412168111,0.615,0.506,1.26198725611647e-47,2,hsa05203
hsa04211.6,8.98843723338651e-44,0.000876040177500391,0.701,0.634,2.7954039795832e-41,2,hsa04211
hsa04060.4,5.32363806628579e-42,9.84096185240119e-05,0.55,0.4,1.65565143861488e-39,2,hsa04060
hsa04071.6,7.46606201190079e-42,0.0014082759865404,0.521,0.432,2.32194528570114e-39,2,hsa04071
hsa05030.5,5.33431576524055e-41,0.000281413516616969,0.551,0.365,1.65897220298981e-38,2,hsa05030
hsa04914.6,5.8173799099649e-40,0.000766618458659726,0.907,0.872,1.80920515199908e-37,2,hsa04914
hsa05205.5,7.57291443482459e-37,0.000687018393107904,0.649,0.569,2.35517638923045e-34,2,hsa05205
hsa04213.5,7.63720148976961e-37,0.000696878161046788,0.776,0.708,2.37516966331835e-34,2,hsa04213
hsa00770.4,1.52670908040744e-34,0.000729687909883884,0.54,0.404,4.74806524006715e-32,2,hsa00770
hsa05220.6,3.63256392017738e-33,0.000710832970193146,0.678,0.604,1.12972737917517e-30,2,hsa05220
hsa00513.4,7.28208743200503e-33,0.000261527344956017,0.635,0.504,2.26472919135357e-30,2,hsa00513
hsa05171.6,9.79304736991243e-33,0.000426026607248782,0.808,0.741,3.04563773204277e-30,2,hsa05171
hsa03015.5,4.18601086838914e-32,0.00161704896750488,0.469,0.323,1.30184938006902e-29,2,hsa03015
hsa04612.4,1.124363954514e-31,0.000305899273422175,0.601,0.498,3.49677189853854e-29,2,hsa04612
hsa04929.6,3.15391079231811e-30,0.00050015303037479,0.361,0.223,9.80866256410933e-28,2,hsa04929
hsa04810.6,7.06803619028582e-25,2.1817612961134e-05,0.144,0.228,2.19815925517889e-22,2,hsa04810
hsa04072.6,1.13806288830676e-23,0.000536855701465296,0.419,0.343,3.53937558263402e-21,2,hsa04072
hsa05120.6,2.08414472464119e-22,0.000447976005846713,0.793,0.727,6.48169009363409e-20,2,hsa05120
hsa04650.6,6.26762724272854e-21,0.000398755131404236,0.485,0.373,1.94923207248858e-18,2,hsa04650
hsa05216.6,1.66033879488838e-20,0.000216054498822029,0.683,0.566,5.16365365210286e-18,2,hsa05216
hsa04910.6,5.14970683704915e-20,0.000616323760507316,0.807,0.819,1.60155882632229e-17,2,hsa04910
hsa03430.6,6.32366779398626e-20,1.62503020945415e-05,0.648,0.537,1.96666068392973e-17,2,hsa03430
hsa04550.6,1.50657189815649e-19,0.000345686116396619,0.665,0.592,4.68543860326669e-17,2,hsa04550
hsa04141.6,2.01643661931193e-19,0.000711070666708768,0.768,0.743,6.27111788606009e-17,2,hsa04141
hsa04928.6,2.70915170749999e-18,0.00127727721035269,0.794,0.731,8.42546181032496e-16,2,hsa04928
hsa00120.5,9.439491371708e-18,1.08061900121672e-05,0.578,0.432,2.93568181660119e-15,2,hsa00120
hsa05145.6,4.68082972524679e-17,0.000279673109535784,0.823,0.779,1.45573804455175e-14,2,hsa05145
hsa04917.6,1.22363092833009e-16,0.000381456947254621,0.732,0.679,3.80549218710659e-14,2,hsa04917
hsa05417.5,1.27802266716504e-16,0.000737718432774661,0.468,0.403,3.97465049488326e-14,2,hsa05417
hsa05160.6,2.33674108620051e-16,0.000459629523998809,0.455,0.383,7.26726477808358e-14,2,hsa05160
hsa00010.6,3.74327295939806e-16,0.00030068741265653,0.511,0.429,1.1641578903728e-13,2,hsa00010
hsa04145.6,1.1578286881619e-13,0.000127602399782917,0.617,0.548,3.60084722018352e-11,2,hsa04145
hsa05163.5,2.64984457603933e-13,0.00380741348045523,0.691,0.655,8.24101663148232e-11,2,hsa05163
hsa05034.4,5.72449676058272e-13,0.00015367322399514,0.708,0.645,1.78031849254123e-10,2,hsa05034
hsa04920.6,2.53914195112831e-12,0.000354372476247407,0.556,0.51,7.89673146800905e-10,2,hsa04920
hsa04730.5,4.56951325622146e-12,0.000313484897273917,0.719,0.694,1.42111862268487e-09,2,hsa04730
hsa00860.5,5.2711520144678e-12,5.06224938860236e-05,0.246,0.141,1.63932827649948e-09,2,hsa00860
hsa00240.6,2.49351882494909e-11,9.03519830916195e-05,0.217,0.254,7.75484354559167e-09,2,hsa00240
hsa03030.6,4.24415286782091e-11,5.11655637505212e-05,0.584,0.46,1.3199315418923e-08,2,hsa03030
hsa00510.6,6.84500507024414e-11,8.17297981925555e-05,0.618,0.534,2.12879657684593e-08,2,hsa00510
hsa04215.6,2.82373787852241e-10,0.000207719303267904,0.834,0.739,8.78182480220468e-08,2,hsa04215
hsa03010.5,1.22376516447592e-08,0.000249331657997547,0.472,0.377,3.8059096615201e-06,2,hsa03010
hsa04664.5,1.72002996177696e-08,0.000182850168010004,0.705,0.65,5.34929318112635e-06,2,hsa04664
hsa00982.5,2.70718209502201e-08,7.60247178354495e-05,0.17,0.193,8.41933631551847e-06,2,hsa00982
hsa05012.6,4.66663091619312e-08,0.000253585780746303,0.636,0.617,1.45132221493606e-05,2,hsa05012
hsa05235.5,9.26189293798426e-08,0.00110287374908224,0.323,0.268,2.8804487037131e-05,2,hsa05235
hsa05134.6,9.33296738404975e-08,0.0001432992943726,0.585,0.518,2.90255285643947e-05,2,hsa05134
hsa00310.6,1.74735677561127e-07,0.00120121691334717,0.291,0.282,5.43427957215103e-05,2,hsa00310
hsa05222.4,1.41842963250267e-06,0.000387722782678644,0.319,0.267,0.00044113161570833,2,hsa05222
hsa05323.5,1.64933668228913e-06,2.04484714508428e-05,0.377,0.398,0.00051294370819192,2,hsa05323
hsa03420.4,7.07984927336436e-06,0.000439628658252593,0.537,0.438,0.00220183312401632,2,hsa03420
hsa04668.4,0.000379810046646466,0.000150099091064103,0.657,0.605,0.118120924507051,2,hsa04668
hsa04977.6,0.000399346761862083,7.57573762656167e-05,0.479,0.407,0.124196842939108,2,hsa04977
hsa00514.6,0.000639140233198426,6.47762247882026e-05,0.625,0.573,0.19877261252471,2,hsa00514
hsa00140.6,0.00155535962421674,3.4223123094555e-05,0.43,0.386,0.483716843131406,2,hsa00140
hsa04066.4,0.00488155106129587,2.04978187463942e-05,0.661,0.638,1,2,hsa04066
hsa05135.5,0.00596688211134448,0.000492476299892169,0.545,0.553,1,2,hsa05135
hsa05223.6,0.00643935290549576,0.000284573352796838,0.284,0.259,1,2,hsa05223
hsa04152.5,0.00817608471710384,0.000295547287643549,0.458,0.422,1,2,hsa04152
hsa04964.7,5.56790676880553e-300,0.0034855746514711,0.892,0.585,1.73161900509852e-297,8,hsa04964
hsa04976.7,2.92103522854759e-258,0.000891128025575932,0.88,0.547,9.08441956078302e-256,8,hsa04976
hsa04714.7,9.29659939892674e-143,0.00446787621524256,0.9,0.79,2.89124241306622e-140,8,hsa04714
hsa04923.6,3.07951876739121e-113,0.00153733369239755,0.964,0.909,9.57730336658668e-111,8,hsa04923
hsa05205.6,9.93327045528994e-113,0.0017388922557433,0.734,0.566,3.08924711159517e-110,8,hsa05205
hsa05032.6,1.95377071366378e-109,0.000579870286823605,0.978,0.966,6.07622691949435e-107,8,hsa05032
hsa04024.7,1.94658562979881e-107,0.00128483692629534,0.969,0.951,6.05388130867429e-105,8,hsa04024
hsa00280.5,3.14714613539882e-95,0.000931539853620355,0.899,0.765,9.78762448109033e-93,8,hsa00280
hsa04931.6,3.29035137243431e-94,0.00357965338238999,0.954,0.916,1.02329927682707e-91,8,hsa04931
hsa04150.7,1.71970447861287e-82,0.00173040900951683,0.819,0.715,5.34828092848604e-80,8,hsa04150
hsa05332.7,1.87017589041302e-81,0.000107792067539413,0.258,0.12,5.8162470191845e-79,8,hsa05332
hsa00040.7,3.0856089956907e-79,0.000255796766198604,0.541,0.356,9.59624397659809e-77,8,hsa00040
hsa05030.6,4.09338711434302e-76,0.000518900510351401,0.56,0.368,1.27304339256068e-73,8,hsa05030
hsa04658.5,1.27502234208289e-69,0.000921535674044037,0.79,0.649,3.96531948387779e-67,8,hsa04658
hsa00565.7,1.69347525049408e-61,0.000218039685178651,0.68,0.495,5.26670802903659e-59,8,hsa00565
hsa05321.5,2.70597904124432e-58,0.000565269306302545,0.511,0.364,8.41559481826984e-56,8,hsa05321
hsa05220.7,7.93472630663577e-58,0.00120051188497263,0.747,0.602,2.46769988136372e-55,8,hsa05220
hsa00650.7,1.29744315405769e-53,0.000292630059314084,0.329,0.242,4.03504820911942e-51,8,hsa00650
hsa00310.7,3.87008073552804e-51,0.00186777661842417,0.41,0.275,1.20359510874922e-48,8,hsa00310
hsa05235.6,8.31553309236961e-44,0.00137988129302951,0.396,0.265,2.58613079172695e-41,8,hsa05235
hsa00520.4,2.77030931382219e-41,0.00107592197292232,0.629,0.518,8.615661965987e-39,8,hsa00520
hsa04978.7,4.38920055461647e-35,0.000251396023372583,0.939,0.882,1.36504137248572e-32,8,hsa04978
hsa04330.5,9.00586127573566e-35,0.000495981858910865,0.782,0.691,2.80082285675379e-32,8,hsa04330
hsa04727.7,1.96854899896701e-34,0.000508117252561593,0.935,0.931,6.1221873867874e-32,8,hsa04727
hsa04914.7,5.81421865487091e-33,0.00129484150680112,0.906,0.873,1.80822200166485e-30,8,hsa04914
hsa05161.6,8.06955938569477e-32,0.00115768307061806,0.854,0.797,2.50963296895107e-29,8,hsa05161
hsa04974.7,5.20728468114012e-31,0.000238542269879221,0.715,0.577,1.61946553583458e-28,8,hsa04974
hsa05166.6,9.85810517431305e-30,0.00130164395005288,0.769,0.71,3.06587070921136e-27,8,hsa05166
hsa04550.7,1.20716217263401e-29,0.000670688025204087,0.692,0.592,3.75427435689176e-27,8,hsa04550
hsa04260.7,1.53191355966321e-29,0.00020528819123131,0.856,0.793,4.7642511705526e-27,8,hsa04260
hsa04140.7,3.08076304795195e-27,0.00176798294138675,0.887,0.849,9.58117307913055e-25,8,hsa04140
hsa04014.6,4.43287641992196e-26,0.000860327447913066,0.834,0.764,1.37862456659573e-23,8,hsa04014
hsa00830.6,1.21364882182918e-24,9.20045332766078e-05,0.327,0.275,3.77444783588876e-22,8,hsa00830
hsa05202.6,1.39153779836352e-23,0.00088121235519215,0.604,0.512,4.32768255291055e-21,8,hsa05202
hsa04010.7,1.84143123598022e-23,0.000921143897186641,0.83,0.766,5.72685114389849e-21,8,hsa04010
hsa00604.5,4.68871829407121e-23,0.000285029071652467,0.443,0.346,1.45819138945615e-20,8,hsa00604
hsa00510.7,7.20114891620721e-23,0.000187660090801043,0.648,0.534,2.23955731294044e-20,8,hsa00510
hsa04612.5,9.91083829950257e-23,0.000380021489181382,0.576,0.501,3.0822707111453e-20,8,hsa04612
hsa05169.6,1.3838282188878e-22,0.000529435805921219,0.835,0.794,4.30370576074105e-20,8,hsa05169
hsa00640.7,6.04817548993458e-21,0.00035507568851682,0.875,0.83,1.88098257736965e-18,8,hsa00640
hsa04136.6,1.27777673484912e-20,0.000459811118373321,0.7,0.624,3.97388564538076e-18,8,hsa04136
hsa04930.7,1.02502195302279e-19,0.000785549263340037,0.925,0.893,3.18781827390089e-17,8,hsa04930
hsa00512.6,1.98826483699288e-19,0.00015065421238857,0.576,0.471,6.18350364304787e-17,8,hsa00512
hsa04664.6,3.91959110551702e-19,0.000475692487134325,0.707,0.651,1.21899283381579e-16,8,hsa04664
hsa00500.6,5.12564637038471e-19,0.000695918441885552,0.539,0.439,1.59407602118964e-16,8,hsa00500
hsa00533.3,8.38903950369357e-19,0.000135040748227338,0.308,0.255,2.6089912856487e-16,8,hsa00533
hsa04960.6,2.29899963433659e-18,0.000635403545854974,0.552,0.459,7.14988886278679e-16,8,hsa04960
hsa05034.5,3.56790062822463e-18,0.00085274832970805,0.679,0.648,1.10961709537786e-15,8,hsa05034
hsa05145.7,4.88943536890037e-18,0.000592514233458969,0.836,0.779,1.52061439972801e-15,8,hsa05145
hsa00410.7,9.52185281810863e-17,0.000452041219631985,0.703,0.655,2.96129622643178e-14,8,hsa00410
hsa00010.7,1.72674193087957e-16,0.000364182259568211,0.501,0.431,5.37016740503546e-14,8,hsa00010
hsa04130.6,2.20720538424393e-16,0.000358988763652497,0.8,0.739,6.86440874499861e-14,8,hsa04130
hsa00340.6,3.8968972150894e-16,0.00020323062243558,0.337,0.298,1.2119350338928e-13,8,hsa00340
hsa00514.7,4.79198091106694e-16,0.000132434422235503,0.672,0.571,1.49030606334182e-13,8,hsa00514
hsa00900.7,1.03759900973973e-15,0.000108104006278465,0.598,0.509,3.22693292029056e-13,8,hsa00900
hsa00030.5,2.87616058129915e-15,0.000795318408004833,0.529,0.471,8.94485940784035e-13,8,hsa00030
hsa04514.7,2.42808714499278e-14,0.000542966425349265,0.116,0.121,7.55135102092755e-12,8,hsa04514
hsa00532.7,5.8503398604838e-13,0.000109988122857459,0.537,0.442,1.81945569661046e-10,8,hsa00532
hsa00380.5,3.94529274171999e-12,0.000880740300372646,0.175,0.143,1.22698604267492e-09,8,hsa00380
hsa04917.7,4.33572696859681e-12,0.000533439330758617,0.736,0.68,1.34841108723361e-09,8,hsa04917
hsa00603.6,4.6303970274371e-12,9.91686201592899e-05,0.354,0.329,1.44005347553294e-09,8,hsa00603
hsa05120.7,5.5340936544716e-12,0.000496332955777326,0.762,0.73,1.72110312654067e-09,8,hsa05120
hsa05162.6,7.692865235961e-12,0.000373936253961494,0.75,0.703,2.39248108838387e-09,8,hsa05162
hsa04913.7,1.24746844793061e-11,0.000157909104734516,0.824,0.794,3.87962687306419e-09,8,hsa04913
hsa04068.7,3.25823526076741e-11,0.000950654695771284,0.865,0.875,1.01331116609866e-08,8,hsa04068
hsa05167.6,3.32599447261994e-11,0.000577808719316095,0.824,0.8,1.0343842809848e-08,8,hsa05167
hsa04640.6,4.78234006508109e-11,7.81122335656282e-05,0.142,0.178,1.48730776024022e-08,8,hsa04640
hsa04659.6,9.05298515543099e-10,0.000536595624606765,0.561,0.493,2.81547838333904e-07,8,hsa04659
hsa00120.6,9.32813149715694e-10,9.4991351208107e-06,0.542,0.437,2.90104889561581e-07,8,hsa00120
hsa04137.7,2.99609541099317e-09,0.00043433389781196,0.856,0.814,9.31785672818877e-07,8,hsa04137
hsa05133.7,1.42946911464652e-08,0.000153552195502484,0.85,0.787,4.44564894655067e-06,8,hsa05133
hsa04217.7,6.69604148033566e-08,0.000267302015587894,0.873,0.861,2.08246890038439e-05,8,hsa04217
hsa00130.7,7.26735285406882e-08,5.55196632824907e-05,0.353,0.283,2.2601467376154e-05,8,hsa00130
hsa00513.5,2.1947293871392e-07,0.000135292511735408,0.57,0.511,6.82560839400292e-05,8,hsa00513
hsa00240.7,3.01665398039325e-07,3.28106150253845e-05,0.192,0.255,9.38179387902301e-05,8,hsa00240
hsa00983.6,9.21034050903594e-07,3.25820425170146e-05,0.245,0.295,0.000286441589831018,8,hsa00983
hsa04722.6,1.14287627322773e-06,0.000820509831645474,0.706,0.704,0.000355434520973823,8,hsa04722
hsa04392.7,1.87203177476726e-06,0.000401683331613668,0.109,0.113,0.000582201881952616,8,hsa04392
hsa04920.7,2.38697350418591e-06,0.000300818484821492,0.551,0.511,0.000742348759801817,8,hsa04920
hsa05416.7,4.77013693482405e-06,0.000152353906019027,0.29,0.236,0.00148351258673028,8,hsa05416
hsa04672.6,5.37193053476663e-06,8.62417712457527e-05,0.119,0.098,0.00167067039631242,8,hsa04672
hsa04144.7,1.05655670739082e-05,0.000693843257332955,0.5,0.45,0.00328589135998544,8,hsa04144
hsa00982.6,1.29683400198932e-05,0.000134760878165427,0.202,0.191,0.00403315374618679,8,hsa00982
hsa05152.6,2.126043238995e-05,0.000234158173310103,0.741,0.717,0.00661199447327444,8,hsa05152
hsa04213.6,2.34719733855796e-05,0.000302129925647394,0.726,0.712,0.00729978372291525,8,hsa04213
hsa00730.4,2.59012600521187e-05,9.43846218995544e-05,0.192,0.137,0.00805529187620893,8,hsa00730
hsa04622.7,3.71799429324595e-05,0.000112571624074818,0.865,0.834,0.0115629622519949,8,hsa04622
hsa05216.7,3.87535730436764e-05,0.000101500673089937,0.624,0.571,0.0120523612165834,8,hsa05216
hsa04620.7,4.19693265335949e-05,9.54222902546042e-05,0.872,0.843,0.013052460551948,8,hsa04620
hsa00230.7,8.72613816912396e-05,5.05179490245153e-05,0.642,0.634,0.0271382897059755,8,hsa00230
hsa05171.7,0.000146454567871762,0.000202087442095491,0.764,0.745,0.0455473706081179,8,hsa05171
hsa04660.6,0.000151663055069053,0.000506520553054833,0.474,0.44,0.0471672101264756,8,hsa04660
hsa04066.5,0.000159951927372748,0.000166554536205554,0.664,0.639,0.0497450494129247,8,hsa04066
hsa05221.6,0.00016106571022401,0.000178589941678337,0.633,0.598,0.0500914358796672,8,hsa05221
hsa04211.7,0.000186929354000002,0.000290815206751654,0.639,0.639,0.0581350290940005,8,hsa04211
hsa05215.7,0.0012222648527734,0.000256705841321358,0.693,0.656,0.380124369212527,8,hsa05215
hsa02010.6,0.0018540821541923,0.000157994484191972,0.359,0.337,0.576619549953805,8,hsa02010
hsa05134.7,0.00266546046754654,0.00014449053988822,0.547,0.522,0.828958205406974,8,hsa05134
hsa04145.7,0.00513866802857734,2.56365226037397e-05,0.588,0.551,1,8,hsa04145
hsa05224.5,0.00622387648033006,0.00018354447687087,0.408,0.383,1,8,hsa05224
