"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.43908367423873e-40,0.434941638950926,0.408,0.205,5.65818919037184e-36,"11","CYP3A5"
1.95147226809022e-38,0.651536473410637,0.761,0.637,7.67279866367712e-34,"11","ZBTB20"
2.14231558095025e-38,0.940799030516396,0.38,0.205,8.4231564011802e-34,"11","FOSL2"
1.38585706748516e-36,0.95167241295194,0.31,0.158,5.44891281793814e-32,"11","DYNC2LI1"
3.09017514227791e-36,0.864849454470645,0.458,0.285,1.21499506244083e-31,"11","SLC25A37"
1.32838429502951e-34,0.912326732388738,0.376,0.215,5.22294137119701e-30,"11","ADAM10"
8.66665312618811e-34,0.877816771025273,0.337,0.18,3.40755467615464e-29,"11","AGRN"
1.09431930190744e-33,0.768031713681836,0.349,0.188,4.30264463123966e-29,"11","RAI14"
1.18786207523327e-33,0.779466045061442,0.292,0.143,4.67043610740216e-29,"11","FRMD4B"
4.11066208328549e-33,0.925972446663544,0.394,0.235,1.61623011790619e-28,"11","RBBP8"
1.26831202181423e-32,0.760911440509907,0.261,0.123,4.98674920736919e-28,"11","FNBP1"
1.2835830523763e-32,0.878371043355428,0.25,0.118,5.04679184533313e-28,"11","DCBLD2"
8.00961391447179e-32,0.780864507109011,0.32,0.169,3.14921999889202e-27,"11","PCDHGA1"
4.27722926378951e-31,0.82651274733248,0.337,0.19,1.68172100193676e-26,"11","MYEF2"
1.09893502561416e-30,0.808250104684671,0.265,0.128,4.32079273370976e-26,"11","JUNB"
2.83928738483991e-30,0.493624317840926,0.642,0.449,1.11635101397136e-25,"11","DST"
1.9723985366188e-29,1.25345526228411,0.413,0.255,7.75507656627779e-25,"11","ERRFI1"
2.94072960927987e-29,0.684168680733607,0.574,0.439,1.15623606777666e-24,"11","SRSF10"
4.34843050081e-29,0.765434335372119,0.261,0.13,1.70971590430848e-24,"11","MET"
9.33949895895238e-29,0.76117499345521,0.274,0.141,3.6721042006809e-24,"11","ZNF608"
1.31517885814278e-28,0.55989444726788,0.556,0.386,5.17102023444578e-24,"11","ANKRD36"
1.38887592351684e-28,0.761475141461891,0.368,0.217,5.46078235608352e-24,"11","SYTL2"
4.36978361313828e-28,0.319251997758741,0.335,0.189,1.71811152101371e-23,"11","MAGI2"
3.30617066495772e-27,0.85962873593026,0.326,0.184,1.29992018204807e-22,"11","LAMA5"
6.12198203641887e-27,0.836167000102606,0.317,0.178,2.40704089707917e-22,"11","RASSF7"
7.18514288723097e-26,0.708588580686341,0.494,0.351,2.82505448040147e-21,"11","ZNF83"
1.03032933653402e-25,1.24437753826423,0.265,0.144,4.05104888538447e-21,"11","ZFP36L2"
1.90491320604362e-25,0.533972110369574,0.582,0.419,7.48973774352229e-21,"11","ANKRD36C"
2.09641188552269e-25,0.752187275865984,0.275,0.146,8.24267225149813e-21,"11","FLNA"
3.89467322413839e-25,0.65425937503176,0.363,0.222,1.53130761826673e-20,"11","NBPF14"
1.12230907704725e-24,0.586816586584148,0.629,0.51,4.41269482913437e-20,"11","GOLGA8B"
1.22368584215437e-24,0.744874075247814,0.263,0.143,4.81128799418257e-20,"11","THRB"
1.39514121076669e-24,0.579991087320152,0.471,0.315,5.48541621249248e-20,"11","UACA"
4.69319278124881e-24,0.624800890378036,0.295,0.162,1.84526953773141e-19,"11","DGKH"
7.59316420159445e-24,0.757476429396712,0.344,0.215,2.98548030078291e-19,"11","ATP13A3"
8.39081726194953e-24,0.369698190420272,0.323,0.178,3.29910153105332e-19,"11","CALD1"
9.56265783781516e-24,0.733526929299581,0.259,0.141,3.75984580867216e-19,"11","LBR"
