,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
hsa05143.3,0,8.77240261928845e-08,0.67,0.192,0,2,hsa05143
hsa00910.3,3.06697693169454e-183,1.62157368159406e-07,0.672,0.388,9.53829825757003e-181,2,hsa00910
hsa05412.4,2.56196027116707e-176,1.66829073966876e-07,0.427,0.197,7.96769644332959e-174,2,hsa05412
hsa04610.3,9.287941050653e-170,5.2187111462471e-08,0.728,0.503,2.88854966675308e-167,2,hsa04610
hsa05031.3,2.35391063492942e-164,1.08798710492523e-07,0.591,0.365,7.32066207463048e-162,2,hsa05031
hsa05414.4,1.27427872606924e-160,1.58962293950541e-07,0.428,0.199,3.96300683807534e-158,2,hsa05414
hsa04927.3,2.54668081151612e-110,7.46612271233379e-08,0.347,0.137,7.92017732381512e-108,2,hsa04927
hsa04640.4,1.62089293496355e-109,1.93251149565441e-08,0.28,0.162,5.04097702773663e-107,2,hsa04640
hsa00830.3,6.01022316365821e-104,3.89534642644596e-08,0.12,0.093,1.8691794038977e-101,2,hsa00830
hsa04725.3,7.10144659356225e-94,5.7201491632261e-08,0.46,0.272,2.20854989059786e-91,2,hsa04725
hsa05205.4,8.01323275723031e-87,3.10217384290991e-07,0.567,0.4,2.49211538749863e-84,2,hsa05205
hsa00360.4,5.34391384221047e-77,7.21218134101082e-08,0.233,0.175,1.66195720492746e-74,2,hsa00360
hsa04061.3,7.48954425408739e-77,1.3179296017592e-08,0.182,0.157,2.32924826302118e-74,2,hsa04061
hsa00140.4,1.44740521114369e-72,5.17604780714729e-08,0.427,0.311,4.50143020665689e-70,2,hsa00140
hsa04728.3,1.35005543630546e-69,1.10953470545778e-07,0.468,0.311,4.19867240690998e-67,2,hsa04728
hsa05410.3,3.58653859318653e-69,1.43629713629075e-07,0.294,0.156,1.11541350248101e-66,2,hsa05410
hsa05340.4,4.66041323906261e-68,4.59111271764787e-09,0.336,0.184,1.44938851734847e-65,2,hsa05340
hsa04929.3,5.81645503606597e-59,4.94561077006837e-08,0.44,0.219,1.80891751621652e-56,2,hsa04929
hsa04916.4,2.55698897533207e-57,4.80222273981044e-08,0.546,0.405,7.95223571328273e-55,2,hsa04916
hsa04659.3,5.42823636720756e-57,1.26828086318385e-07,0.44,0.322,1.68818151020155e-54,2,hsa04659
hsa00860.4,1.62645741377356e-54,6.8859274249416e-08,0.194,0.151,5.05828255683577e-52,2,hsa00860
hsa00340.4,1.63608304375483e-51,2.35753114011501e-08,0.263,0.249,5.08821826607754e-49,2,hsa00340
hsa05030.3,4.78436437899014e-51,1.9905317442679e-08,0.365,0.257,1.48793732186593e-48,2,hsa05030
hsa04917.3,5.98773648301568e-48,1.57296931685604e-07,0.395,0.293,1.86218604621788e-45,2,hsa04917
hsa04934.3,1.0724872358859e-43,7.52252366391524e-08,0.555,0.428,3.33543530360514e-41,2,hsa04934
hsa05100.4,3.33963072740678e-43,1.69758748929937e-07,0.276,0.173,1.03862515622351e-40,2,hsa05100
hsa05140.1,4.49200197806495e-41,8.96136505338349e-08,0.102,0.083,1.3970126151782e-38,2,hsa05140
hsa04060.4,6.22872270066768e-41,1.72861520833142e-08,0.219,0.182,1.93713275990765e-38,2,hsa04060
hsa04390.3,8.83898624474446e-41,1.06258182746132e-07,0.339,0.244,2.74892472211553e-38,2,hsa04390
hsa04724.4,2.49231319307455e-39,3.77820431892698e-08,0.375,0.231,7.75109403046184e-37,2,hsa04724
hsa04966.3,1.20392244203468e-38,1.64327900865234e-08,0.605,0.369,3.74419879472785e-36,2,hsa04966
hsa04935.4,3.95081539668844e-38,1.47350604185554e-07,0.465,0.341,1.22870358837011e-35,2,hsa04935
hsa04310.4,4.38643486356022e-35,1.06087329112623e-07,0.53,0.421,1.36418124256723e-32,2,hsa04310
hsa05166.4,6.2373755929805e-35,2.05005327486595e-07,0.257,0.184,1.93982380941693e-32,2,hsa05166
hsa04145.3,6.36623537675431e-35,8.40693032857324e-08,0.269,0.159,1.97989920217059e-32,2,hsa04145
hsa05144.3,3.17072140073584e-32,7.99305541207716e-09,0.116,0.153,9.86094355628848e-30,2,hsa05144
hsa04915.4,4.15118732900552e-31,1.16889572021873e-07,0.238,0.176,1.29101925932072e-28,2,hsa04915
hsa00790.3,5.36623706291606e-31,1.64040316576117e-08,0.128,0.096,1.66889972656689e-28,2,hsa00790
hsa05162.4,6.20942490542816e-31,7.33646402794343e-08,0.602,0.497,1.93113114558816e-28,2,hsa05162
hsa05217.3,5.94896581627871e-30,2.36763882324205e-08,0.337,0.24,1.85012836886268e-27,2,hsa05217
hsa05135.4,4.25338199731422e-28,1.84355148184323e-07,0.29,0.217,1.32280180116472e-25,2,hsa05135
hsa04520.2,1.53258075610964e-24,1.36663429266385e-07,0.465,0.394,4.76632615150097e-22,2,hsa04520
hsa04392.3,1.90697916932208e-24,4.20638864733917e-08,0.237,0.185,5.93070521659166e-22,2,hsa04392
hsa05133.3,1.77247426436052e-22,3.07472861056598e-08,0.333,0.302,5.51239496216121e-20,2,hsa05133
hsa05034.2,3.71597682615175e-20,8.78825565014282e-08,0.404,0.333,1.15566879293319e-17,2,hsa05034
hsa04064,5.30216658191623e-20,7.13266293280917e-08,0.111,0.093,1.64897380697595e-17,2,hsa04064
hsa04371.3,1.47954679578309e-18,4.89460489200796e-08,0.474,0.37,4.60139053488542e-16,2,hsa04371
hsa04360.4,6.59945472417082e-18,6.50393012455885e-08,0.379,0.303,2.05243041921713e-15,2,hsa04360
hsa04657,2.1243495268428e-17,5.61310784576502e-08,0.125,0.094,6.60672702848112e-15,2,hsa04657
hsa04722.2,2.22065060477445e-17,1.06222513431254e-07,0.355,0.296,6.90622338084854e-15,2,hsa04722
hsa04660.2,2.37841407438277e-17,7.47426818548627e-08,0.233,0.159,7.39686777133041e-15,2,hsa04660
hsa04350.2,2.6636483917447e-17,4.66169823318034e-08,0.514,0.436,8.28394649832603e-15,2,hsa04350
hsa05211.4,4.41843723965553e-17,6.54923490298585e-08,0.42,0.339,1.37413398153287e-14,2,hsa05211
hsa04613.4,5.2884772159824e-17,4.56520129427555e-08,0.237,0.177,1.64471641417053e-14,2,hsa04613
hsa04921.4,1.29957378579016e-16,8.54879002279472e-08,0.172,0.118,4.04167447380739e-14,2,hsa04921
hsa00512.2,1.49686699660593e-16,8.38091382365546e-09,0.214,0.197,4.65525635944444e-14,2,hsa00512
hsa00982.4,2.07781847890774e-16,3.84856801330122e-08,0.157,0.166,6.46201546940309e-14,2,hsa00982
hsa04062.4,4.62011789728591e-16,5.70662543526848e-08,0.406,0.329,1.43685666605592e-13,2,hsa04062
hsa05224.3,4.74208639659013e-16,1.08939000957077e-07,0.418,0.349,1.47478886933953e-13,2,hsa05224
hsa04110.1,1.41282051924397e-15,1.07537306058821e-07,0.442,0.37,4.39387181484875e-13,2,hsa04110
hsa04115.3,1.70107184485981e-15,5.15407237061415e-08,0.582,0.509,5.29033343751401e-13,2,hsa04115
hsa04925.4,1.83378925671793e-14,4.70287998461593e-08,0.35,0.263,5.70308458839277e-12,2,hsa04925
hsa05220.4,2.93220541780505e-13,1.43472561648249e-07,0.204,0.13,9.11915884937372e-11,2,hsa05220
hsa00515.4,5.73172385619411e-13,1.4166306518254e-08,0.372,0.3,1.78256611927637e-10,2,hsa00515
hsa04726.3,3.10461611912712e-12,2.30419906121072e-08,0.196,0.116,9.65535613048536e-10,2,hsa04726
hsa00250.2,7.25942927713382e-12,4.54503529800746e-08,0.223,0.215,2.25768250518862e-09,2,hsa00250
hsa04976.3,9.95484605517473e-12,3.10233371421011e-08,0.057,0.109,3.09595712315934e-09,2,hsa04976
hsa00030.3,1.71262404097936e-11,7.93791480279027e-08,0.17,0.13,5.32626076744582e-09,2,hsa00030
hsa00051.3,5.37759890168927e-11,1.00740881865716e-07,0.18,0.141,1.67243325842536e-08,2,hsa00051
hsa05225.4,5.78683343375442e-11,1.19375499159536e-07,0.23,0.183,1.79970519789763e-08,2,hsa05225
hsa04670.3,1.01875202857773e-10,7.37844425560488e-08,0.251,0.229,3.16831880887674e-08,2,hsa04670
hsa00590.3,2.72899035176537e-10,1.80520001253738e-08,0.134,0.146,8.48715999399029e-08,2,hsa00590
hsa04150.4,5.41925081743414e-10,5.43144377505962e-08,0.384,0.313,1.68538700422202e-07,2,hsa04150
hsa04611.2,4.07586748983252e-09,3.18379419740036e-08,0.262,0.221,1.26759478933792e-06,2,hsa04611
hsa05203.3,7.17988954330525e-09,7.0941271788564e-08,0.44,0.388,2.23294564796793e-06,2,hsa05203
hsa00533.3,1.54076700752921e-07,5.56693028434507e-09,0.172,0.151,4.79178539341584e-05,2,hsa00533
hsa05164.4,2.09530099563465e-07,6.72511174303593e-08,0.252,0.236,6.51638609642375e-05,2,hsa05164
hsa00052.2,2.29236826868151e-07,5.24090903946298e-08,0.145,0.114,7.12926531559949e-05,2,hsa00052
hsa04510.3,2.72210680772044e-07,1.14997798548685e-07,0.329,0.28,8.46575217201056e-05,2,hsa04510
hsa04930.2,5.20579818347926e-07,1.27714980671952e-08,0.275,0.181,0.000161900323506205,2,hsa04930
hsa05207.3,5.96624313749118e-06,6.06378113659379e-08,0.185,0.188,0.00185550161575976,2,hsa05207
hsa00514.3,1.00852897532595e-05,8.64179660383954e-09,0.236,0.218,0.00313652511326371,2,hsa00514
hsa04530.3,1.18435125637611e-05,1.3528588648347e-07,0.203,0.166,0.00368333240732972,2,hsa04530
hsa05226.3,1.41447532995644e-05,5.76572727573648e-08,0.429,0.386,0.00439901827616452,2,hsa05226
hsa04072.1,3.53005167048614e-05,3.87121295412433e-08,0.276,0.245,0.0109784606952119,2,hsa04072
hsa04720.3,4.13687007541607e-05,2.35039737770665e-08,0.391,0.336,0.012865665934544,2,hsa04720
hsa05418.4,5.8972456194066e-05,7.37482001362914e-08,0.136,0.157,0.0183404338763545,2,hsa05418
hsa00600.2,6.52903448538442e-05,7.87616314060102e-09,0.342,0.299,0.0203052972495455,2,hsa00600
hsa05167.4,7.40403598762794e-05,6.24806287123128e-08,0.267,0.236,0.0230265519215229,2,hsa05167
hsa04210.4,0.000119714519059384,6.35771925693814e-08,0.111,0.13,0.0372312154274684,2,hsa04210
hsa05216.3,0.000144848128462227,3.77775962072541e-08,0.375,0.367,0.0450477679517527,2,hsa05216
hsa05120.1,0.000259999980645042,4.01816942122314e-08,0.252,0.232,0.0808599939806082,2,hsa05120
hsa00040.3,0.000546975732320798,5.99965374883113e-08,0.198,0.221,0.170109452751768,2,hsa00040
hsa04261.4,0.00065943458014437,4.6467394135461e-09,0.321,0.353,0.205084154424899,2,hsa04261
hsa03018.3,0.000728550448233606,3.08920785476956e-08,0.231,0.232,0.226579189400651,2,hsa03018
hsa04971.4,0.000772593208437032,5.39946849286071e-08,0.217,0.168,0.240276487823917,2,hsa04971
hsa00100.3,0.000823935031501306,4.9088687817496e-09,0.162,0.143,0.256243794796906,2,hsa00100
hsa05214.4,0.00136529416772275,2.30011247394789e-08,0.212,0.248,0.424606486161774,2,hsa05214
hsa05110.3,0.00172989183110731,4.38060823433958e-08,0.13,0.116,0.537996359474374,2,hsa05110
hsa04066.3,0.00193568783996952,3.51393527899954e-08,0.373,0.329,0.601998918230521,2,hsa04066
hsa05130.4,0.00287430060948605,9.78855062101386e-08,0.143,0.134,0.893907489550161,2,hsa05130
hsa04625.3,0.00314133098446456,3.87264344832071e-08,0.181,0.163,0.976953936168479,2,hsa04625
hsa05131.3,0.00386131122477403,5.64015286750087e-08,0.364,0.338,1,2,hsa05131
hsa04514.3,0.00469534886266652,2.26551941508051e-08,0.112,0.193,1,2,hsa04514
hsa04270.4,0.00472699912522271,1.25634699077749e-08,0.369,0.333,1,2,hsa04270
hsa05161.3,0.00484030283589469,5.44707222674109e-08,0.312,0.302,1,2,hsa05161
hsa04658.4,0.00620090792149986,2.94827524148856e-08,0.122,0.179,1,2,hsa04658
hsa04713.4,0.00660296746618758,4.71393367018763e-09,0.592,0.568,1,2,hsa04713
hsa04668.4,0.00710444371377074,3.20818211507185e-08,0.15,0.171,1,2,hsa04668
hsa05171.3,0.00728535254318205,2.32885084599166e-08,0.491,0.473,1,2,hsa05171
hsa03010.4,0.00849710943353485,5.11834426290295e-08,0.603,0.562,1,2,hsa03010
hsa05032.5,4.46979532541873e-140,6.7513334203026e-08,0.493,0.264,1.39010634620522e-137,5,hsa05032
hsa05142.5,1.48165040002784e-116,2.89959512480488e-07,0.522,0.285,4.60793274408657e-114,5,hsa05142
hsa05143.4,1.95779538788702e-103,6.43383910900867e-08,0.465,0.23,6.08874365632863e-101,5,hsa05143
hsa04071.4,3.68152675747217e-94,2.46002965306669e-07,0.579,0.354,1.14495482157385e-91,5,hsa04071
hsa04810.4,6.93102602608148e-94,5.30500277084366e-07,0.583,0.38,2.15554909411134e-91,5,hsa04810
hsa04640.5,3.90655947213671e-92,2.1000767456265e-08,0.258,0.169,1.21493999583452e-89,5,hsa04640
hsa04750.5,8.9779105136712e-92,2.20745717783947e-07,0.548,0.353,2.79213016975174e-89,5,hsa04750
hsa05204.1,5.72286593850399e-64,1.24496334613489e-07,0.116,0.068,1.77981130687474e-61,5,hsa05204
hsa00230.4,2.06661304038714e-62,8.65251136540438e-08,0.36,0.22,6.42716655560402e-60,5,hsa00230
hsa00360.5,2.87211512653121e-57,7.60713738384314e-08,0.224,0.178,8.93227804351205e-55,5,hsa00360
hsa00980.3,1.03912593411992e-56,6.06156384426834e-08,0.127,0.092,3.23168165511295e-54,5,hsa00980
hsa00790.4,7.56690997997265e-56,2.29821902189107e-08,0.118,0.098,2.35330900377149e-53,5,hsa00790
hsa04022.5,9.21299405764715e-55,2.98756678725256e-07,0.496,0.301,2.86524115192826e-52,5,hsa04022
hsa00600.3,1.44335062473897e-53,7.77247748024939e-08,0.435,0.294,4.48882044293819e-51,5,hsa00600
hsa00564.4,1.22230248607909e-49,9.25727365748982e-08,0.435,0.308,3.80136073170597e-47,5,hsa00564
hsa00340.5,9.13670397375814e-48,3.34336220964995e-08,0.273,0.249,2.84151493583878e-45,5,hsa00340
hsa00565.5,1.35287080637436e-44,5.30357767520369e-08,0.43,0.289,4.20742820782425e-42,5,hsa00565
hsa05110.4,6.79699118938015e-43,9.39638863497857e-08,0.151,0.115,2.11386425989723e-40,5,hsa05110
hsa00040.4,1.16014304057034e-42,9.71149671106452e-08,0.253,0.215,3.60804485617376e-40,5,hsa00040
hsa05140.2,1.61616314885288e-41,1.02822817927483e-07,0.1,0.084,5.02626739293246e-39,5,hsa05140
hsa04060.5,1.33330753047168e-38,1.88917615074967e-08,0.191,0.186,4.14658641976692e-36,5,hsa04060
hsa05132.4,2.61712997645669e-38,2.43298456429487e-07,0.362,0.266,8.13927422678031e-36,5,hsa05132
hsa00982.5,1.67606473021366e-37,5.34517516186591e-08,0.177,0.164,5.2125613109645e-35,5,hsa00982
hsa05205.5,2.32204445924579e-37,2.31448971076651e-07,0.533,0.41,7.22155826825442e-35,5,hsa05205
hsa05418.5,2.11364083439361e-36,1.59577637895873e-07,0.162,0.154,6.57342299496413e-34,5,hsa05418
hsa05169.3,2.34298240364776e-36,1.23947324935689e-07,0.39,0.304,7.28667527534453e-34,5,hsa05169
hsa04064.1,3.87596839773312e-33,1.04457221791406e-07,0.12,0.093,1.205426171695e-30,5,hsa04064
hsa00140.5,1.95040141308415e-32,4.65419682689279e-08,0.324,0.324,6.06574839469171e-30,5,hsa00140
hsa04940.2,7.24682501294788e-32,1.33967498763769e-08,0.13,0.043,2.25376257902679e-29,5,hsa04940
hsa04145.4,1.05726802813165e-31,8.50433969206515e-08,0.219,0.168,3.28810356748943e-29,5,hsa04145
hsa04211.4,5.34540498716733e-31,7.38345036896752e-08,0.524,0.416,1.66242095100904e-28,5,hsa04211
hsa04061.4,6.65339254515273e-29,1.09234549166615e-08,0.129,0.162,2.0692050815425e-26,5,hsa04061
hsa05167.5,3.17586166606039e-28,1.55247962614453e-07,0.281,0.236,9.87692978144782e-26,5,hsa05167
hsa05120.2,9.34904023944366e-28,9.47951982121739e-08,0.262,0.232,2.90755151446698e-25,5,hsa05120
hsa00562.5,1.762303946183e-27,9.91071710436551e-08,0.286,0.237,5.48076527262914e-25,5,hsa00562
hsa00860.5,3.19995027068668e-27,5.80188982105177e-08,0.157,0.155,9.95184534183558e-25,5,hsa00860
hsa04662.3,3.89743283840957e-27,7.63366562520393e-08,0.19,0.165,1.21210161274538e-24,5,hsa04662
hsa00910.4,3.6188108755506e-25,6.29388943423803e-08,0.533,0.412,1.12545018229624e-22,5,hsa00910
hsa00053.3,4.83404684838353e-25,7.57742076474396e-08,0.14,0.198,1.50338856984728e-22,5,hsa00053
hsa04380.3,5.08332241841054e-25,8.81491338716255e-08,0.263,0.235,1.58091327212568e-22,5,hsa04380
hsa00480.3,3.39319818078908e-24,5.68512427368225e-08,0.161,0.126,1.05528463422541e-21,5,hsa00480
hsa04610.4,1.35061574376209e-22,4.51457187064235e-08,0.559,0.526,4.20041496310011e-20,5,hsa04610
hsa04360.5,1.97573286616436e-22,7.98052008192816e-08,0.37,0.307,6.14452921377115e-20,5,hsa04360
hsa00512.3,2.24962395606595e-21,1.34254992803228e-08,0.236,0.196,6.9963305033651e-19,5,hsa00512
hsa04066.4,2.90823102557885e-21,1.06288478230701e-07,0.387,0.33,9.04459848955024e-19,5,hsa04066
hsa04370.3,4.75724100417412e-21,1.41134873775889e-07,0.124,0.118,1.47950195229815e-18,5,hsa04370
hsa04392.4,9.27869456112023e-20,3.07450385775844e-08,0.197,0.19,2.88567400850839e-17,5,hsa04392
hsa05207.4,2.25233299206502e-19,8.83710051968945e-08,0.209,0.186,7.0047556053222e-17,5,hsa05207
hsa05410.4,2.77844528938235e-19,8.38179257439112e-08,0.214,0.168,8.64096484997911e-17,5,hsa05410
hsa02010.5,3.02914076502876e-18,8.65965196378597e-08,0.135,0.104,9.42062777923943e-16,5,hsa02010
hsa00590.4,5.47112333648041e-18,2.87131791873841e-08,0.135,0.146,1.70151935764541e-15,5,hsa00590
hsa05135.5,9.87405829018073e-18,1.49139550613614e-07,0.248,0.223,3.07083212824621e-15,5,hsa05135
hsa05223.3,1.6340304092211e-17,1.47843393581783e-07,0.396,0.345,5.08183457267761e-15,5,hsa05223
hsa05166.5,2.07088967514055e-17,1.55379991127101e-07,0.218,0.191,6.44046688968711e-15,5,hsa05166
hsa05171.4,7.75925403749992e-17,8.23798080262676e-08,0.551,0.469,2.41312800566248e-14,5,hsa05171
hsa04650.2,1.1418375931581e-16,2.78469862743681e-08,0.315,0.296,3.55111491472169e-14,5,hsa04650
hsa04722.3,1.53483713088266e-16,8.35906366848046e-08,0.355,0.299,4.77334347704507e-14,5,hsa04722
hsa05414.5,1.99086190513996e-16,6.295231422904e-08,0.274,0.222,6.19158052498526e-14,5,hsa05414
hsa04010.3,3.54500818689336e-16,1.52228181248291e-07,0.428,0.377,1.10249754612384e-13,5,hsa04010
hsa05130.5,4.63288195695853e-16,1.45052899809264e-07,0.151,0.134,1.4408262886141e-13,5,hsa05130
hsa04666.5,5.13249998584494e-16,9.66069786934511e-08,0.184,0.176,1.59620749559778e-13,5,hsa04666
hsa05412.5,1.06488837517449e-15,6.57365704183161e-08,0.251,0.221,3.31180284679266e-13,5,hsa05412
hsa00250.3,2.82841889380228e-15,4.2636906500838e-08,0.213,0.216,8.7963827597251e-13,5,hsa00250
hsa04976.4,1.52507043469671e-14,7.93389357886772e-09,0.044,0.107,4.74296905190676e-12,5,hsa04976
hsa05225.5,1.59772380457028e-14,1.33169994000741e-07,0.198,0.188,4.96892103221357e-12,5,hsa05225
hsa04020.5,5.36004246897103e-14,3.32755968935406e-08,0.696,0.597,1.66697320784999e-11,5,hsa04020
hsa05170.3,9.42790703455027e-14,8.24165397449163e-08,0.3,0.266,2.93207908774513e-11,5,hsa05170
hsa04611.3,1.49656612984766e-13,4.79200871569815e-08,0.24,0.225,4.65432066382623e-11,5,hsa04611
hsa00514.4,9.43853846936782e-13,1.3864491001235e-08,0.24,0.218,2.93538546397339e-10,5,hsa00514
hsa04390.4,1.628040540178e-12,5.76017097607156e-08,0.261,0.255,5.06320607995357e-10,5,hsa04390
hsa05164.5,8.09332232374792e-12,5.61484451582867e-08,0.252,0.237,2.5170232426856e-09,5,hsa05164
hsa04660.3,1.07317663100175e-11,5.54812172226446e-08,0.16,0.168,3.33757932241543e-09,5,hsa04660
hsa04914.5,5.42513977783088e-11,5.02876560233541e-08,0.279,0.245,1.6872184709054e-08,5,hsa04914
hsa04012.5,9.35173149145524e-11,1.74091180071073e-07,0.191,0.167,2.90838849384258e-08,5,hsa04012
hsa05144.4,3.46783338951345e-10,3.56553951843628e-09,0.12,0.151,1.07849618413868e-07,5,hsa05144
hsa00500.3,3.91883790590032e-10,3.18615265298316e-08,0.215,0.214,1.218758588735e-07,5,hsa00500
hsa04917.4,4.33628591382656e-10,4.33917385032672e-08,0.308,0.304,1.34858491920006e-07,5,hsa04917
hsa04664.4,5.06743950326872e-10,5.60055739582954e-08,0.091,0.106,1.57597368551657e-07,5,hsa04664
hsa04913.1,1.54639736722991e-09,7.12042524261882e-09,0.105,0.093,4.80929581208502e-07,5,hsa04913
hsa04070.5,1.55060579655682e-09,7.09969880517376e-08,0.281,0.26,4.82238402729171e-07,5,hsa04070
hsa04613.5,2.27694476502542e-09,3.68445157544754e-08,0.195,0.183,7.08129821922907e-07,5,hsa04613
hsa05321.3,3.47513216446585e-09,2.38594000905368e-08,0.268,0.32,1.08076610314888e-06,5,hsa05321
hsa04510.4,8.25204002261282e-09,1.24818982723311e-07,0.305,0.284,2.56638444703259e-06,5,hsa04510
hsa04668.5,1.01348165878661e-08,5.15750274681709e-08,0.154,0.17,3.15192795882634e-06,5,hsa04668
hsa05217.4,1.27536246394457e-08,1.91334508301353e-08,0.219,0.253,3.96637726286761e-06,5,hsa05217
hsa04210.5,1.27948287476227e-08,6.68762045584423e-08,0.119,0.129,3.97919174051066e-06,5,hsa04210
hsa05145.4,1.63015816334859e-08,4.95363686833568e-08,0.317,0.285,5.06979188801412e-06,5,hsa05145
hsa04625.4,1.95861579611512e-08,7.67081261450979e-08,0.139,0.167,6.09129512591802e-06,5,hsa04625
hsa04658.5,4.30572762444598e-08,4.89714441985941e-08,0.144,0.174,1.3390812912027e-05,5,hsa04658
hsa00900.3,6.32668243123511e-08,5.81199342521368e-08,0.136,0.161,1.96759823611412e-05,5,hsa00900
hsa05416.4,8.1652187973779e-08,3.88757633157833e-08,0.126,0.121,2.53938304598453e-05,5,hsa05416
hsa04130.4,1.77766158154038e-07,2.15550378656933e-08,0.193,0.199,5.52852751859059e-05,5,hsa04130
hsa00983.3,3.73020039619958e-07,7.3872716300766e-09,0.171,0.211,0.000116009232321807,5,hsa00983
hsa04072.2,4.44891750820482e-07,3.71850878731238e-08,0.257,0.248,0.00013836133450517,5,hsa04072
hsa05100.5,5.40454085478044e-07,5.51669818176411e-08,0.168,0.186,0.000168081220583672,5,hsa05100
hsa05161.4,6.02154631297114e-07,5.40525279470377e-08,0.325,0.301,0.000187270090333402,5,hsa05161
hsa04620.5,6.20028813367082e-07,3.01531747269912e-08,0.215,0.224,0.000192828960957163,5,hsa04620
hsa03420.2,6.73087081474519e-07,2.81562345909506e-08,0.316,0.283,0.000209330082338575,5,hsa03420
hsa00051.4,1.71797215721784e-06,6.08136164125767e-08,0.164,0.144,0.000534289340894748,5,hsa00051
hsa05203.4,1.89571188390461e-06,6.99865329765734e-08,0.425,0.391,0.000589566395894333,5,hsa05203
hsa04659.4,1.94137140166242e-06,1.59738940990232e-08,0.335,0.335,0.000603766505917011,5,hsa04659
hsa05340.5,2.83903303737936e-06,1.84042361586808e-09,0.218,0.2,0.000882939274624982,5,hsa05340
hsa05152.3,2.90058093943105e-06,1.9862810198402e-08,0.381,0.381,0.000902080672163058,5,hsa05152
hsa04742.5,6.84225630519013e-06,7.53054412168156e-09,0.42,0.334,0.00212794171091413,5,hsa04742
hsa05417.3,7.83794592404241e-06,3.2278569430112e-08,0.294,0.304,0.00243760118237719,5,hsa05417
hsa04530.4,1.04711817332522e-05,8.44600448759988e-08,0.194,0.169,0.00325653751904145,5,hsa04530
hsa00510.4,1.14286969612621e-05,1.43236029365513e-08,0.314,0.304,0.00355432475495251,5,hsa00510
hsa00520.3,1.85127603995228e-05,1.63763521744516e-08,0.427,0.398,0.00575746848425158,5,hsa00520
hsa04932.4,2.87804414086592e-05,3.74522659665052e-08,0.222,0.228,0.00895071727809302,5,hsa04932
hsa05163.4,3.37463274814273e-05,6.5244577194255e-08,0.166,0.176,0.0104951078467239,5,hsa05163
hsa04962.2,3.45128069818099e-05,2.27144199907226e-08,0.314,0.313,0.0107334829713429,5,hsa04962
hsa00531.2,5.32527786850669e-05,9.82389700782662e-09,0.14,0.148,0.0165616141710558,5,hsa00531
hsa04714.3,5.39886717073407e-05,3.17222779202858e-08,0.321,0.281,0.016790476900983,5,hsa04714
hsa00515.5,5.56105218685077e-05,5.409229364466e-09,0.325,0.307,0.0172948723011059,5,hsa00515
hsa04150.5,6.95506357070469e-05,1.52689549375442e-08,0.338,0.32,0.0216302477048916,5,hsa04150
hsa04114.5,7.9155565099327e-05,5.32341375702142e-08,0.27,0.274,0.0246173807458907,5,hsa04114
hsa00561.3,8.10239165997287e-05,6.33927605371889e-09,0.319,0.296,0.0251984380625156,5,hsa00561
hsa05030.4,9.05262783667338e-05,8.80202223686274e-09,0.285,0.268,0.0281536725720542,5,hsa05030
hsa04115.4,9.14912161628731e-05,2.81906834414223e-08,0.55,0.515,0.0284537682266535,5,hsa04115
hsa00533.4,0.000194996867336286,7.50587112502635e-09,0.123,0.156,0.0606440257415849,5,hsa00533
hsa04110.2,0.000264954868157611,5.42233897103348e-08,0.402,0.376,0.082400963997017,5,hsa04110
hsa05031.4,0.000273216962827096,3.08380679931958e-08,0.377,0.392,0.084970475439227,5,hsa05031
hsa03022.4,0.000371765860506874,1.28314985859139e-08,0.192,0.19,0.115619182617638,5,hsa03022
hsa05133.4,0.00060418391363885,1.72990173820709e-08,0.268,0.309,0.187901197141682,5,hsa05133
hsa00280.4,0.000880881392040251,3.04783918101955e-08,0.162,0.195,0.273954112924518,5,hsa00280
hsa03013.4,0.00102439010828045,6.18446076222213e-08,0.239,0.235,0.318585323675219,5,hsa03013
hsa05215.4,0.00117988929826391,4.18774984535856e-08,0.373,0.371,0.366945571760076,5,hsa05215
hsa05212.3,0.00136809864236211,7.99252045307167e-08,0.318,0.317,0.425478677774618,5,hsa05212
hsa04514.4,0.00192028051509666,1.7592465095973e-08,0.154,0.186,0.597207240195062,5,hsa04514
hsa04014.5,0.00292846987544403,2.36687925047268e-08,0.269,0.301,0.910754131263094,5,hsa04014
hsa05216.4,0.00295090201601674,3.52532064626731e-08,0.359,0.368,0.917730526981207,5,hsa05216
hsa05214.5,0.00302857813171433,4.44175327781928e-08,0.204,0.247,0.941887798963158,5,hsa05214
hsa00030.4,0.00383940947455163,2.99749901390582e-08,0.126,0.135,1,5,hsa00030
hsa04520.3,0.00463079812014876,3.26505215804321e-08,0.406,0.402,1,5,hsa04520
hsa05210.5,0.00473273981253898,5.12911564116707e-08,0.156,0.171,1,5,hsa05210
hsa03060.3,0.00715857745547808,2.47287234268717e-08,0.241,0.24,1,5,hsa03060
hsa03030.3,0.00717188483870587,6.61032186798832e-10,0.146,0.153,1,5,hsa03030
hsa04152.4,0.00910604073254193,2.10598481502892e-08,0.352,0.351,1,5,hsa04152
hsa00830.4,3.73655622104828e-25,3.87420433047942e-08,0.107,0.096,1.16206898474602e-22,14,hsa00830
hsa04924.3,1.81702686245438e-21,5.80894297545127e-08,0.6,0.396,5.65095354223312e-19,14,hsa04924
