,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
hsa00130.2,1.05018332274952e-07,1.87534814422776e-06,0.177,0.199,3.266070133751e-05,2,hsa00130
hsa04928.2,1.72077850615119e-07,2.3516175588606e-05,0.326,0.287,5.3516211541302e-05,2,hsa04928
hsa05416.3,7.46149561492014e-07,1.22977107519413e-05,0.13,0.102,0.000232052513624016,2,hsa05416
hsa05135.4,9.49292678107374e-07,3.00681617905552e-05,0.273,0.242,0.000295230022891393,2,hsa05135
hsa05412.4,1.13514536129298e-06,1.24428040895897e-05,0.359,0.323,0.000353030207362117,2,hsa05412
hsa05415.3,2.23997343406624e-06,7.4499571791939e-05,0.491,0.436,0.000696631737994601,2,hsa05415
hsa04720.2,8.43997458067842e-06,6.95125799499502e-06,0.445,0.378,0.00262483209459099,2,hsa04720
hsa05418.4,1.44959941478844e-05,3.2760707404455e-05,0.2,0.194,0.00450825417999204,2,hsa05418
hsa04916.4,1.70171844960065e-05,4.65981520615621e-06,0.519,0.46,0.00529234437825801,2,hsa04916
hsa00830.4,2.40754535128251e-05,6.30381785077992e-06,0.205,0.261,0.0074874660424886,2,hsa00830
hsa05110.4,3.20701369005531e-05,1.4851374128448e-05,0.226,0.21,0.00997381257607201,2,hsa05110
hsa05145.2,6.56055544936845e-05,9.33625294958206e-06,0.611,0.567,0.0204033274475359,2,hsa05145
hsa00280.3,8.85897462080809e-05,2.5835877312699e-05,0.251,0.221,0.0275514110707132,2,hsa00280
hsa04015.3,0.000113363013468206,4.91788832234375e-06,0.13,0.174,0.0352558971886121,2,hsa04015
hsa04744.4,0.000136362506215851,3.23350863578257e-06,0.127,0.13,0.0424087394331297,2,hsa04744
hsa04218.4,0.000220762778045439,1.68291347206132e-05,0.136,0.171,0.0686572239721315,2,hsa04218
hsa04392.2,0.000365592974335967,4.29641810999727e-06,0.26,0.246,0.113699415018486,2,hsa04392
hsa03410.3,0.000653643139592304,9.92439539702165e-06,0.163,0.133,0.203283016413207,2,hsa03410
hsa00380.3,0.000854916951278449,2.01844557689994e-05,0.148,0.152,0.265879171847598,2,hsa00380
hsa00120.2,0.00303476401122016,4.77000866659272e-06,0.146,0.136,0.943811607489469,2,hsa00120
hsa04622,0.00396343376895167,1.41618623985768e-05,0.453,0.444,1,2,hsa04622
hsa00563.1,0.00491192420447643,5.45984626970437e-06,0.232,0.187,1,2,hsa00563
hsa05131.3,0.00594472231828573,2.34346924786654e-05,0.289,0.259,1,2,hsa05131
hsa04145.3,0.00844163625928733,7.9846464937007e-06,0.372,0.341,1,2,hsa04145
hsa00920.2,0.00871587771142348,1.39692335871355e-06,0.056,0.11,1,2,hsa00920
hsa05220.3,0.008867866799656,5.16792024556941e-05,0.208,0.165,1,2,hsa05220
hsa04610.5,1.48731085972771e-89,1.59367778527254e-05,0.568,0.385,4.62553677375318e-87,5,hsa04610
hsa04750.4,5.62366241329829e-80,5.90777577576406e-05,0.591,0.373,1.74895901053577e-77,5,hsa04750
hsa05143.5,2.86893128412878e-75,7.84966676761884e-06,0.508,0.284,8.92237629364049e-73,5,hsa05143
hsa00340.5,3.07328594221211e-73,5.04025363996259e-05,0.178,0.139,9.55791928027965e-71,5,hsa00340
hsa00910.5,1.95292773070859e-59,1.19884606514911e-05,0.506,0.324,6.07360524250372e-57,5,hsa00910
hsa05142.5,8.31040028397365e-51,3.51311002433704e-05,0.642,0.469,2.58453448831581e-48,5,hsa05142
hsa04071.4,4.1588209822913e-50,5.7326707797679e-05,0.559,0.388,1.29339332549259e-47,5,hsa04071
hsa04810.5,4.69167895145043e-46,0.000104397669491797,0.553,0.386,1.45911215390108e-43,5,hsa04810
hsa04727.5,5.48450972101969e-43,1.26651176690764e-05,0.277,0.212,1.70568252323712e-40,5,hsa04727
hsa00770.5,1.53611883676651e-42,4.10698218075419e-05,0.194,0.126,4.77732958234385e-40,5,hsa00770
hsa04022.5,6.44567807478616e-36,7.35835424017267e-05,0.514,0.345,2.00460588125849e-33,5,hsa04022
hsa04614.5,3.27935523240787e-33,2.61033124723098e-05,0.306,0.277,1.01987947727885e-30,5,hsa04614
hsa04392.3,3.5928148600334e-33,2.25366826610843e-05,0.296,0.244,1.11736542147039e-30,5,hsa04392
hsa05321.4,5.66478993437718e-33,3.30282908693035e-05,0.268,0.239,1.7617496695913e-30,5,hsa05321
hsa00565.5,4.73329428530229e-31,1.72371224308941e-05,0.441,0.315,1.47205452272901e-28,5,hsa00565
hsa04621.4,4.48145880927579e-30,3.09012534432721e-05,0.555,0.435,1.39373368968477e-27,5,hsa04621
hsa00670.5,5.16150239920334e-30,2.87774149535977e-05,0.444,0.376,1.60522724615224e-27,5,hsa00670
hsa03010.5,1.3957092444923e-25,8.33237254578086e-05,0.748,0.629,4.34065575037104e-23,5,hsa03010
hsa04640.4,5.36772188526341e-24,8.22223434637107e-06,0.136,0.186,1.66936150631692e-21,5,hsa04640
hsa04928.3,1.38945420793569e-22,5.11835902069037e-05,0.359,0.286,4.32120258667998e-20,5,hsa04928
hsa05418.5,1.19471715785288e-21,5.42639726990132e-05,0.204,0.194,3.71557036092246e-19,5,hsa05418
hsa04371.3,1.39473984002646e-21,2.82520929267758e-05,0.587,0.465,4.33764090248228e-19,5,hsa04371
hsa04064.4,4.23327841375294e-20,2.10942547088587e-05,0.415,0.344,1.31654958667716e-17,5,hsa04064
hsa04721.5,2.17429350656526e-18,3.54083878794998e-05,0.317,0.32,6.76205280541796e-16,5,hsa04721
hsa05416.4,3.42157144231172e-15,1.83537180361952e-05,0.14,0.103,1.06410871855894e-12,5,hsa05416
hsa04927.3,7.11821694302842e-15,1.32088107044278e-05,0.445,0.376,2.21376546928184e-12,5,hsa04927
hsa00480.4,9.25615294196613e-15,9.75537847842172e-06,0.232,0.189,2.87866356495147e-12,5,hsa00480
hsa05133.3,2.32685989693404e-14,5.70610194571258e-06,0.356,0.322,7.23653427946486e-12,5,hsa05133
hsa00280.4,9.31127637656274e-14,3.32894781110914e-05,0.241,0.223,2.89580695311101e-11,5,hsa00280
hsa00830.5,1.04746573652004e-13,8.49962370344695e-06,0.222,0.257,3.25761844057731e-11,5,hsa00830
hsa00983.5,1.05905338664166e-13,1.7978587404933e-05,0.368,0.366,3.29365603245556e-11,5,hsa00983
hsa00900.3,1.92593491662149e-13,2.70776569529851e-05,0.103,0.116,5.98965759069285e-11,5,hsa00900
hsa04130.4,4.89514066886249e-13,1.88348541168771e-05,0.113,0.104,1.52238874801623e-10,5,hsa04130
hsa00561.3,6.05461367905339e-13,1.79895330762648e-05,0.314,0.256,1.88298485418561e-10,5,hsa00561
hsa04672.5,1.75425211943802e-12,2.57950419735695e-06,0.079,0.143,5.45572409145224e-10,5,hsa04672
hsa04110.5,3.45559342189862e-12,5.43830144551262e-05,0.17,0.153,1.07468955421047e-09,5,hsa04110
hsa04962.4,1.58093162880863e-11,2.8478273223375e-05,0.407,0.366,4.91669736559483e-09,5,hsa04962
hsa00071.5,1.78021537290898e-11,5.53272992936386e-05,0.207,0.223,5.53646980974694e-09,5,hsa00071
hsa04728.3,2.90106578550279e-11,2.21133065740178e-05,0.436,0.368,9.02231459291368e-09,5,hsa04728
hsa00040.4,3.3652031595667e-11,1.27425591808072e-05,0.285,0.298,1.04657818262524e-08,5,hsa00040
hsa00515.4,4.94361567128171e-11,5.43805383512158e-06,0.271,0.237,1.53746447376861e-08,5,hsa00515
hsa04975.3,2.2224523418567e-10,3.14613430819858e-06,0.194,0.161,6.91182678317434e-08,5,hsa04975
hsa04668.4,3.14243546895776e-10,8.35742244611495e-06,0.422,0.379,9.77297430845863e-08,5,hsa04668
hsa05030.4,5.10755809122179e-10,1.26477588719911e-05,0.43,0.38,1.58845056636998e-07,5,hsa05030
hsa04723.1,1.28534116210024e-09,1.42673242877218e-05,0.475,0.432,3.99741101413175e-07,5,hsa04723
hsa05131.4,1.3782766849612e-09,4.80483146534137e-05,0.295,0.26,4.28644049022935e-07,5,hsa05131
hsa04310.4,1.77395684579508e-09,2.54372198177999e-05,0.391,0.344,5.51700579042269e-07,5,hsa04310
hsa04934.3,2.8662552909521e-09,1.51527392167941e-05,0.492,0.441,8.91405395486104e-07,5,hsa04934
hsa04137.4,2.17995519037163e-08,2.899150171971e-05,0.264,0.247,6.77966064205578e-06,5,hsa04137
hsa04720.3,2.19532968508919e-08,1.59477770614029e-05,0.455,0.38,6.82747532062737e-06,5,hsa04720
hsa00270.4,4.4076173215235e-08,2.48163136523425e-05,0.45,0.428,1.37076898699381e-05,5,hsa00270
hsa05130.3,9.48980840031676e-08,3.51026125996462e-05,0.285,0.281,2.95133041249851e-05,5,hsa05130
hsa04726.4,1.30193370098702e-07,9.04241344457234e-06,0.16,0.144,4.04901381006964e-05,5,hsa04726
hsa05120.3,1.8477926185732e-07,1.32367176978549e-05,0.32,0.321,5.74663504376265e-05,5,hsa05120
hsa04744.5,4.51849874845962e-07,5.16055307289071e-06,0.097,0.132,0.000140525311077094,5,hsa04744
hsa04670.2,4.62927806484781e-07,2.72354144471738e-06,0.351,0.32,0.000143970547816767,5,hsa04670
hsa04216.3,9.66913934120108e-07,5.96611263037049e-06,0.196,0.23,0.000300710233511354,5,hsa04216
hsa00380.4,1.76196035704806e-06,2.10455128445593e-05,0.104,0.155,0.000547969671041947,5,hsa00380
hsa05340.5,1.95898033290245e-06,5.80624590870848e-06,0.235,0.22,0.000609242883532662,5,hsa05340
hsa05135.5,1.99352562435216e-06,1.55840295234116e-05,0.255,0.245,0.000619986469173522,5,hsa05135
hsa05169.4,4.37101686024735e-06,1.18158313706238e-05,0.348,0.33,0.00135938624353693,5,hsa05169
hsa05322.3,4.63726701822704e-06,1.19670821200949e-06,0.291,0.391,0.00144219004266861,5,hsa05322
hsa00860.4,6.18066129753143e-06,3.8830591530255e-06,0.311,0.329,0.00192218566353228,5,hsa00860
hsa00980.2,1.05989093415325e-05,6.85703186288838e-06,0.324,0.343,0.00329626080521662,5,hsa00980
hsa04218.5,1.2173842008141e-05,5.16045246644115e-05,0.163,0.167,0.00378606486453186,5,hsa04218
hsa05225.5,1.70167944136547e-05,2.47437732764928e-05,0.195,0.211,0.00529222306264661,5,hsa05225
hsa05031.2,2.38663878362079e-05,5.92078326701495e-06,0.366,0.344,0.00742244661706064,5,hsa05031
hsa04926.4,2.479115256329e-05,7.46633737581215e-06,0.427,0.388,0.00771004844718318,5,hsa04926
hsa00564.3,7.28541514810888e-05,1.59860419875807e-05,0.421,0.384,0.0226576411106186,5,hsa00564
hsa04620.3,0.000109488942714364,2.43208148338422e-06,0.267,0.262,0.0340510611841673,5,hsa04620
hsa05144.5,0.000123500261524614,5.71133454600918e-07,0.229,0.268,0.0384085813341551,5,hsa05144
hsa04935.3,0.000133368947255299,4.4705840219441e-06,0.25,0.23,0.041477742596398,5,hsa04935
hsa04714.4,0.000145798586061682,2.86478711110479e-05,0.559,0.509,0.0453433602651832,5,hsa04714
hsa00514.4,0.000173296773187046,5.82735663909069e-06,0.213,0.217,0.0538952964611712,5,hsa00514
hsa05012.4,0.000176662665332159,1.83417596508319e-05,0.316,0.298,0.0549420889183016,5,hsa05012
hsa05110.5,0.000195747374669285,7.0994962764133e-06,0.188,0.213,0.0608774335221475,5,hsa05110
hsa00510.3,0.000551517235613355,1.59551262529345e-06,0.278,0.263,0.171521860275754,5,hsa00510
hsa00410.4,0.000610275399494943,2.52708588494115e-05,0.252,0.286,0.189795649242927,5,hsa00410
hsa04912.5,0.000654089341514002,8.75159873505556e-06,0.268,0.271,0.203421785210855,5,hsa04912
hsa05166.3,0.000682354979410378,2.69218446500823e-05,0.221,0.233,0.212212398596628,5,hsa05166
hsa03060.4,0.000881747564728916,1.10065800408297e-05,0.293,0.284,0.274223492630693,5,hsa03060
hsa04211.5,0.000950564349650585,1.66305862730392e-06,0.398,0.362,0.295625512741332,5,hsa04211
hsa03015.4,0.0014724399138003,4.43036165255082e-05,0.463,0.432,0.457928813191894,5,hsa03015
hsa04514.3,0.00204375244683752,3.94060618109872e-06,0.301,0.335,0.635607010966469,5,hsa04514
hsa05034.4,0.00228397293134384,1.56651016977987e-05,0.2,0.198,0.710315581647936,5,hsa05034
hsa04921.4,0.00281460954899505,3.85877539051686e-06,0.356,0.328,0.875343569737459,5,hsa04921
hsa00982.3,0.00308241035483116,7.90124895640575e-06,0.301,0.34,0.958629620352489,5,hsa00982
hsa03410.4,0.00383346071558262,2.13673271855297e-06,0.136,0.136,1,5,hsa03410
hsa05217.3,0.00446085643151018,4.84015954484874e-06,0.285,0.332,1,5,hsa05217
hsa00120.3,0.00565023704653551,4.56905052247153e-06,0.131,0.137,1,5,hsa00120
hsa04215.5,0.00642855613866352,5.00902873736601e-06,0.112,0.125,1,5,hsa04215
hsa03460.5,0.00838904072963277,3.96495075682751e-06,0.178,0.177,1,5,hsa03460
hsa00563.2,0.00857124504163569,6.82117701550471e-06,0.19,0.193,1,5,hsa00563
hsa04142.2,0.0087926761037627,7.6250854597904e-07,0.453,0.513,1,5,hsa04142
hsa04966.6,2.61925911762282e-100,0.000217514053444315,0.807,0.506,8.14589585580698e-98,14,hsa04966
hsa04640.5,1.97798529687262e-79,5.19479587514674e-05,0.498,0.175,6.15153427327385e-77,14,hsa04640
hsa04924.4,1.50454469269949e-34,5.05250067009977e-05,0.634,0.44,4.67913399429542e-32,14,hsa04924
hsa00340.6,1.05757837173464e-31,4.96445467289792e-05,0.229,0.14,3.28906873609472e-29,14,hsa00340
hsa04742.5,2.40898010765703e-31,2.63545395864907e-05,0.436,0.227,7.49192813481336e-29,14,hsa04742
hsa00561.4,1.92301803878103e-29,6.71987681388295e-05,0.421,0.256,5.98058610060902e-27,14,hsa00561
hsa04658.5,9.62570198836948e-23,4.43951618843332e-05,0.447,0.266,2.99359331838291e-20,14,hsa04658
hsa04614.6,6.37861824403427e-21,2.81680251419061e-05,0.39,0.277,1.98375027389466e-18,14,hsa04614
hsa04330.5,4.64376325629328e-20,0.000101440521809711,0.336,0.174,1.44421037270721e-17,14,hsa04330
hsa05215.3,1.22224461677945e-18,7.86583637409942e-05,0.495,0.304,3.80118075818409e-16,14,hsa05215
hsa05203.3,2.22286971412156e-18,0.000168869871449321,0.667,0.535,6.91312481091804e-16,14,hsa05203
hsa04211.6,3.47268930843412e-18,7.32101324020291e-05,0.529,0.361,1.08000637492301e-15,14,hsa04211
hsa05219.5,1.18062233544027e-17,2.64243314412565e-05,0.593,0.408,3.67173546321925e-15,14,hsa05219
hsa04721.6,5.41951792091195e-16,5.60558232405672e-05,0.483,0.315,1.68547007340362e-13,14,hsa04721
hsa04020.5,5.31529032297527e-15,5.3731671624668e-05,0.271,0.217,1.65305529044531e-12,14,hsa04020
hsa00590.5,3.06125112436507e-14,1.31838425296389e-05,0.388,0.284,9.52049099677537e-12,14,hsa00590
hsa04973.6,5.55380923428827e-12,6.53729849665875e-05,0.188,0.152,1.72723467186365e-09,14,hsa04973
hsa04659.3,5.88917513148705e-12,4.93001003870972e-05,0.548,0.422,1.83153346589247e-09,14,hsa04659
hsa04744.6,7.47681702263703e-12,6.00372393473685e-06,0.172,0.129,2.32529009404012e-09,14,hsa04744
hsa04971.6,1.4850921055355e-11,8.3086783987185e-05,0.166,0.145,4.61863644821541e-09,14,hsa04971
hsa03010.6,4.28420727654086e-11,0.000146971446905526,0.724,0.635,1.33238846300421e-08,14,hsa03010
hsa05133.4,7.19223976562265e-11,1.34733227081625e-05,0.412,0.323,2.23678656710864e-08,14,hsa05133
hsa04961.2,8.62607273951326e-11,7.32197837525357e-05,0.126,0.092,2.68270862198862e-08,14,hsa04961
hsa00410.5,3.00986335326529e-10,3.81097372047659e-05,0.307,0.283,9.36067502865504e-08,14,hsa00410
hsa04728.4,5.72989835898038e-10,4.93738285396233e-05,0.486,0.37,1.7819983896429e-07,14,hsa04728
hsa00564.4,5.95403836555011e-10,4.93155130093127e-05,0.488,0.384,1.85170593168608e-07,14,hsa00564
hsa05031.3,4.65472681155353e-09,3.0598441659969e-05,0.464,0.342,1.44762003839315e-06,14,hsa05031
hsa05235.5,9.56165355434171e-09,6.61044434294412e-05,0.495,0.364,2.97367425540027e-06,14,hsa05235
hsa00601.4,1.18542891838756e-08,1.42611842938065e-05,0.222,0.178,3.6866839361853e-06,14,hsa00601
hsa04260.6,4.85644419393728e-08,4.01708882982803e-05,0.29,0.196,1.51035414431449e-05,14,hsa04260
hsa00531.2,5.58821521706707e-08,1.00423217447778e-05,0.243,0.157,1.73793493250786e-05,14,hsa00531
hsa00250.4,6.10175580799459e-08,1.83518995327012e-05,0.252,0.174,1.89764605628632e-05,14,hsa00250
hsa04911.6,6.50581448745527e-08,4.06974666353244e-05,0.252,0.185,2.02330830559859e-05,14,hsa04911
hsa04720.4,1.03121861987412e-07,5.2729910415877e-05,0.481,0.383,3.20708990780851e-05,14,hsa04720
hsa04218.6,8.56289921035453e-07,0.000118425423333164,0.252,0.165,0.000266306165442026,14,hsa04218
hsa05152.6,1.71733572118382e-06,4.48147116079722e-05,0.571,0.472,0.000534091409288169,14,hsa05152
hsa04141.3,2.00621998161738e-06,0.000111418863597458,0.459,0.347,0.000623934414283005,14,hsa04141
hsa04012.6,4.1333929804359e-06,7.19503165308475e-05,0.279,0.276,0.00128548521691557,14,hsa04012
hsa04142.3,5.07744854654672e-06,4.41494641556809e-05,0.562,0.507,0.00157908649797603,14,hsa04142
hsa05208.6,6.04615477138964e-06,7.14953929234749e-05,0.388,0.296,0.00188035413390218,14,hsa05208
hsa05163.3,7.30345533808583e-06,6.15253858987158e-05,0.41,0.308,0.00227137461014469,14,hsa05163
hsa04014.4,8.52372581739617e-06,8.56447790768537e-05,0.178,0.187,0.00265087872921021,14,hsa04014
hsa00480.5,8.52426380783429e-06,1.43817859850623e-05,0.21,0.192,0.00265104604423646,14,hsa00480
hsa00190,9.97493275813176e-06,6.75962262414284e-05,0.553,0.472,0.00310220408777898,14,hsa00190
hsa04620.4,1.06077712562708e-05,3.70119503502505e-05,0.352,0.26,0.00329901686070022,14,hsa04620
hsa04725.4,3.73820103199151e-05,3.0659237054837e-05,0.533,0.462,0.0116258052094936,14,hsa04725
hsa05214.6,3.84368922443544e-05,7.14831547669704e-05,0.162,0.191,0.0119538734879942,14,hsa05214
hsa00565.6,4.80516803253976e-05,1.48208524786005e-05,0.424,0.321,0.0149440725811987,14,hsa00565
hsa05032.3,5.43313677166824e-05,5.27285354124388e-06,0.591,0.5,0.0168970553598882,14,hsa05032
hsa00770.6,0.000149861379606452,4.05844203341849e-05,0.1,0.131,0.0466068890576067,14,hsa00770
hsa05210.6,0.000161272461662282,5.80723299464726e-05,0.309,0.226,0.0501557355769697,14,hsa05210
hsa00051.1,0.000161893049938347,3.16538071728466e-06,0.11,0.094,0.0503487385308261,14,hsa00051
hsa04066.6,0.00038608184028143,5.503790816411e-05,0.357,0.33,0.120071452327525,14,hsa04066
hsa05205.5,0.000407908249018144,5.55305011466932e-05,0.297,0.249,0.126859465444643,14,hsa05205
hsa00670.6,0.000476888764038911,2.29279551091249e-05,0.367,0.381,0.148312405616101,14,hsa00670
hsa04146.5,0.000529174957732213,2.52691361581849e-05,0.334,0.282,0.164573411854718,14,hsa04146
hsa05231.6,0.000722309951528945,4.42021400930533e-05,0.272,0.245,0.224638394925502,14,hsa05231
hsa04960.5,0.000785952099052273,4.87590920828524e-05,0.16,0.163,0.244431102805257,14,hsa04960
hsa04672.6,0.00122079360742107,4.31429817896811e-06,0.126,0.138,0.379666811907953,14,hsa04672
hsa04630.4,0.0012449056193589,4.28607583310122e-05,0.471,0.402,0.387165647620618,14,hsa04630
hsa00860.5,0.00126138199208763,5.73520184889719e-06,0.329,0.328,0.392289799539254,14,hsa00860
hsa05020.3,0.00172984713573017,3.94639117119398e-05,0.505,0.431,0.537982459212084,14,hsa05020
hsa04668.5,0.00228950005566728,2.69024350166137e-05,0.416,0.381,0.712034517312523,14,hsa04668
hsa00532.4,0.00240154494187832,2.69591793114356e-06,0.15,0.126,0.746880476924158,14,hsa00532
hsa04917.4,0.00314973629216831,2.73369844128304e-05,0.281,0.225,0.979567986864346,14,hsa04917
hsa05170.4,0.00405004268246975,4.74861569956833e-05,0.305,0.279,1,14,hsa05170
hsa05142.6,0.00431379235173903,6.08896923621752e-06,0.44,0.482,1,14,hsa05142
hsa04370.5,0.00484219023376864,2.76024936096417e-05,0.295,0.263,1,14,hsa04370
hsa00040.5,0.00486381479544858,2.7444324339577e-05,0.283,0.298,1,14,hsa00040
hsa05161.2,0.00539566461957263,3.69147833914854e-05,0.476,0.393,1,14,hsa05161
hsa05212.5,0.00569025534527158,5.34884696402532e-05,0.298,0.219,1,14,hsa05212
hsa04925.6,0.00586790320783639,1.48985078770567e-05,0.191,0.177,1,14,hsa04925
hsa00062.3,0.00624622499490206,8.96984548949745e-06,0.41,0.321,1,14,hsa00062
hsa00310.5,0.00869769686692285,5.92327348928079e-05,0.381,0.334,1,14,hsa00310
hsa00830.6,6.38821545417946e-208,5.66666098315894e-05,0.725,0.237,1.98673500624981e-205,11,hsa00830
hsa04260.7,4.68549365181082e-141,0.000111227041685699,0.568,0.185,1.45718852571317e-138,11,hsa04260
hsa04918.6,5.69603349672126e-123,0.000105587697545976,0.631,0.265,1.77146641748031e-120,11,hsa04918
hsa04976.6,1.23086363929186e-121,6.10178426146852e-05,0.493,0.192,3.82798591819767e-119,11,hsa04976
hsa05414.5,2.47164135429701e-118,8.31488174990599e-05,0.757,0.368,7.68680461186369e-116,11,hsa05414
hsa05410.6,7.13493173759585e-109,8.42380688635054e-05,0.802,0.474,2.21896377039231e-106,11,hsa05410
hsa04961.3,4.18661750072036e-64,0.000138632621309861,0.237,0.087,1.30203804272403e-61,11,hsa04961
hsa05204.4,3.90993550024528e-59,2.18633776824109e-05,0.619,0.346,1.21598994057628e-56,11,hsa05204
hsa04261.5,2.53266776096304e-52,6.21906849994162e-05,0.538,0.281,7.87659673659506e-50,11,hsa04261
hsa00140.4,8.47744787910788e-50,1.77312503636708e-05,0.736,0.591,2.63648629040255e-47,11,hsa00140
hsa00980.3,5.28848398339007e-46,1.44758159440766e-05,0.579,0.333,1.64471851883431e-43,11,hsa00980
hsa04925.7,6.66539976874014e-44,5.3643198704227e-05,0.387,0.17,2.07293932807818e-41,11,hsa04925
hsa00982.4,1.79976684656481e-35,1.64984606838393e-05,0.537,0.33,5.59727489281655e-33,11,hsa00982
hsa00860.6,3.28101097403782e-35,7.51645555665e-06,0.529,0.321,1.02039441292576e-32,11,hsa00860
hsa04640.6,3.38320830645825e-34,1.66001074979505e-05,0.403,0.174,1.05217778330852e-31,11,hsa04640
hsa00040.6,4.29622191017895e-34,3.09226301521944e-06,0.486,0.29,1.33612501406565e-31,11,hsa00040
hsa04924.5,4.70620431417639e-34,3.15122028232453e-05,0.66,0.436,1.46362954170886e-31,11,hsa04924
hsa04960.6,4.32903386074629e-33,0.000104267149043712,0.185,0.162,1.3463295306921e-30,11,hsa04960
hsa05412.6,3.82725747083638e-32,3.58470337158465e-05,0.566,0.319,1.19027707343012e-29,11,hsa05412
hsa04140.7,3.01604525340053e-30,0.000134098643387876,0.656,0.475,9.37990073807565e-28,11,hsa04140
hsa04978.6,3.73841364112795e-28,3.65218523432939e-05,0.235,0.226,1.16264664239079e-25,11,hsa04978
hsa04911.7,2.06787668358028e-26,3.42662247951957e-05,0.309,0.182,6.43109648593468e-24,11,hsa04911
hsa00670.7,7.66304123100028e-26,6.34710802342225e-05,0.475,0.378,2.38320582284109e-23,11,hsa00670
hsa04512.4,9.53153765860034e-26,7.91534998224635e-05,0.873,0.745,2.96430821182471e-23,11,hsa04512
hsa04973.7,4.30704628345033e-24,6.08742199499004e-05,0.209,0.15,1.33949139415305e-21,11,hsa04973
hsa04971.7,6.1249241058193e-23,8.59062057121884e-05,0.216,0.143,1.9048513969098e-20,11,hsa04971
hsa04912.6,5.38107091117863e-21,4.81767484317987e-05,0.459,0.264,1.67351305337655e-18,11,hsa04912
hsa00340.7,5.92683697291143e-21,3.84685112131164e-05,0.228,0.139,1.84324629857546e-18,11,hsa00340
hsa04015.4,3.62085977392832e-20,0.000122921789189871,0.329,0.164,1.12608738969171e-17,11,hsa04015
hsa04972.6,2.54905119635593e-19,2.43231158683863e-05,0.259,0.195,7.92754922066693e-17,11,hsa04972
hsa00480.6,3.94175807866119e-19,2.16115755081836e-05,0.237,0.19,1.22588676246363e-16,11,hsa00480
hsa04721.7,4.66000160494892e-18,4.09826196172804e-05,0.445,0.315,1.44926049913911e-15,11,hsa04721
hsa00500.5,8.13796458548971e-18,3.69864961626103e-05,0.358,0.264,2.5309069860873e-15,11,hsa00500
hsa04216.5,3.88645044573442e-17,5.89352584900664e-05,0.316,0.225,1.2086860886234e-14,11,hsa04216
hsa04964.6,4.96215346641251e-17,3.01373133884416e-05,0.289,0.285,1.54322972805429e-14,11,hsa04964
hsa00983.6,9.91141288438471e-17,1.68277736343978e-05,0.521,0.361,3.08244940704365e-14,11,hsa00983
hsa04145.5,2.31993643588798e-15,3.24406555049981e-05,0.475,0.34,7.21500231561163e-13,11,hsa04145
hsa04919.7,3.31341891797943e-15,7.53038912993911e-05,0.335,0.198,1.0304732834916e-12,11,hsa04919
hsa04970.6,5.76529091359927e-15,2.94221559488723e-05,0.238,0.209,1.79300547412937e-12,11,hsa04970
hsa04710.7,1.63340761190661e-14,0.000151357900100855,0.505,0.355,5.07989767302955e-12,11,hsa04710
hsa05030.6,1.14951528975747e-13,1.45792629769817e-05,0.562,0.377,3.57499255114573e-11,11,hsa05030
hsa04742.6,1.65812231418049e-13,7.01700215661779e-06,0.315,0.229,5.15676039710133e-11,11,hsa04742
hsa00052.2,1.67047840448117e-13,6.40834744401755e-06,0.208,0.142,5.19518783793644e-11,11,hsa00052
hsa04975.4,8.5350571001491e-13,7.80133173593613e-06,0.19,0.162,2.65440275814637e-10,11,hsa04975
hsa04614.7,1.03245753013253e-12,2.1751354792412e-05,0.325,0.278,3.21094291871217e-10,11,hsa04614
hsa05219.6,1.12070669984117e-12,2.47021849980491e-05,0.538,0.408,3.48539783650605e-10,11,hsa05219
hsa00591.5,1.2225570183106e-12,5.48035023198266e-06,0.336,0.264,3.80215232694596e-10,11,hsa00591
hsa04360.4,1.38486395842578e-12,0.000111962139374347,0.626,0.505,4.30692691070417e-10,11,hsa04360
hsa00230.6,3.35208696700356e-12,1.9518606164603e-05,0.551,0.449,1.04249904673811e-09,11,hsa00230
hsa05120.5,5.03108434851911e-12,2.63667640830618e-05,0.466,0.316,1.56466723238944e-09,11,hsa05120
hsa00790.1,5.0467319777865e-12,1.05119085837315e-05,0.117,0.089,1.5695336450916e-09,11,hsa00790
hsa00590.6,1.92895090025879e-11,8.46078717397375e-06,0.374,0.283,5.99903729980484e-09,11,hsa00590
hsa05145.4,6.06067469565518e-11,2.88995349148703e-05,0.697,0.568,1.88486983034876e-08,11,hsa05145
hsa05031.4,6.69822384317306e-11,2.09962851078251e-05,0.527,0.339,2.08314761522682e-08,11,hsa05031
hsa00280.5,7.24120247249341e-11,4.33404912591257e-05,0.263,0.223,2.25201396894545e-08,11,hsa00280
hsa00030.3,2.43591081107589e-10,7.99472932702295e-06,0.137,0.125,7.57568262244602e-08,11,hsa00030
hsa04510.5,7.27015661442002e-10,9.07403688519932e-05,0.761,0.699,2.26101870708463e-07,11,hsa04510
hsa00650.7,1.97546079556738e-09,2.54866934212023e-05,0.296,0.257,6.14368307421454e-07,11,hsa00650
hsa00532.5,2.11276496143371e-09,2.50614319431358e-05,0.169,0.125,6.57069903005883e-07,11,hsa00532
hsa00410.6,2.75226934260763e-09,3.42600314319297e-05,0.33,0.282,8.55955765550974e-07,11,hsa00410
