,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
hsa00564.12,6.04708788311809e-35,0.000653928073785554,0.681,0.312,1.88064433164973e-32,16,hsa00564
hsa04061.12,3.22099510564035e-34,0.000385795750896186,0.75,0.452,1.00172947785415e-31,16,hsa04061
hsa04666.12,1.41154037307756e-30,0.0011573825453953,0.714,0.346,4.38989056027122e-28,16,hsa04666
hsa00590.6,2.78472084195415e-25,0.000342654886778354,0.25,0.082,8.66048181847741e-23,16,hsa00590
hsa00330.11,4.01650647994719e-24,0.00103946591772151,0.145,0.11,1.24913351526358e-21,16,hsa00330
hsa04060.12,1.59183592076259e-23,0.000345133630576685,0.698,0.401,4.95060971357166e-21,16,hsa04060
hsa04640.13,8.47326437788856e-23,0.000215841786037662,0.532,0.167,2.63518522152334e-20,16,hsa04640
hsa00670.11,2.60013384648024e-22,0.0006375786576062,0.133,0.128,8.08641626255355e-20,16,hsa00670
hsa00561.12,5.98720146179748e-20,0.000509896188473895,0.577,0.255,1.86201965461902e-17,16,hsa00561
hsa00650.15,1.21772983328501e-15,0.00036040785031958,0.294,0.248,3.78713978151639e-13,16,hsa00650
hsa00620.14,3.14852658341755e-15,0.000710323666221822,0.222,0.176,9.79191767442857e-13,16,hsa00620
hsa00350.11,3.47452056807721e-14,0.000215855814868191,0.133,0.146,1.08057589667201e-11,16,hsa00350
hsa04630.9,3.84962995090834e-14,0.000890704691586529,0.641,0.409,1.19723491473249e-11,16,hsa04630
hsa00591.4,5.26000433795855e-13,4.9071774518011e-05,0.133,0.076,1.63586134910511e-10,16,hsa00591
hsa00450.12,1.03877636161248e-11,0.000410822297559148,0.129,0.119,3.23059448461483e-09,16,hsa00450
hsa00051.11,4.0149879733978e-10,0.000138921936346858,0.153,0.188,1.24866125972672e-07,16,hsa00051
hsa00052.14,3.8990517868352e-09,0.000177850794438562,0.234,0.209,1.21260510570575e-06,16,hsa00052
hsa00600.12,1.05091203251839e-08,5.94292908115213e-05,0.512,0.28,3.2683364211322e-06,16,hsa00600
hsa00240.11,2.68555311586989e-08,0.00026137432791015,0.298,0.222,8.35207019035537e-06,16,hsa00240
hsa04072.12,2.90317610572545e-08,0.000541923112456751,0.52,0.315,9.02887768880614e-06,16,hsa04072
hsa04120.13,3.30281066462808e-08,0.00148677613787434,0.444,0.255,1.02717411669933e-05,16,hsa04120
hsa04152.10,4.40392139687354e-08,0.000625006681602126,0.444,0.309,1.36961955442767e-05,16,hsa04152
hsa04710.12,6.63254852676902e-08,0.000563930881853058,0.395,0.271,2.06272259182517e-05,16,hsa04710
hsa00071.12,1.32693560253843e-07,0.000892713987073227,0.274,0.234,4.12676972389451e-05,16,hsa00071
hsa04612.5,1.15349802295513e-06,0.00227137125165033,0.508,0.378,0.000358737885139046,16,hsa04612
hsa04530.14,1.47284109910228e-06,0.000991807704932477,0.452,0.333,0.00045805358182081,16,hsa04530
hsa04144.12,1.86860093446864e-06,0.00346438942400782,0.56,0.436,0.000581134890619746,16,hsa04144
hsa00270.15,7.04811066495167e-06,0.000392515099917166,0.319,0.32,0.00219196241679997,16,hsa00270
hsa05163.10,3.05316004866609e-05,0.000112329726267934,0.407,0.479,0.00949532775135153,16,hsa05163
hsa04921.11,5.44561602967568e-05,0.000313426630153833,0.508,0.392,0.0169358658522914,16,hsa04921
hsa00910.15,7.23714020209193e-05,2.11467384724877e-05,0.073,0.139,0.0225075060285059,16,hsa00910
hsa00380.13,0.000132090456062109,0.000641389912021087,0.129,0.166,0.0410801318353159,16,hsa00380
hsa04922.16,0.000155806457357479,0.000558918533832997,0.306,0.259,0.0484558082381761,16,hsa04922
hsa04670.12,0.000724887631579611,0.000240440303973563,0.524,0.396,0.225440053421259,16,hsa04670
hsa00730.8,0.000909732612385139,9.26672346132006e-05,0.093,0.123,0.282926842451778,16,hsa00730
hsa05207.10,0.00131896733516521,0.000370768998288739,0.423,0.31,0.41019884123638,16,hsa05207
hsa00430.12,0.00153539000686679,8.63474875324327e-05,0.056,0.115,0.477506292135571,16,hsa00430
hsa03015.10,0.00169289839796422,0.000934888512972778,0.379,0.305,0.526491401766873,16,hsa03015
hsa00760.11,0.00277392086107729,8.67885668286325e-05,0.202,0.236,0.862689387795038,16,hsa00760
hsa00983.15,0.00329539360428347,4.78590963793605e-05,0.339,0.331,1,16,hsa00983
hsa00220.15,0.00495043301796128,7.2705377698868e-05,0.085,0.186,1,16,hsa00220
hsa00061.9,0.0064178297405547,0.000226819682136176,0.125,0.159,1,16,hsa00061
hsa00053.13,0.00708435476431211,0.000504960095934033,0.073,0.132,1,16,hsa00053
hsa05230.12,7.35667507808266e-50,0.000876634201889778,0.553,0.272,2.28792594928371e-47,15,hsa05230
hsa00330.12,1.01246845692484e-35,0.000982831557775503,0.083,0.111,3.14877690103625e-33,15,hsa00330
hsa04611.15,7.94079541137907e-30,0.00122229103648887,0.7,0.513,2.46958737293889e-27,15,hsa04611
hsa00910.16,8.57389049778854e-30,0.000149438838472451,0.166,0.138,2.66647994481224e-27,15,hsa00910
hsa00590.7,8.29951824569448e-29,0.000223096716012353,0.17,0.082,2.58115017441098e-26,15,hsa00590
hsa00350.12,1.50127911017626e-26,0.00019001420627446,0.24,0.144,4.66897803264816e-24,15,hsa00350
hsa00620.15,9.34792991191218e-26,0.000681878645001797,0.268,0.175,2.90720620260469e-23,15,hsa00620
hsa00591.5,1.13364415751976e-25,6.11681253119922e-05,0.147,0.075,3.52563332988645e-23,15,hsa00591
hsa00670.12,4.75160930824805e-25,0.00051647098776408,0.126,0.128,1.47775049486514e-22,15,hsa00670
hsa05214.9,2.65737714415004e-20,0.000723437117308501,0.538,0.361,8.26444291830662e-18,15,hsa05214
hsa00051.12,3.33366480405016e-20,0.00011359194025296,0.128,0.189,1.0367697540596e-17,15,hsa00051
hsa04072.13,9.39338126296162e-20,0.000526037505231767,0.496,0.313,2.92134157278106e-17,15,hsa04072
hsa00052.15,3.08693553965945e-19,0.000151730913790402,0.217,0.209,9.6003695283409e-17,15,hsa00052
hsa04530.15,5.87055874820874e-19,0.00103909403254386,0.521,0.33,1.82574377069292e-16,15,hsa04530
hsa04392.12,1.27573589504538e-18,0.000432385473547511,0.372,0.268,3.96753863359113e-16,15,hsa04392
hsa05218.11,5.16313161330396e-18,0.000703469528205941,0.526,0.359,1.60573393173753e-15,15,hsa05218
hsa00650.16,3.942585095309e-17,0.000302143887247916,0.221,0.25,1.2261439646411e-14,15,hsa00650
hsa00071.13,1.33308115522841e-15,0.000975749718004081,0.281,0.233,4.14588239276035e-13,15,hsa00071
hsa04614.13,1.66158683075697e-15,0.000569269344570396,0.153,0.147,5.16753504365419e-13,15,hsa04614
hsa04371.16,8.5840123961544e-15,0.00130070896980264,0.413,0.298,2.66962785520402e-12,15,hsa04371
hsa04390.11,1.01673144649878e-14,0.000910394348681814,0.587,0.457,3.16203479861122e-12,15,hsa04390
hsa04540.16,2.01255956930063e-14,0.000760996205126155,0.706,0.631,6.25906026052496e-12,15,hsa04540
hsa04610.2,8.78471947222867e-14,0.000190830548904726,0.298,0.08,2.73204775586312e-11,15,hsa04610
hsa04120.14,5.05807181340316e-13,0.00141127803760639,0.364,0.255,1.57306033396838e-10,15,hsa04120
hsa05410.13,1.34840790849696e-12,0.000319659360444878,0.76,0.642,4.19354859542555e-10,15,hsa05410
hsa04922.17,2.42538732732227e-12,0.000545524298096686,0.294,0.259,7.54295458797225e-10,15,hsa04922
hsa04630.10,2.9686576514839e-12,0.000416996045533212,0.551,0.409,9.23252529611494e-10,15,hsa04630
hsa04310.12,3.723809398054e-12,0.000549305807585348,0.583,0.437,1.15810472279479e-09,15,hsa04310
hsa00240.12,4.25185623753846e-12,0.000305586356804738,0.23,0.223,1.32232728987446e-09,15,hsa00240
hsa05100.13,1.68103677715973e-11,0.000746350570238434,0.436,0.298,5.22802437696677e-09,15,hsa05100
hsa04152.11,2.28553568423810e-11,0.000547618412943866,0.362,0.309,7.10801597798051e-09,15,hsa04152
hsa00760.12,3.150208387727e-11,0.000156846863430176,0.274,0.235,9.79714808583097e-09,15,hsa00760
hsa04714.14,1.15726536988711e-10,0.0008265463249949,0.687,0.553,3.5990953003489e-08,15,hsa04714
hsa04927.14,1.50556559882323e-10,0.000210796544271906,0.723,0.602,4.68230901234025e-08,15,hsa04927
hsa00450.13,1.8704483840746e-10,0.000315330820762041,0.07,0.12,5.817094474472e-08,15,hsa00450
hsa00511.10,1.99585159933331e-10,0.000332334546651282,0.117,0.127,6.20709847392658e-08,15,hsa00511
hsa04940.12,8.830245444779e-10,1.1243505016047e-06,0.151,0.322,2.74620633332627e-07,15,hsa04940
hsa04920.15,1.45843627158352e-09,0.000586663543996324,0.383,0.341,4.53573680462476e-07,15,hsa04920
hsa00564.13,5.30973495036822e-09,0.000249149703520891,0.383,0.315,1.65132756956452e-06,15,hsa00564
hsa04613.17,3.33270607385163e-08,0.000174079130635026,0.47,0.366,1.03647158896786e-05,15,hsa04613
hsa00561.13,5.25640679913701e-08,0.000261438959553097,0.266,0.259,1.63474251453161e-05,15,hsa00561
hsa04666.13,1.04776092284921e-07,0.00027426155084023,0.434,0.349,3.25853647006106e-05,15,hsa04666
hsa04710.13,1.08381673325882e-07,0.000335132558623633,0.326,0.271,3.37067004043493e-05,15,hsa04710
hsa04270.12,1.22140431438347e-07,0.000527005827098514,0.57,0.458,3.7985674177326e-05,15,hsa04270
hsa03460.9,1.31030174902977e-07,0.000314494167968666,0.204,0.23,4.07503843948258e-05,15,hsa03460
hsa03008.11,5.31481205333398e-07,0.000329396084463154,0.281,0.281,0.000165290654858687,15,hsa03008
hsa00061.10,1.76571385268131e-06,0.000218535101273287,0.115,0.159,0.000549137008183888,15,hsa00061
hsa04012.10,1.93729479283769e-06,0.000429540827608457,0.509,0.427,0.000602498680572521,15,hsa04012
hsa04114.13,2.60865990707361e-06,0.000333409215695608,0.453,0.397,0.000811293231099893,15,hsa04114
hsa00010.11,4.30542822545282e-06,0.000157556616927855,0.434,0.372,0.00133898817811583,15,hsa00010
hsa04360.14,4.7322005499706e-06,0.000492776182234558,0.189,0.17,0.00147171437104086,15,hsa04360
hsa04730.14,1.75457641121093e-05,0.000344291372506116,0.579,0.552,0.00545673263886598,15,hsa04730
hsa04916.12,2.73855694123507e-05,0.00017507641793386,0.264,0.236,0.00851691208724106,15,hsa04916
hsa05215.10,2.79405820854085e-05,0.000294495234946784,0.555,0.456,0.00868952102856205,15,hsa05215
hsa00380.14,2.8339142737339e-05,0.000644977794061361,0.094,0.168,0.00881347339131244,15,hsa00380
hsa00770.13,3.28830295273802e-05,0.000911373139468438,0.2,0.238,0.0102266221830152,15,hsa00770
hsa05140.9,4.50574409734296e-05,9.07393961252135e-05,0.494,0.39,0.0140128641427366,15,hsa05140
hsa05225.8,5.03746703568891e-05,0.000279861921886656,0.579,0.483,0.0156665224809925,15,hsa05225
hsa00270.16,6.96800323919847e-05,0.000275640689816081,0.245,0.322,0.0216704900739072,15,hsa00270
hsa04020.15,7.85900826368204e-05,0.000224489914912054,0.613,0.539,0.0244415157000511,15,hsa04020
hsa00430.13,0.000113539962131782,1.79432658230078e-06,0.087,0.115,0.0353109282229842,15,hsa00430
hsa05164.11,0.00011373572381696,0.000175199090173034,0.547,0.465,0.0353718101070744,15,hsa05164
hsa03040.8,0.00013213890568549,0.000747317995607225,0.498,0.425,0.0410951996681874,15,hsa03040
hsa00310.14,0.000146291545926995,0.00124251505035953,0.255,0.266,0.0454966707832953,15,hsa00310
hsa05235.12,0.00016098603091364,0.000531482779367371,0.334,0.29,0.050066655614142,15,hsa05235
hsa00053.14,0.000174396617346309,0.000443506192893709,0.04,0.133,0.054237347994702,15,hsa00053
hsa04520.9,0.000270204344397354,0.000408114697316967,0.455,0.379,0.0840335511075772,15,hsa04520
hsa04662.13,0.000324156818709414,0.000280211330527476,0.226,0.211,0.100812770618628,15,hsa04662
hsa04977.14,0.000333060031572559,1.01324484791527e-06,0.157,0.348,0.103581669819066,15,hsa04977
hsa04010.14,0.000380730990962128,0.000475419664015301,0.636,0.57,0.118407338189222,15,hsa04010
hsa05211.8,0.000457051312059686,0.000418163905034643,0.383,0.326,0.142142958050562,15,hsa05211
hsa04975.8,0.000568808214774923,9.1383055406372e-06,0.302,0.316,0.176899354795001,15,hsa04975
hsa00220.16,0.000693804179056494,3.20735252131973e-05,0.057,0.188,0.21577309968657,15,hsa00220
hsa04934.15,0.000848278473802344,7.46923287896785e-05,0.657,0.551,0.263814605352529,15,hsa04934
hsa05416.11,0.000870107055533829,6.9419739250348e-05,0.368,0.319,0.270603294271021,15,hsa05416
hsa04146.12,0.000954846564899044,1.97402073069753e-06,0.323,0.352,0.296957281683603,15,hsa04146
hsa05321.14,0.0010349698337775,0.00010630473791685,0.37,0.322,0.321875618304801,15,hsa05321
hsa00534.7,0.00141295337571581,3.71781558764002e-05,0.089,0.126,0.439428499847616,15,hsa00534
hsa02010.10,0.001621530340636,0.000165864762991692,0.357,0.345,0.504295935937795,15,hsa02010
hsa04514.16,0.00168435536042087,8.9256296270648e-05,0.272,0.261,0.52383451709089,15,hsa04514
hsa00565.13,0.0018895006755368,5.61710245715999e-05,0.313,0.312,0.587634710091945,15,hsa00565
hsa04213.9,0.00206284287413454,0.000189420275269097,0.44,0.422,0.641544133855841,15,hsa04213
hsa00730.9,0.00272146188132666,5.99393138532896e-05,0.062,0.124,0.846374645092591,15,hsa00730
hsa04144.13,0.00338926768417789,0.000244533949137507,0.479,0.437,1,15,hsa04144
hsa00900.9,0.00403682566458572,0.000101700382565306,0.155,0.241,1,15,hsa00900
hsa03015.11,0.00470548430570904,0.000477434917884875,0.304,0.306,1,15,hsa03015
hsa04929.10,0.00543718146786121,8.92443623438504e-06,0.277,0.412,1,15,hsa04929
hsa04932.12,0.00611808228533143,0.000357377565316581,0.389,0.388,1,15,hsa04932
hsa05213.10,0.0066350007762442,0.000192685425766182,0.443,0.411,1,15,hsa05213
hsa00340.14,0.00812053821015659,0.000189200840383575,0.194,0.265,1,15,hsa00340
