"cluster","gene","avg_log2FC","pct.1","pct.2","p_val_adj","label"
"13","USP53",0.371031005854641,0.56,0.347,2.70248590493867e-18,""
"13","ARAP2",0.278266161684221,0.307,0.15,3.05795739900427e-18,""
"13","ENSG00000269966",0.509206096562197,0.746,0.529,3.28159791647816e-18,""
"13","ACTB",0.466595904365803,0.536,0.332,3.66150475834535e-18,""
"13","SPTLC3",0.499896966978964,0.273,0.133,6.46106715958757e-18,""
"13","CLIP1",0.427796182306526,0.428,0.247,7.40374516172033e-18,""
"13","DZIP1",0.323502747509462,0.253,0.117,8.4991231336176e-18,""
"13","SAT1",0.971601074844786,0.701,0.535,8.7338225192123e-18,""
"13","ENSG00000279765",0.426223925007098,0.485,0.29,1.05807392268144e-17,""
"13","PON2",0.472479941361821,0.297,0.15,1.08018991587252e-17,""
"13","FGD4",0.517784178556661,0.461,0.284,1.52349311062261e-17,""
"13","TRIM2",0.450091479242065,0.375,0.205,1.63016929183307e-17,""
"13","HOXB3",0.506945313090707,0.643,0.428,2.13385234821713e-17,""
"13","XKR6",0.424403685407465,0.3,0.152,2.26834912872882e-17,""
"13","SRSF10",0.393389945448221,0.664,0.437,2.61999014615332e-17,""
"13","MYO6",0.423304491015028,0.683,0.469,2.74266937847888e-17,""
"13","CYRIB",0.413648881601392,0.333,0.174,2.85560448313314e-17,""
"13","PPP2R3A",0.387762643759843,0.551,0.346,3.413181893403e-17,""
"13","ARHGAP29",0.894985965526271,0.565,0.402,3.59844480023121e-17,""
"13","CD47",0.500295501612688,0.259,0.125,5.0320953497983e-17,""
"13","ENSG00000201428",0.362611305437176,0.348,0.185,6.87053241378232e-17,""
"13","ARPC4-TTLL3",0.419417092743324,0.317,0.165,8.05477592089721e-17,""
"13","TNPO1",0.398500459337117,0.355,0.19,8.13716472928458e-17,""
"13","RBPMS",0.343286847875458,0.558,0.347,8.15366818114799e-17,""
"13","ZFP36",0.364182511582485,0.331,0.175,8.59248905688507e-17,""
"13","IPO7",0.415079209076519,0.253,0.121,1.50342751153526e-16,""
"13","LLGL2",0.38127140551038,0.526,0.324,1.89017389609079e-16,""
"13","RASSF7",0.318556666339828,0.34,0.179,2.16940904025721e-16,""
"13","ENSG00000277957",0.490876627453566,0.297,0.154,2.36459491305938e-16,""
"13","FAM135A",0.437253192105439,0.352,0.194,2.62667758502776e-16,""
"13","NOTCH2",0.437306920489167,0.324,0.172,3.47814393331629e-16,""
"13","FLNB",0.375273725240849,0.392,0.221,9.94453307525419e-16,""
"13","WWC2",0.444146610977588,0.331,0.179,1.76297894886721e-15,""
"13","BLNK",0.364802106539991,0.348,0.189,1.92518152476471e-15,""
"13","IFRD1",0.999888711475724,0.42,0.265,2.08739445579982e-15,""
"13","AGRN",0.362156580492252,0.34,0.182,2.75202630828011e-15,""
"13","RGL3",0.291892627809586,0.509,0.307,3.79841061189558e-15,""
"13","NPNT",0.398076233394615,0.282,0.144,6.19111767409629e-15,""
"13","PIM3",0.446158514161789,0.312,0.169,1.53477074287287e-14,""
"13","CD2AP",0.570025094882987,0.369,0.216,1.66602617509315e-14,""
"13","CSNK1A1",0.373202879843939,0.693,0.489,1.85313505066423e-14,""
"13","ENO1",0.363258778370486,0.283,0.147,1.90614259174659e-14,""
"13","PTPN3",0.353455471773591,0.43,0.259,2.00188180599646e-14,""
"13","PAX8",0.392980110684597,0.724,0.513,2.57039016885714e-14,""
"13","YAP1",0.43467651028343,0.258,0.131,2.59736040441468e-14,""
"13","HNRNPA2B1",0.393966736341644,0.872,0.686,3.21352665882284e-14,""
"13","UBXN4",0.311282957553594,0.483,0.295,3.30206746466763e-14,""
"13","SLC20A1",0.835492431619229,0.336,0.19,3.82753121872914e-14,""
"13","ZNF83",0.358961490106788,0.536,0.352,3.83030086350904e-14,""
"13","PARD6B",0.490791741282058,0.285,0.154,5.46230256401672e-14,""
"13","PDK4",1.41000424023722,0.474,0.334,5.57218867221483e-14,""
"13","ANKLE2",0.410652777331103,0.309,0.167,5.78361254723691e-14,""
"13","CHD2",0.306132991829675,0.442,0.266,6.59324250188588e-14,""
"13","EPB41L1",0.336311924154919,0.273,0.14,9.85958833705975e-14,""
"13","UTY",0.393759749922758,0.37,0.216,1.34816464050879e-13,""
"13","ACTR3C",0.427275664064187,0.311,0.172,1.40877491896733e-13,""
"13","ATP2C1",0.329126187916623,0.261,0.133,1.59064157268728e-13,""
"13","CTNNA1",0.364875056529769,0.377,0.223,1.72775364622612e-13,""
"13","PKHD1",0.33154523623701,0.797,0.562,2.15583028210836e-13,""
"13","LINC00472",0.501553900196473,0.372,0.219,3.82835116061015e-13,""
"13","RBMS1",0.392571912194941,0.358,0.208,4.31494436194593e-13,""
"13","ENSG00000112096",0.844330739491559,0.278,0.155,4.91304931578492e-13,""
"13","EIF4G3",0.254845384353748,0.334,0.186,5.80238132144082e-13,""
"13","IGF2BP2",0.301473241103559,0.28,0.147,6.49884486256846e-13,""
"13","ENSG00000272888",0.335964822994426,0.428,0.257,7.68707706391107e-13,""
"13","ACADVL",0.269191126611218,0.621,0.423,1.19141351033828e-12,""
"13","NAALADL2",0.321396435287866,0.324,0.181,1.60583328133757e-12,""
"13","ENSG00000279159",0.363185986369043,0.357,0.209,1.76828956011309e-12,""
"13","ENSG00000268205",0.309386525392169,0.282,0.15,2.17204190781551e-12,""
"13","LRRFIP2",0.36008377607251,0.384,0.229,3.68355275962524e-12,""
"13","GLS",0.817061308053874,0.654,0.488,4.00505097586809e-12,""
"13","PSME4",0.27755983101171,0.427,0.26,4.39020325455256e-12,""
"13","HNRNPC",0.347439767707667,0.539,0.357,6.1697947678537e-12,""
"13","YWHAZ",0.371733439224989,0.413,0.258,6.38545676541953e-12,""
"13","HNRNPR",0.291006998846838,0.374,0.223,7.08368224880893e-12,""
"13","ENSG00000236283",0.285549731915511,0.638,0.428,7.18789171731408e-12,""
"13","DNM1L",0.335374930533316,0.442,0.274,7.25585596595384e-12,""
"13","NFAT5",0.358311818603413,0.623,0.44,1.1817772648105e-11,""
"13","IMMP2L",0.335597005733613,0.271,0.147,1.49042148017022e-11,""
"13","COL4A2",0.385566782030694,0.302,0.169,1.69740392270207e-11,""
"13","KHDC4",0.369240814811243,0.358,0.216,2.10814936000718e-11,""
"13","ESYT2",0.340453013345013,0.28,0.152,2.12176665444216e-11,""
"13","DNAH14",0.280702669077239,0.369,0.218,2.19377923159673e-11,""
"13","CTNND1",0.309085149123194,0.416,0.258,2.29487078179868e-11,""
"13","RIC3",0.280384075035842,0.29,0.16,2.37659845213004e-11,""
"13","PRKAB1",0.355808400560917,0.314,0.18,2.37900365504516e-11,""
"13","ZFAND5",0.380946843038283,0.544,0.371,3.76158695208076e-11,""
"13","NUTM2B-AS1",0.26533920224064,0.396,0.239,3.99689952742187e-11,""
"13","CCDC50",0.327255766597177,0.449,0.29,4.21216213792817e-11,""
"13","DYNC2LI1",0.336120535366259,0.288,0.16,4.30746105411113e-11,""
"13","NUFIP2",0.351845848041845,0.386,0.236,4.79836958525172e-11,""
"13","MOK",0.276603975625244,0.27,0.146,6.47346850666148e-11,""
"13","SEPTIN7",0.268542648696281,0.319,0.181,6.68335495980655e-11,""
"13","CTTN",0.313973744176394,0.314,0.18,8.82471827487638e-11,""
"13","WWC1",0.388737165257816,0.27,0.149,1.02066611180078e-10,""
"13","MBP",0.319672644143669,0.266,0.145,1.03612441585696e-10,""
"13","PNPLA2",0.367870080750009,0.276,0.154,1.07225408265683e-10,""
"13","CLCN5",0.451272216312187,0.486,0.326,1.10634650459593e-10,""
"13","CLINT1",0.363077239690279,0.365,0.223,1.45395563113189e-10,""
"13","COL4A1",0.463307543248628,0.254,0.138,1.69007880551841e-10,""
"13","DMTF1",0.250834866986042,0.503,0.327,1.99160014244981e-10,""
"13","ENSG00000277991",0.369595187315907,0.375,0.232,2.38950237036637e-10,""
"13","HOOK3",0.253020854241301,0.398,0.247,2.52969909443342e-10,""
"13","CNKSR3",0.500052504862829,0.408,0.265,3.01889401064082e-10,""
"13","MRPL33",0.314326131734086,0.37,0.227,3.16399584762929e-10,""
"13","CLMN",0.262823303649035,0.549,0.368,3.58408112584239e-10,""
"13","AK3",0.545854621867228,0.399,0.257,4.05753714025809e-10,""
"13","FNDC3A",0.441269864628818,0.432,0.282,4.50688474551063e-10,""
"13","ADAM10",0.290998770974159,0.36,0.217,7.90625078006764e-10,""
"13","PARAIL",0.277068930465202,0.275,0.154,1.00925980225775e-09,""
"13","PITPNB",0.354202130090428,0.256,0.143,1.09633432949927e-09,""
"13","MPRIP",0.274388230637704,0.35,0.211,1.55550001966043e-09,""
"13","PPP4R1",0.324187206732767,0.266,0.151,1.5563082794506e-09,""
"13","ABI1",0.401040250452527,0.256,0.144,1.68235895781512e-09,""
"13","AP2B1",0.251831303846507,0.256,0.142,1.73433217442429e-09,""
"13","MORF4L1",0.299630879200505,0.295,0.172,2.12980247731989e-09,""
"13","SMC5",0.304689042277639,0.348,0.211,2.15380598903552e-09,""
"13","KPNB1",0.310034437702003,0.317,0.188,2.80458250643624e-09,""
"13","BICD1",0.388369484248363,0.275,0.157,2.83726521055594e-09,""
"13","OGFRL1",0.315253900498048,0.283,0.163,2.85603673556972e-09,""
"13","AGO2",0.335193384693463,0.283,0.167,4.41491968295816e-09,""
"13","JUP",0.342912985399234,0.275,0.157,6.71036549530803e-09,""
"13","FARP1",0.25763996022585,0.587,0.409,7.5975470603442e-09,""
"13","SGIP1",0.314896991629165,0.259,0.145,1.24156315764599e-08,""
"13","TRIO",0.268309591242776,0.307,0.181,1.24441331505007e-08,""
"13","TEAD1",0.376243487866249,0.333,0.205,1.40397630918147e-08,""
"13","ENSG00000259820",0.330667465253649,0.408,0.262,1.42118023127165e-08,""
"13","RNF213",0.390523216770785,0.683,0.502,1.72756698145052e-08,""
"13","CAST",0.252882384729315,0.445,0.291,2.40376444525016e-08,""
"13","TSC22D2",0.252096027345256,0.365,0.225,2.71097709478011e-08,""
"13","BCL2",0.305002345768881,0.258,0.147,3.02992628366118e-08,""
"13","EIF1",0.294864295529804,0.317,0.195,7.56874197714805e-08,""
"13","CHORDC1",0.29875804389314,0.3,0.184,8.00188445917482e-08,""
"13","HAPSTR1",0.302953807751402,0.321,0.199,8.50050270945093e-08,""
"13","MIR22HG",0.350385134564559,0.287,0.172,8.60574286476218e-08,""
"13","AFF4",0.259877896311847,0.464,0.314,1.05272537859208e-07,""
"13","PLA2G12A",0.262276442131251,0.292,0.176,1.30578345446214e-07,""
"13","INTS6",0.25104461128866,0.372,0.236,1.54859040524559e-07,""
"13","COPA",0.251712425170923,0.326,0.202,1.58784695447434e-07,""
"13","ABI2",0.270900094224695,0.341,0.216,1.729542742801e-07,""
"13","WWTR1",0.306141896807781,0.258,0.149,2.81539181803131e-07,""
"13","ELK4",0.299345687217187,0.265,0.158,2.94023576875175e-07,""
"13","VAV3",0.267451064374893,0.36,0.229,3.36610768689935e-07,""
"13","CCNC",0.286256730696874,0.302,0.186,4.04257852173864e-07,""
"13","THUMPD3-AS1",0.255107651372014,0.36,0.231,4.0708878340984e-07,""
"13","ATP2A2",0.299435211370473,0.253,0.148,4.72052198699901e-07,""
"13","UBC",0.490797532996048,0.379,0.258,4.90255546021357e-07,""
"13","PTPN2",0.255892808218088,0.271,0.161,7.33834544436607e-07,""
"13","RNF149",0.361293732022124,0.271,0.166,8.23617681625537e-07,""
"13","UFM1",0.276689603545343,0.288,0.177,1.2502475658379e-06,""
"13","RNF19A",0.41186522263356,0.459,0.324,2.07417028385427e-06,""
"13","HMGN1",0.263226914092243,0.304,0.192,2.5523714340002e-06,""
"13","GADD45B",0.526437957706416,0.28,0.178,4.21418835610582e-06,""
"13","DANT2",0.320823143309571,0.295,0.19,5.65776985192738e-06,""
"13","PRH1",0.262129335509526,0.408,0.276,9.27518613089625e-06,""
"13","RHOBTB3",0.382058622497573,0.517,0.362,1.61879677038382e-05,""
"13","LEPROT",0.26960112541384,0.283,0.18,3.2705042925974e-05,""
"13","H3-3B",0.515101473145467,0.282,0.182,5.13926025785322e-05,""
"13","ITGAV",0.533314496373304,0.391,0.275,5.33050608302953e-05,""
"13","RNF114",0.274311612318047,0.258,0.161,6.10944625723083e-05,""
"13","DST",0.296225341474353,0.587,0.452,7.14509792492218e-05,""
"13","RIMKLB",0.353890767880841,0.37,0.253,0.00053883191171185,""
"13","ARRDC3",0.26079387057103,0.256,0.166,0.00158878716833587,""
"13","ADAMTS9",0.495203802425311,0.27,0.19,0.0409551391012899,""
"13","MAT2A",0.310722281078672,0.276,0.195,0.060577742896907,""
"13","PPFIBP1",0.295863269838264,0.41,0.315,0.171133638978165,""
"14","SLC26A4",5.24982046896054,0.824,0.013,0,""
"14","SLC4A9",5.19591826098194,0.992,0.099,0,""
"14","ENSG00000249601",3.53980882089889,0.919,0.092,0,""
"14","IL18",3.24304833953721,0.743,0.094,0,""
"14","INSRR",3.2114072730594,0.675,0.003,0,""
"14","PLCG2",3.04876411443813,0.799,0.173,0,""
"14","DGKI",2.86027483053016,0.535,0.017,0,""
"14","KRT7",2.80249269978837,0.614,0.038,0,""
"14","ATP6V0A4",2.6519380926554,0.756,0.172,0,""
"14","IGFBP5",2.61201275680606,0.66,0.106,0,""
"14","BCO2",2.54869418274877,0.418,0.031,0,""
"14","GPSM2",2.54134329938872,0.475,0.047,0,""
"14","ENSG00000255292",2.41482990434791,0.43,0.037,0,""
"14","ENSG00000265460",2.40325648188251,0.666,0.076,0,""
"14","LINC00710",2.36164546091341,0.432,0.006,0,""
"14","CA8",2.34144668149668,0.54,0.044,0,""
"14","CELF2",2.31875666023524,0.469,0.03,0,""
"14","SEMA3C",2.27428682822408,0.555,0.069,0,""
"14","ATP6V0D2",2.19681070733046,0.567,0.086,0,""
"14","ATP6V1G3",2.17835229181366,0.486,0.048,0,""
"14","CLNK",2.15052687598876,0.743,0.09,0,""
"14","SAMHD1",2.14297511575687,0.418,0.022,0,""
"14","ATP6V1C2",2.1391337631085,0.615,0.084,0,""
"14","NTRK1",2.13367002199804,0.383,0.001,0,""
"14","TLDC2",1.89173709979596,0.349,0.002,0,""
"14","HEPACAM2",1.78610335063014,0.366,0.024,0,""
"14","SLC35F3",1.78279309548912,0.293,0.003,0,""
"14","B4GALNT2",1.73756591465559,0.347,0.022,0,""
"14","TSPAN8",1.69992054320244,0.315,0.015,0,""
"14","PACRG",1.9120662454631,0.456,0.063,5.87301353222725e-269,""
"14","FOXI1",2.14594751629042,0.341,0.035,1.73668918409455e-260,""
"14","ADAMTSL3",1.63660517711246,0.311,0.029,7.99139626885707e-258,""
"14","BCAP29",2.16376956957537,0.542,0.099,3.89582624414884e-254,""
"14","STAC2",1.45644903284144,0.291,0.026,5.68746179575419e-252,""
"14","CA12",2.5636294754353,0.917,0.414,1.63888701216445e-250,""
"14","PACRG-AS3",1.60733358530495,0.362,0.045,3.14652627460197e-233,""
"14","WFDC2",1.79930588936771,0.394,0.054,3.16159001800511e-227,""
"14","RCAN2",1.50526047674162,0.338,0.04,3.26709022844938e-222,""
"14","WDR72",2.5005917340236,0.842,0.364,1.52248222506747e-220,""
"14","EPS8",2.0626128283534,0.664,0.169,5.10580550855043e-219,""
"14","ADAMTSL1",1.61760908481752,0.336,0.041,2.61650281846855e-215,""
"14","PDE1C",1.63080762805359,0.441,0.073,4.62129209750368e-208,""
"14","B3GAT1-DT",1.77201150636217,0.488,0.097,3.02215406394127e-188,""
"14","RNF152",2.04316840271114,0.694,0.216,3.11233974666524e-187,""
"14","LRRC9",1.27215480393765,0.27,0.031,2.68298096752407e-181,""
"14","TMEM213",2.04776151326544,0.754,0.265,2.35869095041129e-178,""
"14","NEDD4L",1.95716858154251,0.812,0.398,8.19668268932708e-165,""
"14","ITGA6",1.7911979084905,0.683,0.221,2.01218989324498e-163,""
"14","BMPR1B",1.59824257770065,0.341,0.055,2.20590338545851e-163,""
"14","PARVB",1.38165127492799,0.325,0.05,1.79814025378275e-160,""
"14","MAGI3",1.76598547551326,0.54,0.14,1.22396211778725e-157,""
"14","DCLK2",1.280474924491,0.313,0.048,8.41914421443596e-155,""
"14","ATL2",1.97964038767263,0.568,0.177,1.49747584568221e-145,""
"14","ASXL1",1.82227604574092,0.604,0.196,3.08852872223433e-143,""
"14","GPD1L",1.33101559191466,0.311,0.053,3.25747864639345e-139,""
"14","TFCP2L1",2.17166659303406,0.822,0.483,1.59586233392187e-137,""
"14","NCOA7",1.7394043418107,0.657,0.226,4.87286911333275e-134,""
"14","VAX2",1.60354503752134,0.627,0.207,3.1440812860552e-130,""
"14","SVOPL",1.26287048617999,0.263,0.04,2.82903494327299e-129,""
"14","CD9",1.63210606082863,0.411,0.098,1.31482837924948e-126,""
"14","MAP3K8",1.09902587720281,0.27,0.045,8.89025853794232e-120,""
"14","CCDC68",1.28810638710334,0.272,0.046,2.5853399320873e-118,""
"14","SPTLC3",1.61637731399616,0.463,0.128,6.70834528780459e-115,""
"14","TRPC1",1.23569760041223,0.274,0.049,3.59383484487269e-111,""
"14","MINDY1",1.21951943598287,0.326,0.069,2.44921963602204e-109,""
"14","RHBG",1.25121819865448,0.644,0.232,3.6996539200278e-107,""
"14","ARSJ",1.32160488042326,0.281,0.054,9.70843403969077e-105,""
"14","PLAGL2",1.17752948344887,0.261,0.047,2.90116331524349e-104,""
"14","MAGI1",1.5049219648227,0.668,0.302,8.85000323623912e-104,""
"14","INPP4B",1.24351850649567,0.379,0.095,2.12695874292219e-101,""
"14","KIF13B",1.57047708267314,0.518,0.18,2.72486749927832e-101,""
"14","PPP2R5A",1.2918423897364,0.398,0.107,5.70888089678699e-101,""
"14","SCIN",1.47477001672695,0.677,0.304,4.65218391811392e-98,""
"14","PTBP3",1.50339564095413,0.659,0.298,5.19713932884414e-95,""
"14","ATP6AP2",1.33611582165985,0.36,0.092,9.04961415605244e-94,""
"14","PSD3",1.01233471351049,0.283,0.06,5.29150247241912e-92,""
"14","INPP4A",1.16589206566005,0.328,0.082,5.61556962893038e-87,""
"14","PDZD2",1.24821846131288,0.411,0.121,3.77292162845827e-85,""
"14","ZBTB20",1.14432871256038,0.841,0.636,3.60844688688307e-82,""
"14","NEBL",1.20695648143565,0.448,0.148,3.06623501545679e-81,""
"14","MBOAT2",1.26573129255567,0.349,0.098,3.47824982073612e-80,""
"14","FOXP1",1.48999908595059,0.574,0.259,2.04870899624955e-78,""
"14","IQGAP2",1.09376876924189,0.353,0.099,5.71555882455068e-77,""
"14","ANXA4",1.31610133746854,0.441,0.155,3.30509544993222e-76,""
"14","SPTLC2",1.13423849375952,0.349,0.101,1.04612004423644e-75,""
"14","EGFR",1.26102138768132,0.355,0.108,4.54643836558893e-71,""
"14","PICALM",1.44750468345142,0.568,0.275,1.10112781585714e-69,""
"14","LGALS3",1.14378578713045,0.291,0.077,4.26269435062696e-69,""
"14","RGPD5",1.24527323848819,0.567,0.27,2.39677065895686e-67,""
"14","CEP78",1.07448627359267,0.274,0.071,3.98523232254699e-66,""
"14","CARMIL1",1.09469888899859,0.398,0.14,4.8871671330629e-65,""
"14","HMBOX1",1.18328398261202,0.39,0.141,6.82817688805854e-63,""
"14","TRMT9B",1.23491069098221,0.433,0.166,1.50509362671162e-62,""
"14","ARHGAP18",1.17145715656586,0.544,0.242,9.45024581683632e-61,""
"14","PCNX4",1.41895763314541,0.578,0.292,3.22728945345442e-60,""
"14","TMEM117",1.06152284910692,0.283,0.082,9.50740326881474e-59,""
"14","COL6A1",1.15861582246312,0.529,0.236,5.92509054085799e-58,""
"14","PPP3CA",0.925597300349698,0.304,0.094,3.17277082711405e-56,""
"14","TBC1D4",1.06213352693117,0.463,0.2,2.72255540556562e-52,""
"14","WNK3",1.036180264485,0.3,0.097,8.55717249470853e-52,""
"14","USP3",1.09415120133759,0.454,0.204,1.39748540940951e-50,""
"14","DPY19L2",1.00672838463606,0.578,0.31,2.40226523050117e-48,""
"14","SCNN1A",1.00684304293551,0.589,0.315,2.27555214689182e-47,""
"14","MYO19",0.874740307434468,0.334,0.121,2.79704997261562e-47,""
"14","TBC1D1",1.09046591077589,0.49,0.232,3.58013273326602e-47,""
"14","GRB10",0.944686941349719,0.328,0.115,5.86816796688925e-47,""
"14","PRKDC",1.15186412507405,0.46,0.212,7.88619758387191e-47,""
"14","SH3TC1",0.839487061624683,0.323,0.113,1.12627349524805e-46,""
"14","ZNF431",1.18168409467054,0.448,0.205,5.82202416981329e-46,""
"14","SDHAP2",0.863942435895766,0.848,0.661,1.2475363291275e-45,""
"14","RGPD6",0.980753452144127,0.407,0.176,1.57442542515669e-45,""
"14","FOXN3",0.895824731737088,0.274,0.089,6.04395747999477e-45,""
"14","ATP6V0B",0.929116458994823,0.345,0.131,6.60176358191772e-45,""
"14","ATP10D",1.24463106052429,0.353,0.144,3.62881239029361e-43,""
"14","PLCXD2",0.959339246413872,0.289,0.102,5.59154011708773e-43,""
"14","SCML1",1.06645980873972,0.505,0.26,7.0873491622397e-43,""
"14","NIN",0.967023626818781,0.27,0.09,2.72900874739377e-42,""
"14","MAN2A1",1.26923202058699,0.409,0.187,1.93952666329845e-41,""
"14","ATP6V1A",0.960614467127739,0.358,0.149,1.43567040719323e-40,""
"14","GPHN",1.15968389016104,0.445,0.223,2.73842137777981e-40,""
"14","INSIG2",0.868199598129314,0.304,0.114,5.45476068976569e-40,""
"14","MSI2",0.863979392461989,0.713,0.492,2.90808337521569e-39,""
"14","ENSG00000273319",0.979002223830051,0.315,0.123,9.04766714352622e-39,""
"14","PRKAA2",1.02037689753727,0.478,0.248,1.13932788271897e-38,""
"14","TBC1D14",0.884187376867443,0.306,0.116,2.03630313001894e-38,""
"14","ENSG00000285106",1.1559670880445,0.604,0.393,6.54963651612272e-38,""
"14","ENSG00000276418",0.831434727581767,0.255,0.087,7.12060320784373e-38,""
"14","KLF6",1.06096714450331,0.537,0.304,1.05580182114772e-36,""
"14","TMEM116",0.843880077670787,0.407,0.187,4.31927065586342e-36,""
"14","ZFYVE16",0.968391154541292,0.574,0.343,5.27204282049429e-35,""
"14","KDM7A",0.832088487147919,0.259,0.093,8.3974834944121e-35,""
"14","FGF9",0.913063811795931,0.306,0.126,2.38657128506067e-33,""
"14","SPAG9",0.982053647612146,0.535,0.325,3.2482469619522e-32,""
"14","HOXB3",0.758515868249201,0.674,0.428,9.33223550517536e-32,""
"14","RALGPS2",0.845514582159311,0.362,0.168,5.92888310845392e-31,""
"14","CLN8",0.882163173494753,0.315,0.138,1.23003990796521e-30,""
"14","FOXO1",0.877223298387733,0.296,0.124,2.88045180178906e-30,""
"14","BACH1",0.903374343816202,0.4,0.198,3.01156450795513e-30,""
"14","RNASEK",0.789096258538287,0.323,0.142,1.34315219344061e-29,""
"14","PTPN21",0.828838386763568,0.281,0.115,3.34006365207557e-29,""
"14","FASTKD1",0.799566638839997,0.306,0.132,6.88049155004696e-29,""
"14","PRR5-ARHGAP8",0.916365735310995,0.394,0.198,6.69335547381596e-28,""
"14","UAP1",0.779956612691985,0.261,0.102,1.00135558857186e-27,""
"14","CAMTA1",1.02867115371252,0.306,0.139,1.52686600178597e-27,""
"14","RGPD8",0.825242800127642,0.385,0.194,1.63001039711297e-27,""
"14","PHLDB2",0.864562329866598,0.548,0.35,1.60230387863421e-26,""
"14","PPARGC1A",0.818096549214425,0.634,0.428,3.41003949943062e-26,""
"14","PXK",0.838972725934617,0.289,0.126,8.44730882510209e-26,""
"14","LIMS1",0.63073106077216,0.31,0.137,3.06313617754877e-25,""
"14","RSRP1",0.752952550929379,0.589,0.402,6.23792671165921e-25,""
"14","BHLHE40",0.700977093801281,0.424,0.22,1.07965285983903e-24,""
"14","THEM4",0.729267416809526,0.355,0.175,2.02225180024966e-24,""
"14","SLC43A2",0.800055125192036,0.371,0.187,2.10254456747496e-24,""
"14","OSBPL3",0.797344696719754,0.441,0.243,4.49404460982541e-24,""
"14","PLAC4",0.756021543151559,0.265,0.113,4.78345834882385e-24,""
"14","CIBAR1",0.80504780912577,0.349,0.183,2.37761540740368e-22,""
"14","ATP6V1H",0.776520674362248,0.304,0.149,3.72253151032017e-22,""
"14","UGP2",0.746260097228988,0.285,0.135,1.5848700256493e-21,""
"14","GK",0.624801423275647,0.257,0.113,2.14433720027293e-21,""
"14","PKN2",0.662507105930573,0.606,0.431,4.85346726426606e-21,""
"14","SESTD1",0.793357746673264,0.255,0.115,1.12236958178537e-20,""
"14","RALGAPA2",0.726396122906986,0.323,0.161,1.57155678555894e-20,""
"14","SOX6",0.838202139788088,0.469,0.302,2.74523932300733e-20,""
"14","UTY",0.801785944493429,0.385,0.216,2.98497059556201e-20,""
"14","CBR3-AS1",0.822688235952259,0.281,0.133,3.07622353978465e-20,""
"14","FBXL20",0.769224350598452,0.306,0.153,4.6489371667726e-20,""
"14","PPARG",0.707717694368766,0.255,0.115,5.48479901075993e-20,""
"14","PCMTD2",0.86948803581157,0.36,0.198,5.93037440746499e-20,""
"14","NUP160",0.71694663392772,0.306,0.151,6.71878402532433e-20,""
"14","CGNL1",0.618408126514559,0.593,0.395,1.47127848292061e-19,""
"14","CRYBG3",0.760379704190319,0.326,0.167,1.60819648860464e-19,""
"14","FREM1",0.779025108965187,0.432,0.249,1.82771335908339e-19,""
"14","HERC1",0.687897600504594,0.488,0.31,3.74367297456618e-19,""
"14","GIGYF2",0.741879799702367,0.422,0.248,3.97825011713798e-19,""
"14","VEGFA",0.654889404622742,0.486,0.304,4.29482087800539e-19,""
"14","ZFAND5",0.698258640050278,0.55,0.372,8.9329770203338e-19,""
"14","ABCA5",0.538394568136129,0.612,0.406,1.14634257794079e-18,""
"14","ACSL3",0.655559787968218,0.323,0.168,2.33549663525506e-18,""
"14","PMPCB",0.761034183654147,0.274,0.134,2.69741516823028e-18,""
"14","GSE1",0.683979749275523,0.3,0.152,4.09614804415006e-18,""
"14","ARL15",0.5490966391334,0.304,0.15,6.77933341887848e-18,""
"14","GCGR",0.593369484265729,0.317,0.158,8.95037444134935e-18,""
"14","U2SURP",0.625171266666274,0.501,0.323,9.04453913795319e-18,""
"14","UBE2H",0.671678058477907,0.347,0.191,1.28475760419918e-17,""
"14","DMXL1",0.685560709035478,0.527,0.348,1.43461326897648e-17,""
"14","HSP90B1",1.24297656543981,0.381,0.224,7.48754130897492e-17,""
"14","PNPLA8",0.762362977570491,0.358,0.206,1.5954384512757e-16,""
"14","GADD45B",0.894155764412511,0.326,0.177,1.78822292500039e-16,""
"14","RNF149",0.715974382202676,0.306,0.165,2.06143722663781e-16,""
"14","SLC38A11",0.663509491029828,0.386,0.22,2.89944986692194e-16,""
"14","CLCNKB",0.416822440457858,0.625,0.414,5.565755040271e-16,""
"14","CUL5",0.775283891584644,0.349,0.203,7.28085714345208e-16,""
"14","ENSG00000279765",0.761419749761739,0.45,0.292,2.14757846619992e-15,""
"14","MRPS5",0.667278752759362,0.477,0.308,3.34146702259743e-15,""
"14","LRIG2",0.90213060463421,0.283,0.151,3.91995716691115e-15,""
"14","LRRFIP2",0.643401726423334,0.379,0.23,9.0526900257504e-15,""
"14","TTC39B",0.679961430815083,0.272,0.144,1.99099319700675e-14,""
"14","HIPK3",0.610468777226126,0.364,0.213,2.1385348059501e-14,""
"14","USP9X",0.666736205303097,0.418,0.265,4.00131646600265e-14,""
"14","MBNL2",0.616518539938902,0.505,0.35,7.98481791430569e-14,""
"14","LRMDA",0.669382752188524,0.355,0.213,1.49852962114458e-13,""
"14","YPEL2",0.637555631981686,0.255,0.131,1.72130453807089e-13,""
"14","OGDHL",0.52322957099634,0.546,0.373,2.47415805376098e-13,""
"14","FYB2",0.488022268624591,0.3,0.16,7.73769898815619e-13,""
"14","TBL1X",0.675063071697749,0.25,0.129,7.83650465347357e-13,""
"14","TMPRSS2",0.670658942459395,0.306,0.17,9.10666987000725e-13,""
