,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
hsa04070.2,0.00126637059093901,0.000118131718302347,0.429,0.444,0.393841253782031,1,hsa04070
hsa05142.2,0.00159434223516016,9.47235210455759e-06,0.403,0.448,0.495840435134811,1,hsa05142
hsa04072.1,0.00188111004051114,0.000110239722750633,0.369,0.413,0.585025222598964,1,hsa04072
hsa05212.1,0.00240450601008503,0.000228765616817533,0.342,0.403,0.747801369136445,1,hsa05212
hsa04330.2,0.00252777550539135,8.06239096600408e-05,0.271,0.358,0.786138182176711,1,hsa04330
hsa04710.1,0.00262696869043745,0.00014768343085246,0.325,0.399,0.816987262726048,1,hsa04710
hsa05164.2,0.00280053860339099,0.000120403030644066,0.452,0.47,0.870967505654598,1,hsa05164
hsa05131.1,0.00431713158968974,0.00021022238370347,0.449,0.466,1,1,hsa05131
hsa05133.1,0.00453437069583321,0.000148276171085117,0.105,0.197,1,1,hsa05133
hsa04650.1,0.00483282158675984,3.91947050645105e-05,0.341,0.423,1,1,hsa04650
hsa04971.2,0.00509492340460025,0.00116658116865337,0.36,0.449,1,1,hsa04971
hsa03022,0.0058195334591118,0.000117942652147472,0.292,0.376,1,1,hsa03022
hsa04670.1,0.0066543278650938,2.68563605272475e-05,0.579,0.551,1,1,hsa04670
hsa04024.1,0.00719675095158391,0.000124218629021115,0.54,0.515,1,1,hsa04024
hsa05208.3,0.0072628043422485,0.00053126745970674,0.386,0.42,1,1,hsa05208
hsa02010.4,3.42695900741146e-201,0.00165902427472827,0.734,0.475,1.06578425130496e-198,2,hsa02010
hsa04966.4,8.24083015879779e-173,0.00146861153998323,0.832,0.544,2.56289817938611e-170,2,hsa04966
hsa04972.3,2.09011847467285e-126,0.000911814285968909,0.712,0.519,6.50026845623258e-124,2,hsa04972
hsa00670.4,3.74720524128666e-124,0.00110105233653581,0.575,0.36,1.16538083004015e-121,2,hsa00670
hsa04742.4,1.15366601412745e-123,0.00122406471475369,0.673,0.458,3.58790130393638e-121,2,hsa04742
hsa00340.4,2.21120343308142e-102,0.000876993373021249,0.247,0.173,6.87684267688321e-100,2,hsa00340
hsa00480.4,7.87478732691345e-86,0.000886724524892804,0.556,0.391,2.44905885867008e-83,2,hsa00480
hsa00790.4,3.031022208154e-66,0.000131448048884512,0.433,0.306,9.42647906735894e-64,2,hsa00790
hsa05131.2,2.39955248162844e-56,0.00245770006448102,0.587,0.449,7.46260821786443e-54,2,hsa05131
hsa04020.3,6.99815149969089e-56,0.000736722825129413,0.512,0.374,2.17642511640387e-53,2,hsa04020
hsa04060.3,2.18830126886137e-54,0.000117816888141754,0.49,0.385,6.80561694615886e-52,2,hsa04060
hsa00270.4,2.93856335662673e-48,0.000589978436869993,0.598,0.45,9.13893203910914e-46,2,hsa00270
hsa00220.4,1.74270465482742e-43,0.00122593076920435,0.32,0.232,5.41981147651327e-41,2,hsa00220
hsa05321.3,1.22480835829358e-40,0.000353521822204959,0.433,0.34,3.80915399429302e-38,2,hsa05321
hsa04971.3,2.42468654946454e-39,0.000910762437417366,0.564,0.425,7.54077516883473e-37,2,hsa04971
hsa00450.4,4.1235768577002e-39,0.000279327286185879,0.609,0.466,1.28243240274476e-36,2,hsa00450
hsa05160.4,1.37448670818496e-37,0.000580749370936478,0.644,0.516,4.27465366245523e-35,2,hsa05160
hsa04012.1,9.16866957330868e-34,0.000879706788423981,0.582,0.457,2.851456237299e-31,2,hsa04012
hsa04979.4,1.17598631883078e-32,0.000168821838083599,0.207,0.159,3.65731745156373e-30,2,hsa04979
hsa04970.3,2.34828506854097e-31,0.000795346264027504,0.6,0.49,7.30316656316241e-29,2,hsa04970
hsa00020.4,6.62425291027631e-30,0.00108853114985005,0.587,0.468,2.06014265509593e-27,2,hsa00020
hsa05130.1,1.355931386284e-29,0.0010374483385,0.49,0.392,4.21694661134326e-27,2,hsa05130
hsa04640.3,1.43479467068651e-28,0.000105780098394986,0.251,0.216,4.46221142583505e-26,2,hsa04640
hsa05230.4,1.87131676856195e-28,0.00101514273794613,0.579,0.492,5.81979515022766e-26,2,hsa05230
hsa00860.4,2.32886658548548e-27,0.00021156876805521,0.206,0.174,7.24277508085986e-25,2,hsa00860
hsa04072.2,8.0594286679376e-25,0.000362938901247275,0.499,0.397,2.50648231572859e-22,2,hsa04072
hsa05205.3,2.95145997374134e-24,0.0011569712426744,0.49,0.406,9.17904051833557e-22,2,hsa05205
hsa00760.4,1.32111657204487e-23,0.000206121031888533,0.575,0.486,4.10867253905955e-21,2,hsa00760
hsa04672.4,2.83457912034547e-23,5.81401090629751e-05,0.081,0.108,8.8155410642744e-21,2,hsa04672
hsa05225.4,3.44450273266645e-23,0.000778178581039065,0.544,0.447,1.07124034985927e-20,2,hsa05225
hsa04070.3,1.92786390244048e-20,0.000368151885311199,0.513,0.433,5.99565673658988e-18,2,hsa04070
hsa00350.4,4.60329280272536e-20,4.87325042125171e-05,0.398,0.333,1.43162406164759e-17,2,hsa00350
hsa00071.4,7.96267913246278e-20,0.000569440990037674,0.482,0.419,2.47639321019592e-17,2,hsa00071
hsa05416.2,1.03727763495522e-19,0.000303257364620878,0.552,0.465,3.22593344471074e-17,2,hsa05416
hsa04670.2,3.58963279241771e-19,0.000555041432485761,0.63,0.544,1.11637579844191e-16,2,hsa04670
hsa00330.3,5.22707758284502e-19,0.000606831435443983,0.299,0.245,1.6256211282648e-16,2,hsa00330
hsa04622.1,8.81920618134099e-19,0.000328145337507321,0.396,0.323,2.74277312239705e-16,2,hsa04622
hsa05100.3,1.07509753325442e-18,0.000950262259289495,0.572,0.502,3.34355332842125e-16,2,hsa05100
hsa04350.2,1.09935411908228e-18,0.000478497243426353,0.401,0.326,3.41899131034588e-16,2,hsa04350
hsa04062.2,3.27808561436196e-18,0.000262722755810999,0.549,0.451,1.01948462606657e-15,2,hsa04062
hsa04061.4,8.66655886826802e-18,4.32949996735835e-05,0.3,0.317,2.69529980803135e-15,2,hsa04061
hsa05164.3,1.02648852678784e-17,0.000380942376074904,0.547,0.458,3.19237931831018e-15,2,hsa05164
hsa04611.2,1.67221297408697e-17,0.000441484587774882,0.404,0.344,5.20058234941049e-15,2,hsa04611
hsa00770.4,2.07833771065121e-17,0.000547693318584119,0.301,0.248,6.46363028012527e-15,2,hsa00770
hsa04926.3,1.04770863657132e-16,0.000306429925691879,0.633,0.537,3.2583738597368e-14,2,hsa04926
hsa04810.2,1.68480583890667e-15,0.000865841708910989,0.516,0.453,5.23974615899975e-13,2,hsa04810
hsa04931.2,3.17621412262936e-14,0.000569778998397432,0.503,0.424,9.8780259213773e-12,2,hsa04931
hsa05135.2,4.63988197359501e-14,0.000718710811495361,0.354,0.301,1.44300329378805e-11,2,hsa05135
hsa04918.4,2.42842998292226e-13,0.000217056212583676,0.614,0.522,7.55241724688822e-11,2,hsa04918
hsa00053.4,5.87684208507379e-13,5.12844309483111e-06,0.137,0.233,1.82769788845795e-10,2,hsa00053
hsa04613.3,1.01384847884301e-12,0.000289357447793113,0.445,0.396,3.15306876920177e-10,2,hsa04613
hsa00280.3,2.38857030298823e-12,0.000691172717033173,0.355,0.286,7.42845364229341e-10,2,hsa00280
hsa00983.3,3.41124883366125e-12,0.000161405772090579,0.413,0.353,1.06089838726865e-09,2,hsa00983
hsa00061.2,1.49731455797653e-11,6.42115863115973e-05,0.27,0.238,4.65664827530702e-09,2,hsa00061
hsa04210.3,1.59523893623198e-11,0.00066365709220347,0.236,0.22,4.96119309168147e-09,2,hsa04210
hsa05146.2,1.65132257024042e-10,0.000140199395432299,0.704,0.62,5.13561319344769e-08,2,hsa05146
hsa04510.3,3.58558700271068e-10,0.000542065641377094,0.66,0.591,1.11511755784302e-07,2,hsa04510
hsa04550.2,3.58932933579421e-10,0.000246702841924408,0.662,0.597,1.116281423432e-07,2,hsa04550
hsa04974.4,4.95451919169944e-10,0.00010136843762721,0.668,0.592,1.54085546861853e-07,2,hsa04974
hsa00062.4,2.85123610671058e-09,0.000225477202354598,0.423,0.358,8.86734429186991e-07,2,hsa00062
hsa05415.4,2.85609773990835e-09,0.000698771460328324,0.621,0.572,8.88246397111496e-07,2,hsa05415
hsa00980.2,5.43823132404843e-09,0.00025790153870468,0.457,0.406,1.69128994177906e-06,2,hsa00980
hsa05171.2,5.58020282990371e-09,0.000455704837343993,0.565,0.508,1.73544308010005e-06,2,hsa05171
hsa05120.4,6.11708712075651e-09,0.000389363552157459,0.483,0.447,1.90241409455527e-06,2,hsa05120
hsa04730.3,7.00100146228835e-09,0.000605148927086243,0.516,0.472,2.17731145477168e-06,2,hsa04730
hsa00515.3,1.47409179641407e-08,0.000145041250293952,0.41,0.352,4.58442548684776e-06,2,hsa00515
hsa00590.3,1.49793498020369e-08,0.00019601069963198,0.281,0.271,4.65857778843347e-06,2,hsa00590
hsa04146.3,1.85520349872356e-08,0.000389911739896407,0.369,0.307,5.76968288103028e-06,2,hsa04146
hsa05133.2,3.89435735867959e-08,0.000118222442122567,0.179,0.19,1.21114513854935e-05,2,hsa05133
hsa05166.2,5.06957432461809e-08,0.000455419819207717,0.395,0.342,1.57663761495623e-05,2,hsa05166
hsa00130.3,7.08129043613606e-08,7.85810750329399e-05,0.137,0.092,2.20228132563832e-05,2,hsa00130
hsa04668.2,1.64567393753649e-07,4.44105840677448e-05,0.388,0.352,5.11804594573847e-05,2,hsa04668
hsa04630.1,2.01445236505399e-07,0.000295645759462919,0.487,0.432,6.26494685531791e-05,2,hsa04630
hsa04658.4,2.52723596291904e-07,0.000338714780157873,0.307,0.308,7.85970384467822e-05,2,hsa04658
hsa04064.4,2.65204676839092e-07,0.000216969339923229,0.159,0.17,8.24786544969576e-05,2,hsa04064
hsa03013.4,5.02352892539457e-07,0.000949727321806755,0.54,0.502,0.000156231749579771,2,hsa03013
hsa03320.2,6.09193431823318e-07,0.000259285293806846,0.296,0.28,0.000189459157297052,2,hsa03320
hsa05110.3,2.7618506620053e-06,0.000464848430905421,0.516,0.48,0.000858935555883649,2,hsa05110
hsa04714.1,6.65254559285076e-06,0.000647049024159265,0.463,0.417,0.00206894167937659,2,hsa04714
hsa04540.4,7.68784920345479e-06,6.13107554355686e-05,0.577,0.495,0.00239092110227444,2,hsa04540
hsa04010.4,3.84556085487389e-05,0.000308023737628373,0.465,0.43,0.0119596942586578,2,hsa04010
hsa04514.3,4.22341550338197e-05,0.000112899242128252,0.311,0.347,0.0131348222155179,2,hsa04514
hsa04145.3,4.41420261360611e-05,0.00051431810754467,0.423,0.398,0.013728170128315,2,hsa04145
hsa04623.2,4.94444635880945e-05,5.62525981819388e-05,0.395,0.359,0.0153772281758974,2,hsa04623
hsa05030.2,6.67085734353236e-05,2.84765744254191e-05,0.433,0.39,0.0207463663383857,2,hsa05030
hsa04360.3,0.000133413962308888,0.000239231063061311,0.442,0.418,0.0414917422780641,2,hsa04360
hsa00900.3,0.000136197148738468,0.000214513713357243,0.202,0.178,0.0423573132576635,2,hsa00900
hsa05414.4,0.000153225537167255,0.000187989704670481,0.42,0.38,0.0476531420590162,2,hsa05414
hsa00640.3,0.000162228648004448,0.000328438600913595,0.483,0.437,0.0504531095293834,2,hsa00640
hsa05203.2,0.000198751511060236,0.000136781086389991,0.422,0.381,0.0618117199397334,2,hsa05203
hsa05211.2,0.00047975760082184,0.000111353231781019,0.515,0.47,0.149204613855592,2,hsa05211
hsa04142.2,0.000743290262077311,0.000162118172721084,0.534,0.495,0.231163271506044,2,hsa04142
hsa04015.3,0.000834600272003088,0.000144778000009918,0.619,0.58,0.25956068459296,2,hsa04015
hsa00500.2,0.00157171852105211,0.00010094144988693,0.351,0.315,0.488804460047206,2,hsa00500
hsa04976.4,0.00166291779600468,0.000148049758347178,0.595,0.534,0.517167434557456,2,hsa04976
hsa04961.4,0.00184875230665131,0.000172514432732538,0.433,0.361,0.574961967368557,2,hsa04961
hsa04919.3,0.00193473593199951,0.000440323494555161,0.485,0.458,0.601702874851848,2,hsa04919
hsa04914.4,0.00355651683317973,0.000112355192887305,0.651,0.622,1,2,hsa04914
hsa00561.4,0.00373173990942103,0.000189398183798082,0.348,0.355,1,2,hsa00561
hsa03460.2,0.00466767484253257,0.000146405036215754,0.485,0.436,1,2,hsa03460
hsa04150.1,0.00471602842848871,0.000170874954862023,0.447,0.401,1,2,hsa04150
hsa04659.4,0.00589533967309757,0.000325351574013505,0.263,0.253,1,2,hsa04659
hsa01040.3,0.00767834062325295,0.000148502791311219,0.199,0.172,1,2,hsa01040
hsa04020.4,1.91579450057649e-92,0.00102917844898886,0.595,0.374,5.95812089679288e-90,5,hsa04020
hsa05032.4,1.00182172338613e-71,0.000380131631309393,0.59,0.402,3.11566555973087e-69,5,hsa05032
hsa00340.5,1.64035310370468e-62,0.000813032430749244,0.229,0.177,5.10149815252157e-60,5,hsa00340
hsa04640.4,1.31992614523266e-55,0.000166025278932983,0.257,0.218,4.10497031167357e-53,5,hsa04640
hsa05205.4,5.42720618958692e-45,0.00178797472234488,0.553,0.404,1.68786112496153e-42,5,hsa05205
hsa04966.5,6.70867034975101e-40,0.000514934882518839,0.741,0.564,2.08639647877256e-37,5,hsa04966
hsa04010.5,1.54603155782274e-37,0.00109610002023975,0.561,0.424,4.80815814482873e-35,5,hsa04010
hsa00670.5,1.77872113495758e-37,0.000857447128347741,0.452,0.38,5.53182272971806e-35,5,hsa00670
hsa04979.5,6.13888246285175e-37,0.000203463514423549,0.182,0.163,1.90919244594689e-34,5,hsa04979
hsa04380.2,2.989850631644e-35,0.000670498621326078,0.295,0.251,9.29843546441284e-33,5,hsa04380
hsa04012.2,5.19641223896722e-34,0.00121218708883214,0.57,0.464,1.6160842063188e-31,5,hsa04012
hsa00860.5,7.02512204193331e-29,0.000243186116790101,0.199,0.176,2.18481295504126e-26,5,hsa00860
hsa00230.5,7.83765483459999e-28,0.000404028420700596,0.375,0.278,2.4375106535606e-25,5,hsa00230
hsa04625.2,2.41509980199644e-27,0.000578810409417037,0.296,0.251,7.51096038420894e-25,5,hsa04625
hsa05410.3,1.47014546035845e-25,0.000465867567314363,0.39,0.311,4.57215238171478e-23,5,hsa05410
hsa00564.3,1.85560935923166e-25,0.000436112845721335,0.46,0.37,5.77094510721046e-23,5,hsa00564
hsa05235.1,2.73341708741719e-20,0.000732285908255595,0.343,0.29,8.50092714186746e-18,5,hsa05235
hsa04064.5,5.93843707708631e-20,0.00053982826860537,0.19,0.167,1.84685393097384e-17,5,hsa04064
hsa04340.3,1.02625645023574e-19,0.000405124879850237,0.24,0.233,3.19165756023315e-17,5,hsa04340
hsa04260.5,1.08245329450064e-19,0.000296524242560026,0.456,0.308,3.36642974589698e-17,5,hsa04260
hsa05167.3,1.66731043599066e-19,0.000679189432398775,0.332,0.296,5.18533545593096e-17,5,hsa05167
hsa04066.4,5.648420169743e-19,0.000667804128041006,0.441,0.373,1.75665867279007e-16,5,hsa04066
hsa00220.5,4.96643867713587e-18,0.000791914910837722,0.272,0.24,1.54456242858926e-15,5,hsa00220
hsa00561.5,1.01808634799452e-17,0.0004065525811427,0.389,0.351,3.16624854226296e-15,5,hsa00561
hsa05414.5,2.1496401936825e-17,0.000335822936571464,0.458,0.378,6.68538100235256e-15,5,hsa05414
hsa04370.4,3.8072538403107e-16,0.000325695942827786,0.338,0.305,1.18405594433663e-13,5,hsa04370
hsa00620.4,1.68915283245172e-15,0.000433642850951598,0.338,0.304,5.25326530892484e-13,5,hsa00620
hsa00565.5,2.99835472055854e-15,0.000147648336029858,0.546,0.472,9.32488318093706e-13,5,hsa00565
hsa00900.4,3.02695745588027e-15,0.000282211407604172,0.169,0.182,9.41383768778765e-13,5,hsa00900
hsa04931.3,3.85094188867241e-15,0.000708405638417009,0.508,0.427,1.19764292737712e-12,5,hsa04931
hsa04014.3,4.24435486637504e-15,0.000338344240765804,0.53,0.453,1.31999436344264e-12,5,hsa04014
hsa00270.5,1.8082510764786e-14,0.000474510607702158,0.519,0.463,5.62366084784844e-12,5,hsa00270
hsa00010.4,3.52798801410244e-13,0.000344976936661549,0.45,0.396,1.09720427238586e-10,5,hsa00010
hsa00350.5,6.17675580259328e-13,5.87490079923043e-05,0.375,0.338,1.92097105460651e-10,5,hsa00350
hsa05034.2,8.01736071151018e-13,0.000144812068398146,0.43,0.366,2.49339918127967e-10,5,hsa05034
hsa04924.5,1.52447941663079e-12,0.000113050890060313,0.479,0.385,4.74113098572176e-10,5,hsa04924
hsa00480.5,2.25384955967399e-12,0.000363137786411006,0.433,0.408,7.0094721305861e-10,5,hsa00480
hsa05135.3,4.12203918741478e-12,0.000805309898611331,0.339,0.305,1.281954187286e-09,5,hsa05135
hsa00790.5,1.44385356392679e-11,8.20804957470702e-05,0.3,0.322,4.49038458381231e-09,5,hsa00790
hsa04120.5,6.63535482312457e-11,0.00134794170717276,0.184,0.174,2.06359534999174e-08,5,hsa04120
hsa05132.2,7.31201206240851e-11,0.000802378792091354,0.431,0.378,2.27403575140905e-08,5,hsa05132
hsa05030.3,1.0728637647248e-10,8.54800044747991e-05,0.443,0.391,3.33660630829414e-08,5,hsa05030
hsa04137.2,3.63648402308683e-10,0.000505100754545954,0.285,0.27,1.13094653118001e-07,5,hsa04137
hsa04666.3,5.62542754645354e-10,0.000326720036511092,0.497,0.453,1.74950796694705e-07,5,hsa04666
hsa04976.5,1.87692171711107e-09,0.000203675668157861,0.641,0.533,5.83722654021543e-07,5,hsa04976
hsa00590.4,4.72338692045899e-09,0.000201791701729682,0.255,0.273,1.46897333226275e-06,5,hsa00590
hsa04974.5,8.72728968081496e-09,0.000454550450232602,0.676,0.594,2.71418709073345e-06,5,hsa04974
hsa00040.3,1.03092734605709e-08,0.000227446911760491,0.352,0.37,3.20618404623756e-06,5,hsa00040
hsa00770.5,1.664321563152e-08,0.000471581626542751,0.262,0.254,5.17604006140272e-06,5,hsa00770
hsa00380.3,2.91730648522393e-08,0.000226159515344752,0.236,0.26,9.07282316904643e-06,5,hsa00380
hsa04630.2,9.44073018408927e-08,0.000369418423080549,0.484,0.435,2.93606708725176e-05,5,hsa04630
hsa00630.4,1.18053438573997e-07,0.00042062045557773,0.228,0.24,3.6714619396513e-05,5,hsa00630
hsa00071.5,1.29520884832457e-07,0.000396497915751114,0.439,0.426,4.02809951828942e-05,5,hsa00071
hsa04810.3,1.51215797594004e-07,0.000656988573347782,0.51,0.456,4.70281130517351e-05,5,hsa04810
hsa05166.3,2.24779898062424e-07,0.000466080569233297,0.365,0.347,6.99065482974139e-05,5,hsa05166
hsa05133.3,3.7626230748501e-07,0.000153587595348699,0.158,0.191,0.000117017577627838,5,hsa05133
hsa04650.2,3.85757738123254e-07,8.66418515339001e-05,0.433,0.414,0.000119970656556332,5,hsa04650
hsa04978.4,3.98906325456543e-07,0.000618110812818949,0.183,0.192,0.000124059867216985,5,hsa04978
hsa04350.3,7.38163472800676e-07,0.00020814642367496,0.335,0.335,0.00022956884004101,5,hsa04350
hsa05412.3,1.09150315142462e-06,0.000152756590116108,0.41,0.389,0.000339457480093058,5,hsa05412
hsa04920.3,1.13356427098647e-06,0.000279577117155173,0.377,0.347,0.000352538488276794,5,hsa04920
hsa00250.4,1.40443356205576e-06,0.000368834844117087,0.248,0.25,0.000436778837799341,5,hsa00250
hsa03008.4,2.12202504957786e-06,0.000332584550686133,0.132,0.134,0.000659949790418715,5,hsa03008
hsa04210.4,2.92414040743883e-06,0.000424191545793177,0.208,0.223,0.000909407666713477,5,hsa04210
hsa00910.4,3.21054489882297e-06,1.66288323139883e-05,0.127,0.111,0.000998479463533943,5,hsa00910
hsa00062.5,4.40406167503449e-06,0.000246819024015471,0.359,0.366,0.00136966318093573,5,hsa00062
hsa04721.4,4.66825720637512e-06,7.202167467596e-05,0.462,0.455,0.00145182799118266,5,hsa04721
hsa05120.5,5.66862003247292e-06,0.000301410887346389,0.445,0.452,0.00176294083009908,5,hsa05120
hsa01040.4,5.70077659343917e-06,0.000111695883485079,0.163,0.176,0.00177294152055958,5,hsa01040
hsa03022.1,1.14320049430326e-05,0.000225996840744113,0.382,0.368,0.00355535353728313,5,hsa03022
hsa00280.4,3.02475943598797e-05,0.000330397673761252,0.291,0.294,0.00940700184592258,5,hsa00280
hsa05171.3,3.02591001368075e-05,0.000235995566067867,0.554,0.512,0.00941058014254712,5,hsa05171
hsa00030.4,3.91193154649548e-05,0.000220831047421345,0.357,0.333,0.0121661071096009,5,hsa00030
hsa05170.3,3.97577504657688e-05,0.000222331170534568,0.334,0.331,0.0123646603948541,5,hsa05170
hsa05130.2,5.91728013748613e-05,0.000362688503451599,0.439,0.401,0.0184027412275819,5,hsa05130
hsa04664.4,5.9476901810175e-05,0.000173714164098049,0.38,0.385,0.0184973164629644,5,hsa04664
hsa04930.5,6.27757307390299e-05,0.0001041729140925,0.43,0.434,0.0195232522598383,5,hsa04930
hsa04668.3,6.50429449368317e-05,4.86482315706119e-05,0.352,0.357,0.0202283558753546,5,hsa04668
hsa04610.4,7.98753376567397e-05,3.78647255046825e-05,0.214,0.183,0.024841230011246,5,hsa04610
hsa05214.3,0.000125806656491169,0.000150565015212078,0.476,0.46,0.0391258701687535,5,hsa05214
hsa04146.4,0.000131624818051297,0.000256277838649386,0.32,0.313,0.0409353184139533,5,hsa04146
hsa04150.2,0.000140838218055618,0.000358497953246806,0.426,0.405,0.0438006858152972,5,hsa04150
hsa00640.4,0.000215428367406619,0.000316622622478234,0.443,0.442,0.0669982222634584,5,hsa00640
hsa04213.1,0.000218300197305301,9.20454834043496e-05,0.44,0.443,0.0678913613619485,5,hsa04213
hsa05225.5,0.000276334273135103,0.000310472740764295,0.492,0.456,0.0859399589450169,5,hsa05225
hsa05212.2,0.000322970593795883,0.000286836967242922,0.396,0.397,0.10044385467052,5,hsa05212
hsa04360.4,0.000440036279774075,0.000208226186334969,0.441,0.419,0.136851283009737,5,hsa04360
hsa04744.3,0.000568638541468105,5.47544623991803e-06,0.085,0.132,0.176846586396581,5,hsa04744
hsa04623.3,0.000885473696212218,8.67341872455214e-05,0.352,0.364,0.275382319522,5,hsa04623
hsa05169.4,0.000901700754589177,0.00011111024244006,0.513,0.486,0.280428934677234,5,hsa05169
hsa05203.3,0.00116694555292717,0.000225708334776251,0.398,0.385,0.36292006696035,5,hsa05203
hsa05222.4,0.00128232920516794,1.15542087298573e-05,0.377,0.38,0.39880438280723,5,hsa05222
hsa04060.4,0.00132913105401727,5.38663181245825e-05,0.359,0.4,0.413359757799372,5,hsa04060
hsa04611.3,0.00138783745992616,0.0002154555673314,0.349,0.351,0.431617450037035,5,hsa04611
hsa04068.3,0.00145172398172614,0.000224840566639462,0.416,0.402,0.451486158316829,5,hsa04068
hsa00500.3,0.00227039889257136,2.72966714744137e-05,0.313,0.32,0.706094055589694,5,hsa00500
hsa05207.3,0.00233313531483053,0.000192852164933721,0.475,0.464,0.725605082912295,5,hsa05207
hsa04722.3,0.00243528224136938,0.000158889490734287,0.41,0.403,0.757372777065878,5,hsa04722
hsa00983.4,0.00378736473457799,0.000103845933351397,0.335,0.362,1,5,hsa00983
hsa04612.5,0.00407458720667298,7.93636265304378e-05,0.458,0.465,1,5,hsa04612
hsa05219.4,0.00553403254605637,0.000155448168069591,0.496,0.48,1,5,hsa05219
hsa00310.3,0.00593819315405202,0.000302095152948037,0.394,0.395,1,5,hsa00310
hsa05223.3,0.00627594483188057,0.000213564768633984,0.385,0.394,1,5,hsa05223
hsa04727.5,0.00992106073375058,9.38234169505143e-06,0.265,0.315,1,5,hsa04727
hsa05143.5,6.0045813313537e-102,0.000227625767131215,0.739,0.228,1.867424794051e-99,14,hsa05143
hsa04966.6,1.00008350075586e-47,0.00377620924114783,0.775,0.572,3.11025968735073e-45,14,hsa04966
hsa05142.5,2.21071178340158e-42,0.00104630967820851,0.69,0.437,6.87531364637892e-40,14,hsa05142
hsa00790.6,1.66773745669719e-36,0.000183979509817296,0.546,0.315,5.18666349032825e-34,14,hsa00790
hsa05144.1,1.86501730518864e-36,8.55903017078066e-05,0.587,0.204,5.80020381913666e-34,14,hsa05144
hsa04929.6,7.05839901329072e-35,0.00070208925172006,0.559,0.327,2.19516209313341e-32,14,hsa04929
hsa04071.5,1.2398234608681e-32,0.00136061306849109,0.63,0.392,3.85585096329979e-30,14,hsa04071
hsa00340.6,1.39998274821181e-32,0.000801125901486284,0.296,0.178,4.35394634693873e-30,14,hsa00340
hsa04015.5,1.75403728768077e-30,0.00186837058082997,0.752,0.58,5.45505596468718e-28,14,hsa04015
hsa04724.6,3.34180092374845e-30,0.000608909650772815,0.672,0.437,1.03930008728577e-27,14,hsa04724
hsa04727.6,1.53407505037364e-29,0.000457545888561463,0.501,0.306,4.77097340666201e-27,14,hsa04727
hsa04728.4,6.76165499676142e-29,0.00113974521588792,0.726,0.534,2.1028747039928e-26,14,hsa04728
hsa00561.6,2.90580789886075e-28,0.000586649923802352,0.567,0.348,9.03706256545695e-26,14,hsa00561
hsa04931.4,2.99775147771441e-28,0.00190862540126401,0.642,0.427,9.32300709569181e-26,14,hsa04931
hsa04918.6,3.39288805460657e-27,0.00200426254076133,0.711,0.528,1.05518818498264e-24,14,hsa04918
hsa04668.4,3.45818887804804e-27,0.000676589321927074,0.553,0.351,1.07549674107294e-24,14,hsa04668
hsa04152.4,6.66244716826115e-22,0.00144328316994715,0.598,0.41,2.07202106932922e-19,14,hsa04152
hsa05415.6,2.87211988217251e-19,0.00224607227250814,0.687,0.575,8.93229283355652e-17,14,hsa05415
hsa04610.5,1.95272433873551e-18,7.40734619932464e-05,0.167,0.186,6.07297269346743e-16,14,hsa04610
hsa00770.6,3.25296867123617e-18,0.000712728977944492,0.34,0.252,1.01167325675445e-15,14,hsa00770
hsa05417.4,9.68855600142822e-18,0.00130524168880084,0.75,0.608,3.01314091644418e-15,14,hsa05417
hsa05202.5,4.47874020387002e-17,0.00126893440352464,0.488,0.346,1.39288820340357e-14,14,hsa05202
hsa00512.5,4.89759486142528e-17,0.000186077068903863,0.443,0.291,1.52315200190326e-14,14,hsa00512
hsa04623.4,3.48613025447176e-16,0.000117778032798312,0.583,0.357,1.08418650914072e-13,14,hsa04623
hsa04210.5,4.15368901482054e-16,0.00134946873720068,0.368,0.218,1.29179728360919e-13,14,hsa04210
hsa00062.6,4.90563868849169e-16,0.000556872641427656,0.523,0.361,1.52565363212092e-13,14,hsa00062
hsa00565.6,7.52089178465683e-16,0.000653439205401665,0.606,0.474,2.33899734502827e-13,14,hsa00565
hsa04744.4,2.82172139726622e-15,0.000129585822636058,0.184,0.127,8.77555354549795e-13,14,hsa04744
hsa04978.5,6.99640970664414e-15,0.000890886332768153,0.199,0.192,2.17588341876633e-12,14,hsa04978
hsa04261.5,1.09991963881706e-14,0.000603323641915131,0.565,0.436,3.42075007672105e-12,14,hsa04261
hsa00051.1,1.2010655088815e-12,0.000298714984993202,0.111,0.082,3.73531373262147e-10,14,hsa00051
hsa04657.4,2.83926613507899e-12,0.000563024442770714,0.647,0.531,8.83011768009567e-10,14,hsa04657
hsa04930.6,3.02718640664402e-12,0.000326452862046791,0.565,0.43,9.41454972466291e-10,14,hsa04930
hsa04910.4,5.32994612312316e-12,0.00127388676831379,0.447,0.313,1.6576132442913e-09,14,hsa04910
hsa04714.2,9.27502493266606e-12,0.00172840999185071,0.548,0.419,2.88453275405914e-09,14,hsa04714
hsa02010.5,3.77335154368859e-11,0.000474462496296504,0.636,0.501,1.17351233008715e-08,14,hsa02010
hsa04658.5,4.4989244702205e-11,0.000436586573762247,0.413,0.305,1.39916551023858e-08,14,hsa04658
hsa00860.6,1.04275326974583e-10,0.000153712932321792,0.206,0.177,3.24296266890953e-08,14,hsa00860
hsa04022.6,1.39722926860917e-10,0.000529075496139051,0.471,0.358,4.34538302537453e-08,14,hsa04022
